,r ($\AA$),g_full(r),O (DOL),O (DOL),O (DIPE),N (TFSI),O (TFSI),O (TFSI),O (TFSI),O (TFSI),S out (PS),S in (PS),S in (PS),S in (PS),S in (PS),S out (PS),S in (PS),S in (PS),Li
358,17.925,1.0005052991141254,1.0136364757754512,1.0271450961196489,0.9483073584632088,1.0521583876282452,1.062217975611943,1.039863335648171,1.025332819671719,0.9802509624114428,0.9731042517563572,1.1492317181375986,1.0934580204502056,1.1521671759106191,1.116941682634371,1.083183918244633,1.0244747627842197,1.125748055953434,1.0606288192335662
359,17.975,1.0009123497564234,1.0213691451888884,1.0348723218391973,0.9695161978963412,1.0311222723047502,1.0259351678087865,1.0433490186166638,1.0040752274329403,1.0603923619605444,1.1107364670685538,1.1574428625300432,1.0727875207560935,1.1472258385228429,1.0465151733090057,1.1355492396574698,1.0669492213234073,1.0844641196214653,1.09700454850494
360,18.025,1.000681535991061,1.0195176161441144,1.0242244664325113,0.9436967669550922,1.033147248913615,1.030936520135626,1.0268835173759794,1.032410339320952,1.063728997009132,1.0813590007487528,1.1220006813138066,0.9928181966606,0.9986241510270364,1.020396479901172,1.1365155672298972,1.139418544413115,1.1016798410312796,1.087994377167538
361,18.075,1.0005394634432088,1.0259312304698882,1.0265507541597854,0.9584003304245416,1.0428288714886915,1.0699438878239562,1.0336683929970485,1.024507914505405,1.0054541192427864,1.0696107795151708,1.0421848620917047,1.1475581237713364,1.0681673101770934,1.0840454728959423,1.0537326167963224,1.1186887370097938,1.1100279209813313,1.0362931505077162
362,18.125,1.0004625911359324,1.0235646529813245,1.0382143878487673,0.9748667148435096,1.0480152816429027,1.0177700561991057,1.0206852586515198,1.0268800638629,1.034532470300487,1.109654145617813,1.0522334912520788,1.0421848767380752,1.0235231640692113,1.0522334912520783,1.080943818434946,1.1240093092092462,1.0967344983855227,1.0692546137962065
363,18.175,1.0004366852463007,1.0288335767905263,1.0105879839782013,0.9615206050709344,1.00420516867405,1.0578400892672508,1.048055340240113,1.0640008571732265,1.037908193100859,1.0907084998600958,1.0321757138728391,1.084997984154022,1.0578730345501717,1.0907084998600955,1.0949913866396517,1.0821427263009848,1.0835703552275031,1.063379603266742
364,18.225,1.0002152393957322,1.030440852057395,1.0229930240971925,0.9661159298388662,1.0152816576091688,1.018164956601313,1.039789699042404,1.036906400050258,1.0001443379004054,1.0833122236018702,1.1372648638336806,1.039298227623289,1.093250867855099,1.101769705786437,1.0591755161297445,1.0691141603829737,1.0676943540610837,1.0618557627578018
365,18.275,1.000375656429102,1.0246080291551474,1.018143625185714,0.9459853459357828,1.048087075880024,1.0781962805222685,1.0491624046172476,0.9939621961064664,1.032674030646494,1.1155177910384122,1.0039660119345717,1.0519756383843262,1.0223226338124187,1.0759804516092029,1.0915129778135353,1.073156355935688,1.0322069686697206,1.077450134051542
366,18.325,1.000572524825806,1.0221049947181453,1.0219040829776038,0.943404771985306,1.0224120290703589,1.0252639454694388,1.0356021424161064,1.048079276662084,1.0213425604207038,1.0434341097999436,1.06730810692861,1.075734223562257,1.0588819902949629,1.1473562149482557,1.1305039816809614,1.122077865047315,1.13331268722551,1.070632697165017
367,18.375,1.000821664269956,1.026407868337835,1.0169497296419254,0.949733142779294,1.0654290949402456,1.0200464246732404,1.033519404908758,1.0228828415649285,1.0282011232368429,1.0768714585373953,1.0573173723901523,1.113186189953701,1.0168124796565805,1.1564845235654513,1.0964255446846365,1.1201697921491445,1.0740780176592175,1.0610514617273092
368,18.425,1.00052964546273,1.0158100301170965,1.0195860293160448,0.95973216122979,0.9887757103461636,1.023333491948847,1.0173387747320557,1.0310913612882249,1.0818701424186985,1.0960394740220254,1.1071526752795362,1.1307682279517466,1.086315422921703,1.0474192185204143,1.086315422921703,1.1252116273229922,1.0432517680488484,1.0576393946768754
369,18.475,1.0003996722437676,1.0130864541894895,1.0141406544539942,0.9394796949316366,1.0020193787203855,1.0423526753787138,1.0160483514711087,1.0370918105971931,1.055329475173132,1.0790618207431053,1.1288009059502142,1.0403758655820208,1.0541922781395512,1.112221210881178,1.127419264694461,1.0749168969758465,1.1384723947404851,1.083559204014384
370,18.525,1.0004914794919622,1.0309545939397406,1.0166685462993346,0.9818850593087832,1.0339428681250733,1.0081291797845693,1.015454685935253,1.0140593514303602,1.0308033654890665,1.026522225530875,1.0333931908958742,1.137831864443862,1.1103480029838648,1.0608770523558717,1.0691222107938698,1.0759931761588697,1.0773673692318686,1.027742172442619
371,18.575,1.0005856638563448,1.01504821987724,1.0286056609441163,0.941129138855644,1.0172813871298976,1.0176283453110468,1.0374049616365604,1.0148526798618518,1.0328945052816187,1.0510730111969886,1.0661078657134615,1.07977591527389,0.9923003980871452,1.0292041319003034,1.07977591527389,1.0702082805815898,1.1002779896145334,1.0378652122850236
372,18.625,1.0002777297038064,1.0214695994554648,1.02931409180975,0.95523480209125,0.9949170151635686,1.028046405887017,1.0159679821857597,1.035983655747844,1.0294267971671605,1.0522346258186266,1.018247719299937,1.11748948633451,1.12836529642049,1.064469912165354,1.0223261480821797,1.03320195816816,1.0970973424232964,1.036420310132378
373,18.675,1.0003622164515569,1.0094943415129851,1.033869228839201,0.9635656401005585,1.04177097802737,1.00710248749005,1.0630526256839423,1.037308697067121,0.9902831207937264,1.0276768272088677,1.099343763843171,1.0898783193820365,1.058777573295452,1.1088092083043048,1.0898783193820365,1.1088092083043046,1.0641863987018148,1.0249586164816906
374,18.725,1.000690424086831,1.022518540370652,1.0210433223033752,0.9502504841738048,1.0307521320451378,1.018802372316228,1.018802372316228,1.0280207583928154,1.017436685490066,1.0692707082102746,1.039680826976783,1.119035508466602,1.036990837773738,1.0907906218346326,1.0652357244057082,1.012780934946336,1.1028955732483334,1.0625182863332436
375,18.775,1.000494001343332,1.0408765574568537,1.0380694125884442,0.9853429194679972,1.037155618227433,1.0449665478997423,1.041570491520477,1.0133832235725813,0.995384124762478,1.026123580534792,1.000704613089993,1.1532184177587883,1.1893401083382409,1.035488463277613,1.10238048286919,1.1291372907058208,1.0542182287632544,1.0811934595210009
376,18.825,0.9999024342040052,1.0387180744146287,1.0321182039515835,0.9919289117830614,1.019492534598314,1.0201681426397973,1.026586419033889,1.001588921499006,1.0431388160502295,1.149762048778869,1.0672559758340894,1.0632637464980512,1.0353181411457868,1.0459640860418875,1.113831984754529,1.0832248931782404,1.1045167829704416,1.0194442768810656
377,18.875,1.0001728587039551,1.019082330852655,1.019713576102192,0.9464470441392556,1.0235068744786429,1.0268670414992556,1.027875091605439,1.0154424736291725,1.0292191584136845,1.043077301792634,1.1132335162533058,1.084112068741329,1.138383857286377,1.019250662919198,1.0695513449853409,1.1304416443285654,1.1344127508074715,1.031434125653801
378,18.925,1.0003342199337848,1.0286489569119424,1.01269993755804,0.978424637918772,1.0191085259525765,1.0505274178645287,1.070247786192243,0.9980511835009488,1.0067415153063826,1.0309893641900745,1.00465502538573,1.0007048745650786,1.0691741554563734,1.0810246079183286,1.1060422297824557,1.0375729488911607,1.1086756636628898,1.1040268467106948
379,18.975,1.000224964352021,1.0222356526133451,1.0086816298455883,0.9478720748733934,1.0077600908286244,1.0120823874900473,1.0237193400400313,1.0210594651714635,1.012414871848618,0.9954380189943124,1.167020098584122,1.0425903462098332,1.0753350178872776,1.0635469360833971,1.1067699026976243,1.1041503289634282,1.0714056572859838,1.034263843983282
380,19.025,1.000273530652129,1.015378405199983,1.0274943511682857,0.957479843908482,1.006438892245698,1.0041237189805912,1.0176840195333596,1.0170225414576144,1.027275451631659,1.041026177691081,1.0423290890523966,1.0410261776910816,1.031905798161873,1.0905368094210703,1.039723266329766,1.0749018730852842,1.138744529789743,1.047261539205948
381,19.075,1.0002872241316558,1.0268122011427243,1.0243398910213917,0.9524668719136796,1.0242001104106844,1.0205810287484558,1.0393344519072767,1.0061047020995415,1.0169619470862272,1.0433523304468864,1.0744584868825695,1.0718663071795966,1.1159333621301477,1.0602014985162154,1.0913076549518987,1.087419385397438,1.1340786200509634,1.0304311081519617
382,19.125,1.000117089619899,1.0169618649047665,1.0127194000511734,0.9649103196835156,0.9952869842681488,1.0361981559332325,1.0371800240531943,1.021470134133802,0.9979052992547144,1.0301680971762937,1.0327467407236686,1.1023701165027922,1.0456399584605436,1.0817409681237922,1.115263334239667,1.1010807947291046,1.0585331761974186,1.052402319600089
383,19.175,1.000457413460828,1.0122156834079112,1.021940880922073,0.9551818657305218,0.9897776248955577,1.032103641749644,0.9917311333657468,1.0063824468921605,0.9868473621902752,1.0466069622101355,1.0286504702114323,1.1068894710629258,1.0671286673515108,1.0671286673515108,1.0312156833541044,1.0619982410661677,1.0991938316349097,1.0365555147939514
384,19.225,1.0007491637666972,1.0315396304454516,1.0176056615094513,0.9573607008971704,0.9985633507203268,0.9940288431270464,1.0141102338972894,1.0199403150886508,1.0432606398540945,0.9977879695517784,1.0794483660368346,1.126658282754757,0.9837525889059092,1.0182030686730426,1.0807243097319137,1.1113469584138096,1.0679648727811235,1.0298818594331032
385,19.275,1.0001231952414364,1.0185073443620318,1.0310374180743187,0.9710171720566668,1.0262554092662477,1.006278066919464,1.017233383690281,1.0372107260370642,1.0146556620971472,0.9354981281746748,1.062431388442609,1.1068580295363863,1.076394047072082,1.087818040496196,1.0141967495407944,1.0903567057015546,1.139860677206049,1.052328537115161
386,19.325000000000003,1.000197954040882,1.0232400949964195,1.0294426450072858,0.9645368487231396,1.0174257254866086,1.0360176259523368,1.0199901255508466,1.024157275655234,1.027362775735532,1.088510118176369,1.0948239819708956,1.0758823905873156,1.0026415705708092,1.0821962543818426,1.0190576164365777,1.0405247533379682,1.0481013898913991,1.0320074799335144
387,19.375,0.9995445650214384,1.024915062237952,1.0243758855042515,0.9598074571756848,1.0309962384583853,1.017921433083565,1.0233426938487344,1.0058033207849513,1.0297206476901102,1.0313924446818643,1.0627990355674264,1.0753616719216517,1.1369185900573535,1.0565177173903144,1.0339049719527094,1.0426988174006666,1.0690803537445388,1.0469931879911407
388,19.425,0.9997915082700468,1.0171423661206969,1.0149371471152788,0.969826529095008,0.994604202647442,1.0282335632473238,1.0329924350303252,1.0256954982963895,1.045682759784998,1.076081855901872,1.131073263172119,1.0635838087949978,1.1260740443293689,1.058584589952248,1.0860802935873712,1.1373222867255552,1.1560693573858667,1.0268803602505252
389,19.475,1.000039370978075,1.013467929520795,1.0303669676622311,0.9598140468963836,1.0396890335606026,1.017279221361816,1.021382426412298,1.0352701973523912,1.0488423371347544,1.046938985607842,1.0568861493665862,1.07056349953486,1.060616335776115,1.0718068950047028,1.050669172017371,1.0718068950047033,1.0618597312459586,1.0262199570134165
390,19.525,1.0000660807544457,1.0068681639271566,1.0212031161086836,0.9619469437176577,1.0180420753712192,1.039395209586285,1.045361526499318,0.9922927076412866,1.0048533748266195,0.9599394739820972,1.0452949169006085,1.0564282355421537,1.061376377160617,1.0452949169006085,1.0749837666113946,1.049006023114457,1.1257022182006546,1.0288852635740682
391,19.575000000000003,1.000044935598159,1.0084805111708446,0.9901690452169774,0.955851521106741,0.9653609817513706,1.001913484943898,1.0543991305536815,0.9747334184674032,0.9978520957002835,1.055961203339686,1.0571919273529025,1.0362696191282237,1.1101130599212088,1.132266092159104,1.1384197122251858,1.090421475709746,1.1568805724234326,1.0352398296477774
392,19.625,0.9997750692001262,1.0282816543962865,1.000253534344599,0.9711907505044534,1.0104909848609145,1.0275863414180813,1.007382738214157,1.013599231507672,1.0011662449206409,1.029771533000044,0.8889585409726893,1.021200307398379,1.0567096706052777,1.0628319746064667,1.010180160196238,1.0763010434090825,1.1228305538181218,1.017601891985435
393,19.675,0.999876949397195,1.017252410629111,1.017368601652598,0.974606907611016,1.0140205126219648,1.0100003032093128,1.0381417690978758,1.021133190813579,0.9963934405818756,1.037944975630123,1.0123618248223385,1.0476909378426131,1.025762522864511,1.098857239458182,1.070837598097275,1.0537821642254186,1.0659646169910306,1.049766927242466
394,19.725,1.0001210672814376,1.0222748155313284,1.009442914081144,0.9902562434601196,1.0596536197972353,1.0168859504732468,0.9944252320512964,1.0350391338553713,1.010732328987781,1.0520828006363283,1.0302654153696764,1.0084480301030248,1.0254171075326426,1.0266291844919009,1.042386184962261,1.1029900329251834,1.1526851882547788,1.060777597599172
395,19.775,0.9995329159671256,1.0156165771710446,1.0167667658201622,0.9881640628288832,1.0350158358791657,1.014811445116662,1.0209339877719656,1.0197094792409052,1.0267504032945052,1.0130025120594126,1.0720943252628783,1.1408337814383391,1.0817419682348726,1.025062065774406,1.0178263335454096,1.0491811732043916,1.0576228608048863,1.022527098360846
396,19.825000000000003,1.000317925316718,1.0128461399444757,1.0198841646443897,0.966745455261748,1.0328475107020412,1.0157907544061653,1.0011706775811295,1.0224916229509735,1.0200549434801347,0.9959004352407912,1.0066993556229202,1.0330967165570135,1.04629539702406,0.9863013949011208,1.065493477703401,1.1158884394866693,1.0582941974486475,1.0375779012053796
397,19.875,0.999768279331998,1.0100906908586444,1.0252915822158335,0.9764021569455844,0.9906847012931076,1.012504615179037,1.0161412674933583,0.9946244079669554,0.9867449946192586,0.9837328179548704,1.029099137229488,1.0899855130980536,1.0338745392583952,0.9813451169404164,1.0267114362150345,1.1090871212136826,1.055363848388477,1.0279418331663617
398,19.925,0.9998103547501922,1.0058206455049887,1.0068402879705831,0.9736856757137524,1.0333614499474724,1.0294414911353,1.0228077146839298,1.0318537734812523,1.021300038217709,1.0595767455934504,1.0334436868456311,1.0393830183792263,1.0536374140598557,1.0726432749673618,1.1035277989420582,1.0655160771270464,1.054825280366574,1.0303891734854955
399,19.975,1.0005574143133626,1.0263242500895031,1.0206315294975408,0.9695015310222728,1.0584974431014715,1.043796089725062,1.0149934382120966,1.0263944877693123,1.026094460149385,1.0270945522158097,1.0460053840172514,1.053096945942792,1.090918609545676,1.080281266657365,1.03300418715376,1.038913822091711,1.0519150189552022,1.0244412467334627
