,r ($\AA$),g_full(r),O (DOL),O (DOL),O (TTE),N (TFSI),O (TFSI),O (TFSI),O (TFSI),O (TFSI),S out (PS),S in (PS),S in (PS),S in (PS),S in (PS),S out (PS),S in (PS),S in (PS),Li
360,18.025,1.0008376156945114,1.0136520808970166,1.007081645726304,0.950259343589236,1.0661589110042682,1.0357960580953505,1.0300309594417585,1.0342586984543924,0.9996681065328412,1.093155878032603,1.067416750710506,1.053790153892925,1.0386494907622796,0.999283766622601,1.0295650928838926,1.0916418117195383,1.0492479549537312,1.055366018831013
361,18.075,1.0010107650557991,1.0117137949182726,1.0155193897465666,0.9660372032032152,1.0369533393701942,1.0373355558609314,1.081672668786454,1.0407755042775668,1.0445976691849397,1.0615194356384905,1.129275995360095,1.052485227675609,1.0660365396199298,1.084104955545692,1.0509795263484618,1.0088198891883522,0.9817172652997096,1.069816157237054
362,18.125,1.0006916009726865,1.0119236815918236,1.0100670719156266,0.9706285546041477,1.042643430926436,1.057467745110224,1.105361683242463,1.0156555768995394,1.0202169043407052,1.0990956172626811,1.0317123709727347,1.0347071819189542,1.0347071819189542,1.1544996197677486,1.0077538834029758,1.0766345351660318,1.0975982117895708,1.0578711278091035
363,18.175,1.000695833978141,1.016092828133208,1.0062926596762332,0.9682224491490627,1.0406948563733571,1.025573972154347,1.025951994259823,1.0304882595255251,1.01498935320104,1.0066843220959016,1.0602947297814826,1.0751865096941438,1.0230652799998292,1.039446237903757,0.9903033641919744,1.0394462379037566,1.079654043667942,1.0480470005880085
364,18.225,1.0006035442147578,1.0303712811800667,1.0072057605667917,0.9624575076541844,1.0643165921312532,1.0176986983042395,1.0218341566276037,1.049654512621144,1.041007645217746,1.085586291001008,1.1181686899123615,1.0278265838399718,1.0233835294429692,1.0248645475753038,1.0870673091333427,0.9552566953555937,1.1152066536476928,1.072226902950156
365,18.275,1.0002383535921828,1.0164524543031608,0.9978386819038558,0.9648167685339656,1.0054073821584122,1.0401797460634816,1.0420492279938625,1.0551356015065227,1.058500668981207,1.0384122358747587,1.088491691221911,1.0811270654355642,1.0516685622901811,1.0281017597738746,1.057560262919258,0.9898057056848764,1.0310476100884134,1.0703356341812869
366,18.325,1.000504931181057,1.021811045130684,1.014895116131714,0.9710760562863012,0.9965816071740674,1.05905388702677,1.0259584530571837,1.0386016525511828,1.0055062185815966,1.0664459894047231,1.0532619043708726,1.04886720935959,1.034218225988646,1.063516192730534,1.0459374126854015,1.0649810910676287,1.025428835966079,1.0511841404029538
367,18.375,1.0007327150439869,1.006530788919693,1.0007640977151415,0.9674563758233256,1.0436823896975598,0.9978224973082974,1.0200127678192308,1.061804443948155,1.0795566603569018,1.022769740822103,1.0271405516803185,1.0329682994912697,1.0664778494042453,1.0999873993172191,1.0854180297898397,1.070848660262459,1.0795902819788874,1.057736227687817
368,18.425,1.0006214314916249,1.0245008043183568,1.0262974467648884,0.9581654032571838,1.0435430880475116,1.012645090375326,1.0104380905415975,1.005656257568522,1.0170590900427807,1.001286843756295,1.072289818205005,1.092576382333207,0.9998378034614228,1.0418599720127002,1.0969235032178224,0.9694079572691192,1.1027196643973087,1.0471238326757026
369,18.475,1.0011423383926106,1.0066606437605203,1.0148392889853104,0.9623788416745154,1.0349755681916326,1.0207076123204868,1.0203417672981487,1.0221709924098343,1.056926269531858,0.9843448343427385,1.080905747814135,1.0362283102378165,1.0506403868753378,1.0463167638840822,1.0074041569627723,0.9886684573339948,1.0203750259365427,1.021566228189236
370,18.525,1.0009668578900688,1.0021225638545,1.016135873922042,0.9930762163078772,1.057414405513871,1.0581421511473967,1.0308516898901563,1.0523201860791855,1.0472259666445007,1.037809379204628,1.0593109547406356,0.9962396665016796,1.0062737350851505,1.0177412420376877,1.0851128453838443,1.0306421873592917,1.0679115849550385,1.0189552765747556
371,18.575,1.0012484031357594,1.0305258993270154,1.021823166918633,0.969153434110366,1.0419576496264409,1.051005562526983,1.013366244860727,1.03978615053031,1.022052241245248,1.0692987973368069,1.0650216021474597,1.08925904155376,1.0707245290665892,1.022249650253987,0.9994379425774684,0.9723490397116032,1.0735759925261534,1.068687769452614
372,18.625,1.0006031212146944,0.996327075747828,1.002548625396156,0.9607295428530008,1.0255714802737188,1.018371961282678,1.0208917929295422,0.9967734043095566,1.0082926346952217,1.0422939993847262,1.0890908728264896,1.0848366116045107,0.97422581983307,1.055056783050661,0.9926609517949776,0.9487002525011996,1.0380397381627475,1.0500645377391562
373,18.675,1.0011352383557444,1.0193845047947243,1.005931723471139,0.9745608073742864,1.0315447842819132,1.0114939311337752,1.0641274206476383,0.9907269760874884,1.0089875744902577,1.0240257143513618,1.0790353601636244,1.055056796604433,1.0874983825962805,0.997226143314618,1.001457654530946,1.0240257143513611,1.0085101732248254,1.0449241983177158
374,18.725,1.0010468606606289,1.0047817925282496,1.0223778513533213,0.96762153041508,1.031029204054388,1.0089484404442424,1.0360151829340984,1.033166052145693,1.006455451004387,1.067668594306805,1.019967237925161,0.983489730103903,1.010146370434822,1.0452208971860306,0.9694599194034192,1.06345965109666,1.0999371589179177,0.9991945284084244
375,18.775,1.001530955274769,1.0095527130778177,1.014078064725101,0.980808844339756,1.0308587238877662,1.0127921276959182,1.0538847778577678,1.010312398806841,1.059906976588383,1.0326836325940123,1.0480343352406802,1.0075643009903743,0.9852360062315856,0.957325637783098,1.0536164089303777,0.9852360062315852,0.9880270430764336,1.000458549023133
376,18.825,1.0011541877949257,1.0113462026197346,1.016774294556822,0.9751748322720906,1.0408941687478113,1.0486462580208142,1.033142079474808,1.0363133887228546,1.0356086533344,1.0855060543987871,1.0036072600132009,0.9813974174679574,1.042474484467377,1.035533908671989,1.0036072600132009,1.068848672489854,1.0730130179670874,1.0049670462914804
377,18.875,1.0016719926516922,1.0021761090687835,1.0115262409667976,0.9860130835899094,1.014707109239794,1.0203151623478557,1.0119030826857636,1.0280262353714391,1.017861639113078,1.0383395300076654,1.0618126310849667,1.06043186043336,1.0452433832656949,0.9969164104594872,1.0038202637175164,1.0024394930659106,0.97896639198861,1.0029044464485934
378,18.925,1.000921723730996,1.0092013163198603,1.018567605795052,0.9724268701667912,1.0194634241214025,1.0285284203687204,1.0212066926305023,1.0271338055614403,1.0152795796995635,1.0328601784822415,1.0204988199631726,1.0232457885229658,0.9586920273678254,1.0136313985636896,0.9847882286858614,1.0108844300038964,1.0479685055611043,0.978187095054929
379,18.975,1.001469662719648,1.0092975080968214,1.0085156625027891,0.9605246809499444,1.0182596638099588,1.0324792299598935,0.9856587072710844,0.9821905204052466,1.0598779062000114,1.0424528946134697,1.0697780032534034,0.9782388893096264,0.9673088458536518,0.9932676990615892,0.9659425904216556,0.9919014436295924,1.028790340293503,1.0158248550714937
380,19.025,1.0012995287151636,1.0087306309945605,1.023572529895727,0.9923184177019806,0.9925595919365068,1.0160194641129698,1.039479336289432,1.035339358846527,1.0270594039607164,0.9975672919242636,1.003003625940199,1.0125172104680875,0.9567947868047432,0.9758219558605196,0.9663083713326313,1.0002854589322312,0.9975672919242636,1.0457315471215745
381,19.075,1.0009147976303503,1.0071242609722355,1.0145385936021447,0.9918782426558342,0.996285944899056,1.0268300196823887,0.9949131774930632,1.030605130048868,1.0120727700679697,0.920690139791788,1.0545349618760558,1.0356074112782807,1.0734625124738315,0.9707129520859082,1.0099200211813004,1.0329034754785988,1.0585908655755798,0.9960968391849658
382,19.125,1.0011695991304923,1.0080863098314687,1.0135378517792784,0.988368274611498,1.0262475914769695,1.021126595511516,1.0078120060013351,1.0300029885183029,1.0259061917459391,1.0423037242817863,1.0046462994045084,1.0530629885324363,1.0194402877491533,0.9495050701199236,0.934711081775279,1.0127157475924968,0.9952319431851888,1.000405722040413
383,19.175,1.000397512148158,1.0106834871826178,1.0119595221389754,0.9822517083078623,1.005619591536583,1.0113931589314231,1.027015753058638,1.0521477523067662,1.0018837538105096,1.0475782978980148,0.9940621651829188,1.0208202315404673,1.024833941494099,0.995400068500796,0.9552629689644736,1.051592007851648,1.027509748129854,0.961406402566972
384,19.225,1.0004596191444342,1.0130496325005751,1.0072103638964744,0.9903668555252,1.0280999079178,1.0243834770971962,1.0088420391201278,0.9835027380705598,1.031140624043747,1.006200608950113,1.078072081017978,1.0660935023400004,1.028826813119626,1.0141863280687649,0.9942220302721356,1.0381434854247196,0.975588685661948,1.01064164662324
385,19.275,1.0003238663656866,1.0194818506859622,1.004075336901286,0.9845505754445312,0.993195579373646,1.025125724903425,0.99722886091425,1.030167326829179,1.0002538220697026,1.0049593172004072,0.9612654338438676,1.0023112030575865,0.9440526919155336,1.0579216000568183,1.0486532005569464,0.9731819474865604,1.0142277167002791,1.0196725636367918
386,19.325000000000003,1.0003528912735535,0.9971275047798216,1.0035974640208651,0.98055257861019,0.9954189330190804,0.9997657405868492,1.0385526388838642,0.9914064952642164,1.013474902915966,0.9852763820276194,1.057723174823768,1.107777322573834,0.94180830634993,1.003717383830275,1.0419166018500623,0.9773730955407668,1.0366477441921609,1.0379111947529838
387,19.375,1.000664141189405,1.014172112802057,1.0189214553723298,0.9955612485798324,0.9680006194949016,1.039852211869781,1.0188954974271078,1.0115772796852218,0.9929490890695132,1.0339250603102377,0.9592308544323116,1.044408457626438,0.9841289230582868,1.0391667589683375,1.0181999643359376,1.0339250603102372,0.9919914710454368,1.0109391419600489
388,19.425,1.000619546206328,0.999072832582559,1.0000675535110797,0.988284865835437,0.9981029796772516,1.0278872197869835,1.0126641637308986,0.9944626836638396,1.003728891697978,1.0116613273635675,0.9934097054781424,1.0220908255838104,1.0312166365265234,0.9634248980949438,1.0142687019186285,0.9829802072578996,0.975158083592717,0.9820356991282604
389,19.475,1.0008044647999228,1.0012478394910145,1.0117006986999342,0.996768181180783,1.009775697864282,1.0193236258845175,1.019652864781767,0.9992400531522966,1.0423703486919846,0.9818302993431928,0.9623752735966304,1.0466803851650686,1.0337103680006936,0.997394319940443,1.0064733319555057,1.0492743885979432,0.974048289044568,0.9896652484873874
390,19.525,1.0001914250311463,1.0009260977530972,1.0036336317689054,0.988732935517472,1.0308150012311033,0.9816817790561212,0.9823368886851216,0.9820093338706218,1.0042830612566132,1.0180999188864257,0.9961636722184044,1.0064866118268851,1.0593916773203496,0.9793888953546231,0.9742274255503828,1.028422858494907,1.029713225945967,0.9693951311163098
391,19.575000000000003,1.0006267304249714,1.0058595725059896,1.0026760851188743,0.9949768358425112,0.9998109464704704,0.9838426490855118,0.9874273689066244,1.0464123041449414,1.034680493821299,1.020608246589656,0.9910812155562448,1.0257433824215538,0.9885136476402958,0.9371622893213188,0.9179055299517034,1.0270271663795278,0.996216351388142,0.9994651107919954
392,19.625,1.0003177071164429,1.0024461672947809,1.006405275380463,0.97894661250639,0.9836992048421984,0.9859687811223214,1.012231020935182,1.005098066911936,1.0005589143516884,0.9770968011182016,0.9898693083223612,1.0090280691286002,1.0026418155265204,0.9962555619244404,0.9911465590427776,0.997532812644857,1.0230778270531755,0.9767449055115568
393,19.675,1.00031820511945,0.98844939384518,0.99578201457078,0.9835738346099014,0.9803187154792598,1.0190282402760718,0.9948347872780644,0.9167705789378272,0.9954799460246778,1.0178845497707114,1.0293214548243148,1.0229676186834242,0.9797615329253664,0.9950107396635042,1.000093808576217,0.9924692052071477,1.0293214548243146,0.9653681490143686
394,19.725,0.999995259375544,0.99260918452336,1.0102751318637808,0.9861797224599675,1.0007098260630756,1.0016726642536429,1.0190037516838568,1.0206084820014687,0.9962165811737608,0.963421728864738,0.9748007256623532,1.031695709650428,0.9229630735843296,0.964686061842251,1.0089377160551982,1.0089377160551982,1.0291670436954024,0.9936883121835643
395,19.775,1.0004930466196698,1.0001936706488623,1.0016933912610029,1.0047530093625108,0.975857588912531,0.9943784462937244,1.0234370328745623,0.987991943748486,0.9899078945120572,1.040322558543414,1.0390646110723822,1.032774873717222,1.0076159242965834,0.9736513425787212,1.0088738717676151,0.9824569748759444,1.0063579768255515,0.982315776690421
396,19.825000000000003,1.000516176876643,1.0016010766440846,1.0156871176480775,0.9875204616959486,0.9989004869053144,1.0297189815712862,1.0100205623002525,0.9804729333937026,0.9661756936002096,0.9762559697374392,0.9324496121210164,0.9712495288669916,1.00003656387207,0.9825140208255008,1.0050430047425178,1.0288235988771477,0.9937785127840087,0.9613515909215896
397,19.875,0.9999578878032342,1.0145026940835813,0.9984089031746868,1.017727632948285,0.9584754706997524,0.9894552187632664,0.9689074266803231,0.9704880260713185,1.0074740518206171,0.993765944375072,0.9514250394768864,1.0572773017223511,0.9887846614458742,1.0448240943993552,0.9738408126582786,1.0323708870763595,0.9377265114215908,0.9569400312913576
398,19.925,1.0001989209750315,1.0074084520393884,0.9991359912918067,0.991604643742861,0.9933025428723312,0.9624780814405742,0.9863827658162228,0.9763176355527914,0.9989641786455108,1.0160443996986055,1.003653614336428,0.968959415322329,1.0061317714088631,0.9379824519168832,0.9664812582498934,1.029674263597001,1.0271961065245656,0.9508916272789076
399,19.975,0.9996459511106328,1.0003136456667496,1.0106613123904684,0.9872843290636124,1.002732322311787,0.9930304802419788,1.00398417290144,0.9629860660903145,0.9842675261144104,1.0615123977259333,0.960415978894892,0.9801421093985098,0.9789092262420336,0.9394569652347978,0.9789092262420328,0.9332925494524172,0.9924709409632706,0.98225562338104
