,r ($\AA$),g_full(r),O (DOL),O (DOL),O (HFME),N (TFSI),O (TFSI),O (TFSI),O (TFSI),O (TFSI),S out (PS),S in (PS),S in (PS),S in (PS),S in (PS),S out (PS),S in (PS),S in (PS),Li
359,17.975,1.0003029071557543,1.0108896966298695,1.002858375602913,0.9768953652789264,1.0399075856790898,1.0796588312910564,1.0357824564174705,1.0331573741600757,1.0091566220924737,1.0193501233257314,0.980939828823602,0.9233243870704084,1.053328460769922,1.053328460769922,1.0267367184222946,1.0267367184222944,1.088784117233426,0.9919443480490944
360,18.025,1.0002238397417704,0.9974425075319518,1.0242053815838736,0.9758544935572744,1.0471990341070163,1.0311628665619303,1.0665916088127017,1.044215561075373,1.0621163992652365,1.026924978732891,0.9960731553374818,0.9769744075212768,1.034270650969893,0.9887274831004806,1.0195793064958885,1.0651224743653025,1.016641037601088,1.0601603978133678
361,18.075,0.9999585586267704,1.0122762498897957,1.023354226607565,0.9612418687118924,1.0566192415528255,1.045122156088404,1.0425260400157923,1.0655202109446364,1.0321415757253476,1.0753090295560856,0.9701157549255992,1.0694649587432807,1.0124852683184342,1.00810221520883,0.9818038965512088,1.0168683214280376,1.0533937640080673,1.043479715307773
362,18.125,0.9998600892759222,0.9954048874823824,1.0073225848683611,0.9733694905936676,1.0500600020059871,1.0474781895669132,1.057805439323207,1.0566989482778897,1.067395028382622,0.9909242028062588,0.9168228328016852,1.0287013718281988,0.9763945224132052,1.095537901636245,0.9749415543739,0.986565298688343,1.0998968057541616,1.0088639102303347
363,18.175,1.0002866883952786,1.0062668943556043,0.9946903115813976,0.9650247534009287,1.0142125434300262,1.0618970391428302,1.0497925133080417,1.0534605514397963,1.0299851073965691,0.9464649906632318,0.9666947767232092,1.0649537375859568,0.9796996391903372,0.9623598225674996,1.089518477801644,1.0346090584959906,0.975364685034628,1.0364079170231906
364,18.225,1.000315616798554,1.0061670385267538,1.021243782054604,0.9653085392880671,1.057902409499591,1.0433106521271829,1.0082904344334036,1.0575376155652811,1.0600911731054528,0.9412788941367836,1.0016357087226544,0.9369676930949364,0.9585236983041756,1.013132244834248,1.0246287809458423,0.9887021055971102,0.9728943684436684,1.0021782748401658
365,18.275,1.0003163452514383,1.0145045739929253,1.0124598889260938,0.975368407962374,1.0296279035923672,1.0354327120692794,1.0669963581624915,1.0350699115394733,1.0800571772355447,1.0133128737064994,0.9832993753315538,1.0176005163314916,1.0519016573314297,0.9618611622065926,1.01474208791483,1.0118836594981686,1.0418971578731144,1.0371282492391942
366,18.325,1.0001338254151626,1.0108739253355976,1.008975952432131,0.9800496452599192,1.0481920354183174,1.0709239108852209,1.038449803075359,1.0247385131111957,1.038449803075359,0.9807836601160306,0.9551979994173512,0.928190913124301,1.0589620678064382,0.9736765321441748,1.022005002352791,1.081704877316375,1.006369320814709,0.992227586584996
367,18.375,1.000326919522837,1.0211554852574585,1.0192678273986608,0.9830085134345384,1.041777628777499,1.047519427627117,1.0489548773395212,1.055773263473442,1.0152218090980176,1.05179315290723,0.9330423130628652,1.0532068533815675,0.9881766315620348,0.958488921600944,1.0277602448434895,1.122478176624114,1.0008999358310742,1.0349153003054432
368,18.425,1.000634564697609,1.019979092692856,1.0115306726508295,0.9632283387909852,1.0507647639668756,1.07396439360609,1.034346564529893,1.022925208399818,1.0539770203784593,0.9800085974868116,1.0320320094050497,1.0446863528446209,0.9687602922071924,0.9167368802889544,0.930797261888478,1.0278138949251925,1.0278138949251925,1.0335671735184655
369,18.475,1.0000444633392611,1.010864525787634,1.0061963296664351,0.9717653768231,1.046504920701527,1.0237856822602456,1.042245063493787,1.053604682714427,1.0504097898086222,0.9649222008441978,1.0208597197337164,0.9341565654549632,1.0726019247065215,1.0642112968730937,0.9341565654549628,0.9565315730107706,1.0082737779835749,1.0538799796088043
370,18.525,1.0004764038485368,0.9923483195858795,1.0122470226054472,0.9904798712422392,1.0263873471050455,1.0705216499561394,1.0592232684262592,1.0334488355612204,1.0390980263261604,0.9291206932337012,0.9875384613711496,1.0237018416467123,0.9903202598538844,0.9764112674402068,1.0056201515089311,1.0334381363362868,1.02509274088808,1.0341477788063724
371,18.575,1.0006061417766163,0.9904436914263872,1.013072225773902,0.9861526011694376,1.039832662490951,1.029297377156697,1.063010290226312,1.0559867666701417,1.0285950248010791,0.9794622850149644,1.0237317668235506,0.9808457063214828,1.0057472898388125,1.0126643963714042,1.0098975537583674,1.0292654520496238,1.0334157159691786,1.0351097012424653
372,18.625,1.0000576971921942,0.9976005604555268,1.012627234687212,0.990666137734583,1.015395332822468,1.0608034488413605,1.0464824276354023,1.0290177676281356,1.050673946037146,1.0870427774219749,0.9728344856168808,0.9700824785854326,0.9728344856168808,1.0443866684345295,1.1393309110194871,1.0017305594470851,0.9095383238935756,1.060603852726992
373,18.675,1.00051447414191,1.0093659649248927,1.0057762379238668,0.989687555855681,1.0454028075374326,1.0408862782925046,1.0700700057212664,1.0471399341700962,1.0217778853331962,1.0346957906561,0.977212691175206,1.0114288218185954,1.0196406931730089,1.0292212097531577,1.0962848258142008,0.9867932077553546,1.031958500204629,1.0369582450088468
374,18.725,0.9999275754985436,1.001775423801838,1.0234585934959486,0.9776582986208112,1.022203146959536,1.027041160501603,1.0367171875857366,1.0446653526905605,1.0553780969622797,1.0155639682026742,1.003311855985752,1.057765688060962,0.9937824353725898,1.0495976132496807,0.9583874445237028,0.9583874445237026,1.0809085666929263,1.0103408455342364
375,18.775,1.0003370434823151,1.0205330774504289,1.0051643813966955,0.9626906888174648,1.0648887039150103,1.0322339502442786,1.0298278105001195,1.0576702846825323,1.0329214187426097,1.006099731118325,0.9627683833447233,1.0155784634438003,0.9749553249060492,1.0074538357362508,1.0426605558023023,1.0534933927457026,0.9289157678965968,1.0222937169571829
376,18.825,0.9998725913783624,1.0061266717764843,1.0050989632251297,0.9768931370001014,1.047272564720059,1.0524012256638395,1.0558203329596936,1.0742835123573042,1.0294932067816185,0.9670893181666846,0.950926265495375,1.011537713012786,0.9468855023275482,1.0317415288519227,1.086965292145564,0.8930086600898492,0.976517765558282,1.0087064299768247
377,18.875,1.0000863080623537,1.0109620802769566,1.015051164087721,0.97800606182157,1.032548707577004,1.028467487388952,1.0199649453305115,1.0243862672009008,1.0318685042123286,1.039680536794507,0.9901081400659032,0.967331633460869,1.0021662906215092,1.035661153275972,1.0758549884613269,1.0061856741400452,0.9713510169794044,1.0056251478670517
378,18.925,1.000061486448908,0.9971108606327131,0.9989539490996868,0.9663562536621376,1.0260849935461491,1.0622838376969697,1.0132293292682886,1.0135676362229686,1.0098462597214826,1.0248650381641191,0.996877826458728,0.9622269929187186,1.0954994296110618,0.9862160315233404,1.0048741726602683,1.014203243228733,1.0048741726602686,1.017371863407235
379,18.975,1.0000950217165288,1.0078576508817891,1.0042540951108534,0.9774068964120944,1.056019830278606,1.0365012993174334,1.0055408708962636,1.048616249569196,0.9937624470403836,0.9995853734661054,1.0367052547088784,1.022122444220647,1.034053834620109,1.0499623551527264,1.0976879167505773,1.0101910538211831,1.0314024145313394,1.003981860858197
380,19.025,0.9999253080155646,0.9994226510954254,1.0062145996430154,0.9750109501732116,1.0521502311447954,1.027043241855626,1.0236956432837367,1.0404336361431832,1.0327341594278372,1.0299444939512634,0.9890632144218272,1.0286257429987011,0.9547756896552044,1.0312632449038257,1.031263244903826,0.9560944406077668,0.9640069463231415,1.014254048944245
381,19.075,1.000122915650112,1.0176497667023052,1.011143614631423,0.9869386914820528,1.0386494312044614,1.0326553017521758,1.0296582370260328,1.0186689996968408,1.017336970929666,0.9642071871480408,0.9996270430024584,0.9327228708330024,0.9878204243843194,0.97601380576618,1.0088099685943448,1.0639075221456615,0.9642071871480408,1.008502086249426
382,19.125,1.00051540316777,1.0041209940300675,1.018496695896876,0.9888447916418084,1.0093743723945816,1.0395197835819483,1.0375321740531105,1.0491265629713291,1.041838661365592,1.0113720203553829,0.953952189522303,1.0479119127037055,1.0635718665672735,1.042691928082517,1.030946962684841,1.034861951150733,1.0557418896354902,1.0484978293448597
383,19.175,1.0001814638613564,1.0131301292796897,1.0070012027414252,0.9742134586287944,1.0495941467649164,1.0311397441844343,1.0357533448295548,1.0548668332164828,0.9991740825718136,1.025577459423976,0.9567728956904684,0.9606674936376484,1.0087008683195309,1.004806270372351,1.039857651896968,1.0022098717408978,1.0515414457385068,1.0198680318211368
384,19.225,1.0007735764888224,1.01901432883646,1.0139026287703763,0.9754405268905584,1.0556158067887906,1.0444695529282886,1.0139812703098543,1.0228327071990768,0.9985732135026888,0.9608428461567086,0.9505112026496476,0.9530941135264128,1.007335241938485,0.956968479841561,1.0357472615829038,1.079656746487915,0.925973549320377,0.9880424790630544
385,19.275,1.0001304655247312,1.0009908032850334,1.002338691500988,0.9941335140552306,1.053733763433264,1.0426452620538982,1.027643171952403,1.0524292338592207,1.0227511860497422,0.9532948690317542,1.0034006640347712,0.9699968006994262,0.9712815646738628,0.9905530242904076,1.00725495595808,1.009824483906952,0.977705384546044,1.0101784494917456
386,19.325000000000003,1.0003249455359264,1.010689784188176,0.9928311358485828,0.969059239544254,1.0158434272059975,1.0116256167449058,1.0382302673456376,1.0197367907085435,1.0508836987289123,0.94581204279025,0.9547589134652926,1.039115122687126,0.964983908522484,0.9739307791975276,0.99565889369406,0.9585932866117398,1.0122745106619973,1.0497183382247492
387,19.375,0.9999391839968444,1.0184563380185274,0.9972334445732736,0.9734651293099656,1.0409479406983115,1.03352412592744,0.9712286367631692,1.0444984608061203,1.0180309472751856,1.0159573652838496,1.013414293030322,0.9498374866921586,1.009599684650032,0.9930697150021096,1.0337588710585344,1.0185004375373758,0.9905266427485834,1.0353158540708978
388,19.425,1.0003679043128897,1.0024822056888223,1.0113499926810143,0.9789534460012732,1.024035893298103,1.0336693447872671,1.041376105978598,1.0327059996383503,1.0365593802340158,1.0347689205633026,0.9715189865435409,0.907004053843384,0.9904939667494695,0.9310390287708936,0.9816389759867028,1.0259139298005362,0.9841689733474932,1.0517173212506388
389,19.475,1.0003302672403775,1.0120451346984816,0.989359191454929,0.9933369548573784,1.0644684069629995,0.9756562169462788,1.049133928111192,1.0414666886852877,1.00696411126872,1.0382720055911605,1.0219113558060875,0.9199719225298644,0.9967411253675144,0.9992581484113716,0.9917070792797988,1.0055507060210145,0.9778634525385836,1.0149638585268688
390,19.525,1.000575328494875,1.0056145610655345,1.007166988246849,0.9734671156429654,1.0459923653151642,1.0288293182999655,1.015798115936574,1.0161159501405586,1.03836434441952,1.0066676060766369,0.97035745610621,0.9653491595585652,0.9941468647075238,0.9553325664632762,1.036717385362506,0.9878864940229678,0.967853307832388,1.0144100236987608
391,19.575000000000003,1.0002497311446703,1.00339468668502,1.0133745758190604,1.0069125132054988,1.0349638543001456,1.0286396022115407,1.0624743508855752,1.0020777434394017,1.0065047199014248,0.9753721516652484,1.0301823364331553,0.9840919537874154,0.994057441927035,0.9953031279444872,1.0476219406774887,0.985337639804868,0.9504584313162004,1.015526459105373
392,19.625,1.000056575689807,1.0115271647890178,1.0118226737474716,0.9928487378904354,1.0158543251991217,1.0221463928683638,1.0287530639210678,1.0403933891091657,0.994775898507161,0.9803232097396292,1.0075888363063443,0.9927166763608636,0.9989134096714803,1.0336151162109364,0.9840412497259996,0.9629723564699016,0.9567756231592842,0.978641239269605
393,19.675,0.999842584421472,1.0102146360944222,1.0010415579086989,0.9925895245404328,1.003185561389977,1.0254090168841072,1.0592137097484184,1.0357382285926469,1.023217971976235,1.0394658504488972,1.0333005725696038,0.9186264040147428,0.972880849352527,0.9630164047456572,0.9765800160801028,0.8619058475252424,0.9568511268663636,1.035124991533884
394,19.725,0.9999195170607748,1.0182630482338006,0.9966750525544972,0.9872319228970972,1.0171028678531198,1.008071642143462,1.015234338395949,1.046999339167847,0.9946805143670744,1.0084396858244198,0.9851302526970912,0.985130252697092,1.0280686821421705,1.08818248336528,0.9581403827601848,1.0440172416503428,0.9458722600615904,0.9951826022144096
395,19.775,0.9998795353088024,1.011956144946304,1.006426329946598,0.984006802742726,1.004839474532917,1.0314864664570091,1.0544152734614602,1.0138250880887152,1.056894063407887,0.9874785555520672,0.9972434856440532,0.991140404336562,1.010670264520534,0.9813754742445764,0.9825960905060748,1.0240970433970145,0.9862579392905694,1.0144068449128771
396,19.825000000000003,1.0003582436090466,1.0162983399007612,1.012533842972703,0.9854006656606404,1.0432459008693198,1.0250569209191756,1.0161165748419858,1.0108756823139782,1.0429376130735553,1.0444416838347128,0.9484987849708264,1.0019353362367889,0.9582145215646374,1.027439144795543,1.0517284862800715,0.9752170606038076,0.9472843178965996,1.0105233534045324
397,19.875,1.0006436312804343,1.0207569586573415,1.0181062405756989,0.980775766589593,1.0137711196996986,1.0662234227159315,1.023280016737729,1.0217463236670794,1.0174519830692583,0.9908586747351382,1.0017339528724751,0.9727332111729105,1.025901237622113,1.006567409822403,1.0017339528724754,0.9497742906607546,1.0186510521972216,1.011955727901786
398,19.925,1.00004962358221,1.002223894800507,1.0008478436863644,0.9672956319801872,1.0248652281324369,0.9940399190075476,0.985494288755104,1.0044167557426598,1.0398200810742146,1.0219611936094206,0.9967127405908351,0.9293835325412728,1.0099381207434277,1.0027242770238316,1.002724277023831,0.9798804385784436,0.9846896677248412,1.0186241774670222
399,19.975,0.9999426236416078,1.0017196399159125,1.0040015913708151,0.9910427880881856,1.0227776634764818,1.0258144142587755,1.0394797927790964,1.0148821114425184,1.0188298874595,0.9785699339063664,1.0024958491608005,0.9558403144146528,1.015655102550739,0.9929254830590264,0.98814030000814,0.9809625254318096,0.9917291872963048,1.0123225643545857
