,r ($\AA$),g_full(r),O (DOL),O (DOL),P (TEP),O (TEP-i),O (TEP-i),O (TEP-i),O (TEP),N (TFSI),O (TFSI),O (TFSI),O (TFSI),O (TFSI),S out (PS),S in (PS),S in (PS),S in (PS),S in (PS),S out (PS),S in (PS),S in (PS),Li
296,14.825,0.999387027348149,0.9686762104033132,0.9610701693836888,0.9706897366309288,1.0438099346396106,1.0236827721215418,1.0063581259034566,0.9615178651037072,0.997768315453924,1.0460205908538631,0.988894333771176,1.0321549944745705,0.9922220769022064,0.8870620326049502,0.9613480156309808,0.9635328974846882,0.9504236063624472,0.9482387245087404,0.8914317963123645,1.0727769901700268,0.9766421886069284,0.9262784324077088
297,14.875,0.9993995237299306,0.9785269569961956,0.972317372922186,1.0092205141761603,0.9915060116705608,1.0082082568901258,1.0099797071406864,0.9654403865551784,1.0015390386940628,0.9635268309548484,0.9712394528149793,1.0092516605541926,1.0318386245731457,0.907151237834372,0.989619532182951,1.022172806267917,1.0091514966339308,0.9418747301916688,0.9245129840130204,1.05038564380822,0.9679173494596408,0.9346775777579176
298,14.925,0.999372157018374,0.989457788224613,0.9561503260547672,0.9919122937636105,1.0183063107035957,1.0082514471074102,1.006743217567982,0.927812538337934,1.029861669328748,1.0128979542654155,1.0172756871849853,0.9871787733629444,1.0386171351678872,0.8622807265818917,0.9786886246704464,0.9743772210375372,1.041203977347634,0.9700658174046284,0.9204846756261692,1.0972522245754568,1.0606052936957264,0.9160852841640174
299,14.975,0.9995175578723308,0.9730583420758796,0.973977381332746,0.9510912470940226,1.0080218861954764,1.0147636724048594,0.9835516992132736,0.8951593911347002,0.9566805912163316,1.0110374429899864,1.0094067374367766,1.0246266559334003,1.030062341110766,0.8822281760596885,0.9678813970363566,0.9293374475968562,1.012849338049108,0.9721640580851904,0.8072816077051032,1.0406866348665254,1.0578172790618592,0.9280045785969644
300,15.025,0.9992153969596668,0.9652741814327592,0.9780552393205834,0.9941310272579008,0.976272386049675,1.012237705149574,1.004052494595804,0.9539490845393926,0.9670625931958172,0.9573433711536488,1.0394168017319645,1.0566954186958206,1.046976196653652,0.9742129299507468,0.9720858274836052,0.969958725016464,0.974212929950747,0.96357741761504,0.8827475238636681,1.0465344138335528,1.0146278768264332,0.9168245735923612
301,15.075,0.9991048232412872,0.98094923982697,0.965733694350455,0.9675894831559124,1.0237673293895626,1.0040558043952998,0.9606904494079194,0.9404861362887992,1.0405789858029395,1.0411153667234572,1.0277058437105324,1.0041050832077854,1.0148327016181249,0.9212748659061328,0.9233878816536244,0.9360659761385708,1.0163605745432338,0.923387881653624,0.931839944643589,0.9973434328158136,1.024812637533198,0.8936762928776775
302,15.125,0.9987389789167792,0.9649648426352774,0.9773772534741544,0.9403975222424512,1.030961573057055,1.0094220150254738,0.9861690830595616,0.933788794210034,1.001207234283184,1.0342433431312723,1.014528245915478,1.0374403859230226,0.995345989164975,0.9445808248353624,0.9235901398390208,0.9823640578287772,1.0096519483240205,0.9529770988338988,0.8648162218492651,1.0054538113247524,1.0705249348134096,0.9103959949841772
303,15.175,0.9982554333477685,0.95434042662356,0.9730354355018794,0.9573106715308688,0.9923253366821124,1.0083737248764315,0.9945137532540644,0.923754950760927,0.996737708214793,0.9930323635745888,1.0152644314158112,1.0279684701822234,0.9797989898595756,0.9404517586802688,0.9175139109075792,1.0551409975437158,0.9779864186719424,1.0030095253330582,0.8528708853663634,1.0092653019983369,1.0613967742089947,0.953559100264664
304,15.225,0.998442817879553,0.9824612123324584,0.969124634789484,0.9548982539182256,1.003935528278307,1.0068342834128932,1.034855583047225,0.9517579358557572,1.0122880310539253,1.0065035280193315,0.9975638415113228,0.9575981841814012,0.9702189180750608,0.9467143947251272,1.054436820383128,0.9840029266836658,0.9425712245075116,0.9902176820100892,0.9404996393987038,1.1062264481033213,1.1269422991913978,0.9194032930865602
305,15.275,0.9982773478143382,0.9778065082439548,0.9872283113947546,0.9529768247859226,1.0038534520472209,0.9606563156932882,1.0098530543186004,0.932338192972377,0.9821625822968482,0.9680570558489676,1.069930302416992,1.0171651849638108,1.0213446002076276,0.8746692887153593,1.0002100572133286,1.0125583295246037,0.9672813310499264,0.8829014702562097,0.893191697182273,1.0084422387541785,0.9940359210576905,0.9120081121327888
306,15.325,0.9986445069001376,0.9754341367628382,0.9823569500085564,0.9503448389699168,0.9911147756141354,1.020678940198247,0.9827700517395872,0.9009917577690202,1.0079436077620147,1.0312996645845125,1.0312996645845125,0.9643456350266856,1.0396040403436222,0.8935067933239708,0.9855155020186588,0.9834708640476664,1.0264082614385208,0.9200870869468812,0.891462155352978,1.0836581246263266,1.036631451293485,0.9501307469288204
307,15.375,0.9982426828806112,0.9709407252941998,0.9834371189450984,0.9505693478776523,0.9657291879634156,1.0017338081671048,0.9920220356121624,0.9619392279419748,1.016352485692114,1.0519325574895544,1.031822082125784,1.0158368324776583,0.9895385185404196,0.9506770171964436,0.9913042401535556,1.0156805739278232,1.0177119350756798,0.9364574891614538,0.934426128013598,1.0116178516321124,1.0583391580327923,0.9446451182778112
308,15.425,0.99848825638998,0.9799591806123992,0.9910272719275066,0.9390040119317068,0.9921907053393676,0.9896019724743926,0.9919553659880062,0.9335912068503968,0.9985032308639594,1.0061879658372583,1.0318037490815877,1.008237228496805,0.9810844982578146,0.9243416571923472,0.9404873629948336,1.10799906069563,0.964705921698563,0.912232377840482,0.8940684588126846,1.0615801565134808,1.0353433845844418,0.9086284256524269
309,15.475,0.998113173500351,0.9916140739299332,0.9809042594381157,0.9528207308643848,0.9811130764925048,0.9829836447984968,0.9883615286782216,0.9420649631049336,1.0404172862859178,1.0363452029736435,0.9940973386088048,0.9676287970790256,0.9951153594368736,0.9665028043449516,0.9263989535422564,0.9083522206810436,0.904341835600774,1.0226481954687248,0.8401756743164621,1.0306689656292638,1.0807987791326326,0.9392280935694436
310,15.525,0.9982102361735852,0.9845720977628544,0.9939779298267865,0.9713189288872496,1.0040756782230784,0.9827024800748771,0.9664402640925516,0.9564506171319792,1.02411751912877,1.0357494711978874,1.020577359803387,1.0423240528021704,1.0817715424278709,0.9682565635399278,0.8945415576737191,0.9981410253775792,0.9981410253775804,0.9064953424087798,0.8945415576737187,1.0758406261554747,1.0180639999360137,0.9150744192084332
311,15.575,0.9981924000082152,0.9820367349848322,1.0003502144222116,0.9436255277855944,0.9715557354328684,0.9805580337654616,0.9623226089379012,0.9302374943678928,0.9853929959665756,1.0220751421703285,1.00398531664519,1.0391599773885147,1.0029803263382375,0.9244388111373424,0.9937222338135884,0.94027502203477,0.997681286537945,0.9858041283648744,0.9264183374995202,0.9917427074514096,1.0531080246789426,0.9238732321767198
312,15.625,0.9978974404375228,0.983922029794324,0.9625364985461728,0.9687880311604342,0.9974571845446808,0.9761273344268012,0.9848427570556122,0.9162661421604964,1.009552920889442,0.9426488202963734,0.9935758222403512,1.0065572148927375,1.0130479112189312,0.8693599321749746,1.0227763907940874,1.0011407363734428,1.0365445345163158,1.005074491722651,0.8457574000797264,1.0050744917226515,1.060147066611564,0.8994250623439218
313,15.675,0.9979406276160514,0.9866953118353068,0.9999295362879954,0.9446139293939336,0.9731004773249936,0.9621616429194668,0.995889715669841,0.9042769775235536,1.0100681279570058,1.0036187735054136,1.0204863159172688,1.020982420105853,1.0552136091181488,0.9146357222257572,0.8872748245523369,1.0201706132518056,1.037759761756147,0.8716400258818112,0.9165900720595728,1.0045358145812795,1.1335229036131178,0.8851409936113338
314,15.725,0.9980808491153093,0.9834866327187444,0.9677434380330392,0.9454097644246552,0.9929633094615838,0.978923691403062,0.992963309461584,0.9248032282419862,0.9701341240676646,1.006612744586469,0.9775284390376924,0.9750636673810168,1.009077516243145,1.0098094787351282,0.9670867700194118,1.0000997722088294,0.9165962960826554,0.9360157091352536,0.8738735873669387,1.0544741287561046,1.0350547157035064,0.9279110765449332
315,15.775,0.9979695113943404,0.9733051555307454,0.9890407309865228,0.966202637094597,0.9752031274261724,0.9965792919636636,0.9720529558101207,0.9473016073982892,0.9870162709863644,0.996812958539579,0.9992621304278828,1.0168961680236688,1.0325708681088124,0.9995589997476766,0.953247385859753,1.0188555055343116,1.0285037584276286,1.0034183009050028,0.9628956387530708,1.0458706136356,1.0072776020623295,0.935033847234614
316,15.825,0.997551093899765,0.991944780885957,0.9825264261264384,0.951833814477278,0.9869378569656344,0.9824660044193468,0.9900681537480356,0.9250026991995536,0.9890637068684078,0.9812758036647194,1.020215319683161,1.0075599769771673,1.0172948559817774,0.9932526548037248,0.9855827501334254,0.972160416960402,0.9836652739658508,0.87053418007894,0.9069662272628604,1.098713844020336,1.0258497496524956,0.89491351992382
317,15.875,0.9980992987283476,0.9986998848306584,0.9978820976444628,0.931627529182954,0.9658442330928452,0.9873963128282968,0.9731763839306792,0.9002992483303912,0.9978373639864144,1.0394340742640829,0.98961475846641,1.0215378151911323,1.022505180546427,0.9565191376746628,1.0174924691599003,0.9660462207192314,1.0136816359420726,0.948897471239008,0.9126945556696482,1.0613170511649144,0.9946274698529368,0.9476725605618512
318,15.925,0.9982736603546578,1.0120325999335875,0.994876444153128,0.9494115146054124,0.9781146534190645,0.9787770335455332,0.9538273821152052,0.9251242433015529,1.0088847579094156,0.962742339253244,1.0324366174318365,1.0170558112131127,1.0011943548000544,0.9959654632919837,0.9864981109793216,1.0167936383798384,0.9278005266408208,0.9429482903410796,0.9486287017286764,1.0414087543927586,1.031941402080097,0.9532078088676574
319,15.975,0.9985990543490312,1.0049895671475162,1.001669512327476,0.915831620919177,0.9785838594392734,0.9946010392013966,0.9893351170878216,0.913637486705188,1.0307603710479425,1.008311002447732,1.001623956481712,1.0264615557840715,1.027416848064932,0.912593610730652,0.9671610637434128,1.0800592423905044,0.965279427432628,0.9031854291767276,0.9577528821894888,1.0311366983100976,1.0932306965659984,0.9504183406515322
320,16.025000000000002,0.9984701287124076,1.004345815058549,0.9935559860944998,0.949373868941182,0.9881861217366642,0.9875319826446056,0.977501849899706,0.8822155888231565,0.9911112975739728,1.023863538729434,0.9949086588673598,1.010098104040907,1.005351402424174,0.944305942844121,0.953655506634657,1.0134927148940869,1.0265821042008367,0.9443059428441212,0.940566117327907,1.060240533846766,1.0452812317819085,0.8821599647507022
321,16.075,0.9985916743332944,1.0024499580219446,0.99686700652306,0.9441272319817706,0.9829151077046848,0.9935330178187792,0.9716471214611576,0.9187742629338328,0.9915594533642914,1.045335751025342,1.005239388734208,1.01608899264828,0.9604258073499984,0.9774649744983176,1.0109143462492105,0.9960479588043694,0.9960479588043696,0.8901249482598751,1.0071977493880002,1.0071977493880009,1.0685215975979712,0.9211092302558828
322,16.125,0.9984365811775928,0.9980923181824256,1.008396456647735,0.9309593514296302,0.9673535523067084,0.9895346333146314,0.9402194143746864,0.924929543000292,0.9826069797840018,0.9905765974635484,1.0088598380225058,1.003234225542826,0.991514199543494,0.8920005242400741,1.0415906742679135,1.0415906742679133,1.0194291705600849,0.934476739680078,0.9030812760939888,1.039743882292261,1.0268163384626947,0.9272214854900158
323,16.175,0.998300239522705,1.0160009026659829,1.0048851105709988,0.9410502597707232,0.9605261691723908,0.9718692812414949,0.9710131973117512,0.9209322874217468,1.0445639773987272,1.008689121796719,0.9835301321537536,1.0520184928484957,1.022200431049424,0.9452269116703804,0.9287083831169172,0.9544038719778596,1.040667298868166,0.9874409290847854,0.915860638686446,1.0810459242210757,1.071868963913596,0.9313865572474676
324,16.225,0.9994923429389672,0.9961785899967432,0.9832174819012562,0.9620598953160912,0.9552533694151149,0.9786508021997206,0.9741840195772048,0.9278145618768052,0.9770146180889088,0.9946101420165764,1.0390619919391055,0.955251733231004,1.03257943049207,0.91387278581259,0.8956318120438758,1.0926343287459912,0.977716194003091,0.9959571677718044,0.944882441219404,1.001429459902419,1.0214945310480048,0.9385539401159734
325,16.275000000000002,0.9990098567399024,0.9854850412176912,0.9891160940934816,0.9608084840792273,1.0001286992692684,0.969475843341548,0.9794115966422576,0.9221224659083804,1.0290058035432437,0.9954112491341848,1.0004734422643171,1.020262015409379,1.0175008191565802,0.9608405142317116,0.913704941835439,1.027918059564869,0.9916599269523512,0.9880341136910996,0.989847020321726,1.0188535264117398,1.0224793396729912,0.9089876847863616
326,16.325,0.998885522468132,1.00437584182292,1.00085292202527,0.9435862712561152,0.9898096022907048,0.9509399830116178,0.9759426029803286,0.9116501516322164,1.0368911357301671,0.9870362024286288,0.9591357351681354,0.9687408140610922,0.9797180470816148,0.9261347353930556,0.9621711064200223,0.9567656507659772,1.00901838875508,0.942351102355191,0.864872904647211,1.046856578333395,1.1531638728629487,0.9155628408315726
327,16.375,0.9988608793281772,0.9971414056643664,1.004144282956631,0.9259296938903184,0.9683211525866952,0.961847580076411,0.9537034082086342,0.9248855692918856,0.983290686637152,1.0096572422658874,1.022385924293553,1.0032929012520548,1.0151123917063154,0.9688400508719772,0.9545133957759044,0.9580950595499228,0.9795850421940332,0.9527225638888952,0.9133242623746928,1.0709174684315024,1.020774175595245,0.9220408624777888
328,16.425,0.9995348588214116,1.0133188033617224,0.9896367840839602,0.935037397794386,0.978624046748175,0.986096043711682,0.969284050543792,0.9352449532655942,1.0328886264053694,0.9971938750991468,1.040569775420633,1.0491545890259266,0.9709876019882496,0.8828529206847775,0.9629504638920656,0.9736301363197044,1.0305883892671088,0.9558306822736397,0.889972702303203,1.071527133573056,1.0537276795269928,0.9488017141962658
329,16.475,0.9992356641517908,0.99089459642452,1.0006812097225397,0.957014395331548,0.9830078882851534,0.9865149468582588,0.9889905176157452,0.92338789254236,0.9942939518923596,1.0001321729287649,1.0338142173695632,0.9749829130796358,0.9969885154476232,0.9571144183924571,1.0384956813241637,1.0225732603157858,1.0084199971972283,0.8775023133505706,0.9358845237146204,1.080955470679836,1.059725576002,0.9096901553663715
330,16.525000000000002,0.9991912319123366,1.0123287664719185,1.003104432118712,0.9370833257936052,0.960459146174452,0.9908067024583588,0.958818737726674,0.9200640881479007,1.0235502014655111,0.9972137592995864,1.0034630845592978,0.9766802620176788,0.9923035751669568,1.0392546746830966,0.94078045846947,1.0656316968831756,0.9689159488162202,0.9231957770027508,0.9583651399361892,0.998809907309643,1.0849748464965665,0.9071542410524992
331,16.575,0.9992406058115074,1.004146608397173,0.9927273268042102,0.9516160280678148,0.9840227422384688,0.9842265580508628,0.9746472148683422,0.922877998520254,0.9707966638280364,1.0222648598993582,0.9623665282646302,1.0173842550994912,0.997418144554582,0.9438524984866232,0.9630791234557948,1.0120196233773235,0.9858014984193616,0.9421046234894253,0.963079123455795,1.0260026233549029,1.0312462483464953,0.9281751298893108
332,16.625,0.9993340332673778,1.004495305140156,0.9915704232858286,0.9493446925706586,0.9860137897442156,0.9997900251464356,0.9525861597241224,0.9161196542476568,0.9949558755742992,1.010832831035591,1.0245046537939262,0.9618788850299408,1.0020123002237626,0.9520827500525608,0.9625070137392676,1.0024666912049776,0.9607696364581502,0.9294968453980292,0.9746686547070924,1.0059414457672131,0.9764060319882112,0.9220154860854616
333,16.675,0.9992358290523032,1.005398259149921,1.0003745620817572,0.940236575044319,0.9750750688294266,0.954735832573382,0.9432572536962074,0.9335910820101664,1.02100022779995,1.012670900050616,0.9701474899619118,1.0245073131680908,0.9683939472778405,0.9256579865607634,0.9809211499375252,1.0413652348808586,0.97401325451543,0.9394737774049536,0.9032073264389536,1.0638158950026688,1.0465461564474303,0.911842195716572
334,16.725,0.9996611349632524,1.0082372130226367,0.9949752425363044,0.9432308208494806,0.9470341709335518,0.9638489818315472,0.9778613242465442,0.9067987305704902,1.0166477960148244,1.0170835644657523,0.9726351824711056,0.9839651621952308,1.0109828061527608,0.9098317051191914,0.9561816221724324,0.9784982489017716,0.987081566874594,0.9887982304691588,0.9081150415246262,1.0179815115767552,1.0557481106571744,0.923162123440248
335,16.775000000000002,1.000033879881962,1.0238820292548332,1.0137913146126774,0.9342336267378428,0.9587087568951916,0.9712447991709072,0.9835818566485957,0.9461727146194762,1.0283564975093074,0.9958684026006306,1.0157944341446188,0.9746428472602948,0.989803958217678,0.9504900817524308,0.9214805101370064,0.988031880313568,1.0102156703724223,0.9487836363632876,0.909535392413008,1.0204543427072772,1.0699412589924135,0.9245625594622948
336,16.825,0.999394968883232,1.002597564454185,1.0072085101677468,0.9476784025952366,0.95657957732218,0.9694368297055423,0.9745797306588876,0.9330409152664852,1.0386164553696802,0.9839297680430016,0.9701504452520272,1.028712567113668,0.9589547454843612,0.9855608431839789,1.0143982516764531,1.00252402465014,1.0347540694358472,0.9855608431839784,0.8803891180937777,1.1416221126726631,1.048324614608776,0.939639087643442
337,16.875,0.999984700122734,0.9951371644841902,1.0205483437954634,0.9383348189603856,0.951705893497122,0.9672399359736248,0.9794312098159436,0.9226041430348132,1.039319708142589,0.9982263424170168,1.029902478497145,0.9704027093736606,0.9789638272331546,0.9763565777032176,0.9173367500354932,1.0353764053709429,1.0454940901139815,0.922395592407013,1.0353764053709424,1.025258720627904,1.0809059867146165,0.9045519885319596
338,16.925,1.0003053703531266,1.0109300956172171,1.0066132978026252,0.9500005932607288,0.9820582264489512,0.9902681081191052,0.972870977913302,0.927130208608156,0.9982945455468132,0.9927626490881144,1.0114859909483276,1.011485990948327,1.0178689484006729,1.0141810174282058,0.945451394759517,1.0091520206475704,0.9404223979788816,0.9186300785961272,0.9370697334584572,1.054412991673291,1.010828352907782,0.9178432287597006
339,16.975,1.0002991080061483,1.0110232203221443,1.0115000430954453,0.9374167234481392,0.9706460476002184,0.9519909884271212,1.0027094305539797,0.9265346055971656,0.9898840773724752,0.98396169400358,1.012727556081071,0.9898840773724752,0.9615412426784766,0.9432228750720896,0.9048940303253435,0.9615540616900988,1.0065487924797558,0.9048940303253434,0.9348905175184488,1.0015493779475724,1.103204140101984,0.904587943721333
340,17.025000000000002,1.0001865521862026,1.021052363362651,0.9995631771327962,0.9603167138593356,0.9634076548011484,0.9974080051610844,0.9421574358261882,0.9512370748427618,1.0618793862959546,1.0042645443464315,0.9933303407647708,1.0013207203052148,0.9962741648059869,0.8813630765823971,0.9492876745896868,1.015555575084604,0.9310640019535852,0.9675113472257894,0.8896465641442616,0.9526010696144326,1.0354359452330792,0.9344281122083016
341,17.075,1.000276036817822,0.9909688129407856,1.0137460940498313,0.966800249874878,0.963535330477207,0.965647925381582,0.968912844779253,0.9358795426381166,1.0197141042035491,0.9912841906792184,1.0117704518952797,0.9737245382083084,1.0218045390215138,0.8992670507829568,0.9684414393047226,1.0293807815738976,1.021145735321306,0.991499568811978,0.915737143288139,1.068909003586335,0.9898525595614592,0.9300728462543854
342,17.125,1.0004984689894465,1.0028376547717,1.0058829454776168,0.9754830143915822,0.953525577191537,0.9772014225202814,0.9584898673411124,0.9090379000818796,1.0511766893734384,1.0150152137010424,1.005455283350869,0.9992205461659732,1.0299785829447925,0.9627945664917932,0.9365960748865748,1.0102793325262525,1.0364778241314712,0.95133272641451,0.9824434351957076,1.0643137214620169,1.023378578328862,0.905903071647552
343,17.175,1.0001037653033054,1.0094280836690743,0.9958427637704288,0.955195157458842,0.9830993085213324,0.9682930242840928,0.9920210438950536,0.9597509372241472,1.0223374219358394,0.9967170014992908,0.9525011146168596,0.9946508385608588,1.0541563311876825,0.9034767030777158,0.9881267725552668,1.0174287196821112,0.9246392204471032,0.9409180799620174,0.8839420716598186,0.9881267725552668,1.0158008337306206,0.924207332337524
344,17.225,1.0005230287911466,1.0100594941261651,1.0228714354438806,0.9572067589831328,0.9907995829379824,0.9721159336597232,0.9887236219070648,0.931540331691787,0.9831330443335948,1.0044965705790383,1.0073724298813098,0.9999773631040406,1.0283251190835725,0.958121783128992,0.9985830070786964,1.1005452914319505,1.000201456036684,0.9694509258349092,0.9387003956331346,1.069794761230175,1.0973083935159742,0.876885554309158
345,17.275000000000002,1.0006241695585114,1.0135058594445971,1.021179283577279,0.9533624829881174,0.9745649944184772,0.9818826753546188,0.9488592947197224,0.9376013240487346,1.0407618619638832,0.975407898889228,1.0040002577343898,0.991746389657892,0.9937887010039752,0.930056209361664,0.9445380534520708,1.013729086328458,0.9976381484502288,1.0072927111771657,0.942928959664248,1.018556367691927,1.0249927428432182,0.9958977000674794
346,17.325,1.000306746595599,1.0159038761207635,1.017582299466713,0.9366745302034764,0.9825661721931308,1.0017809653839214,0.9833123777539386,0.944509688591954,1.0359815752506956,0.9864363960344722,0.9580088341890984,0.973847047217235,1.0465403839361194,0.9230958502257548,1.0494815905512906,0.9742900741550856,0.999887186119751,0.982289171644044,0.9870886301374182,0.9774897131506688,0.9982873666219596,0.9055794591938116
347,17.375,1.000460248854785,1.016512912723559,1.0206848558770394,0.9429765514082232,0.9912011586792964,0.9956526608889344,0.9763628179805048,0.9348154640238876,0.981978559229585,1.013876711441401,0.9888427185663043,0.963404951612578,1.0142804855200311,0.9273344672549134,0.983006347793373,1.062537605705458,1.092759483712051,0.9718719716856814,0.9225625917801884,0.9527844697867808,1.0148188509582072,0.948580674725713
348,17.425,1.0003366604956796,1.001788218762775,1.0212462749579716,0.9834923586267896,0.9768533702692866,0.9731650434040072,0.9906845960140852,0.953063661988233,1.0168986699154303,0.9643073845783124,1.012081147594473,1.0245264135902803,1.0317526970717166,0.9378353427338598,0.9852806383190468,1.0010957368474422,0.8809009880316357,0.9425798722923788,0.9504874215565764,1.0121663058173194,0.9694655397906516,0.9431446972398216
349,17.475,1.0012527409066396,0.9985383296219944,1.0196849058425863,0.9619198767815944,0.9705379160893972,0.9690710157816868,0.9896076200896432,0.941383272473638,1.0035036795430754,1.003503679543076,1.0202686574829365,1.0306469771599929,0.9791545449161354,0.996947678068758,0.9985201507471004,0.9623532791452366,0.9686431698586044,0.9906577873553905,0.9560633884318692,0.9922302600337328,1.029969604313938,0.9541700029620298
350,17.525000000000002,1.0007972466110482,0.995607409385549,1.0062695721611152,0.964278529556412,0.9724828278793536,0.9611791279677452,0.9597205860436668,0.970841968214766,0.9815131658112212,1.0025484257335795,0.9965950502838556,1.032315302982202,0.9866727578676486,0.963123850533184,0.9349806211344872,1.02879138579681,0.9506157485782072,0.9803224907212764,0.8974563152695582,0.9928305926762526,0.9850130289543928,0.9561039973951876
351,17.575,1.0009728603025712,1.006408965122252,1.0019607487018216,0.971670700196981,0.9658696810913268,0.999588104642938,0.95861840720926,0.9288881842927852,1.0288177107664016,0.9822505876860652,0.9933004135017384,0.9980360531370271,1.0189517948595506,0.9063488079760272,1.001181187541272,1.0105089625804755,0.9949626708484683,0.9343321330936404,0.9669793457308554,1.0400469168712905,1.057147837776498,0.9454366271879308
352,17.625,1.001054973355399,1.0099952762922555,1.0231168848741117,0.9681483008627892,0.978783331536948,0.9506635894154444,0.9777018029938132,0.9403890682556646,1.019064723468496,0.9845334582912808,0.9696222301465744,0.9864954619945314,0.979824649403479,0.9599549028087384,0.9846880404012338,0.9800505771026412,0.9213093753204632,0.8996678799270301,0.9630465450077996,0.9645923661073312,1.038791778884818,0.9312310229899028
353,17.675,1.0011408734544691,1.0067813179135163,1.006194914524852,0.9779136426145596,0.9766589880144304,0.9709234241281282,0.966263278470508,0.9388401136391246,1.0222815382542756,1.024232457220409,0.9879453644503148,0.978971137206098,1.0191600679084607,0.9406976542159384,0.8945850241073147,0.9775877583028382,0.9683652322811134,0.9714394076216886,0.9529943555782384,0.9714394076216885,1.0713501061903747,0.9409799764410948
354,17.725,1.0008790626473354,1.0062114480515143,1.0070860976260616,0.9773946291624352,0.9809591609974548,0.9813156141809568,0.9852365991994784,0.9374718726102126,1.0099264660521212,0.988199273543893,0.990139201446413,1.0118663939546415,1.0134183362766584,0.904829402290728,1.0011203690885582,0.9934782288665088,0.9766655203779984,1.0500300665096791,1.004177225177379,0.9583243838450788,1.0378026421543995,0.9608977575933206
355,17.775000000000002,1.000917226659205,0.9943979608910872,1.0057045266271665,0.9534722291563428,0.969954184046963,0.983954984437921,0.9899806453656744,0.9501049480496564,1.0061817662854555,1.0003946779057455,0.9656721476274904,0.9780179361708704,0.9645147299515489,0.931662773695016,0.9073453114126012,0.990936588008402,0.977258015474544,0.9590199187627324,0.965099284333336,1.0350119883952789,1.0243730986467223,0.976994369518677
356,17.825,1.000770868026185,1.0071333932226112,0.9979081839530762,0.9786188785065985,0.9720982772991892,0.9805574356223148,0.9858444095742684,0.9583521450241104,1.0239472241556935,1.0047649981505289,1.0174252673139377,0.9993939748690828,0.9901865063866044,0.9596925798341508,1.0095663674475794,1.0141003481397088,1.0382815784977348,1.0186343288318394,0.9612039067315276,1.0594401550610075,0.967249214321034,0.9628694506592486
357,17.875,1.0009295857435208,0.9985685225719392,1.02078600925803,1.0036448877904816,0.9973359623564916,1.0013666647170965,0.9778834422683574,0.9694715416897056,1.008307830755474,1.002966813112426,1.0155563546996116,1.0006778055511196,1.0208973723426598,0.9994176953279772,1.0009205790803504,0.961845601518655,1.015949416604078,0.9738686715376376,1.0309782541278076,0.937799461480688,0.957336950261536,0.9812757414600468
358,17.925,1.001270074538986,1.01837761575786,1.0046937678870844,0.95640264876789,0.9682531189056844,0.993173960518988,0.9692987486237252,0.9848089227746628,0.9620973090784504,0.9825836082465244,0.9507160317628538,0.9685466995572888,1.018244943835395,0.9998279678156112,1.020751124092769,1.0386852580446182,0.9759157892131444,0.987871878514378,0.8817615859659348,0.9415420324720994,0.9818938338637616,0.984364352316312
359,17.975,1.0007920712404466,1.0144209552652803,1.0096723907433227,0.97483188659451,0.9750051900410158,0.99857445876579,0.986269914063886,0.9595811833020088,1.0167379930630205,0.9801429706781924,1.005419944902764,1.0284333094952856,1.002024530454687,1.029942382583319,0.9496871319924112,0.948200923648135,1.009135465763454,1.0091354657634546,0.9377974652382024,0.9288802151725458,1.0106216741077303,0.9313521739492506
360,18.025,1.001288124944912,1.0014003573586612,1.0119020925252176,1.0119999695835915,0.9544373010139529,0.967707736582403,0.9771866191312948,0.9713269462828888,1.0351165115423386,0.9882192429875029,0.9683348011202522,1.0084788630031918,1.027237770425126,0.9651173642715206,0.947381669981692,0.9621614152232156,1.0109345745202454,0.9636393897473678,0.8956525616363578,1.0227583707134649,1.015368498092703,0.9570488298794644
361,18.075,1.0008457685562877,1.0086245249686512,1.010517010178808,0.9798431957798744,0.9973250929234012,0.9805287603737384,0.9901266646878312,0.9577337376277654,1.0170851739480762,1.0155927525629722,0.956269002505106,0.9760435858577278,1.0163389632555242,0.939207912579945,1.0068191238141824,1.0567926277699229,1.000939888054683,0.975953136076813,0.9568456198584416,1.0876586155072911,0.9774229450166878,0.9284993045894292
362,18.125,1.0012947742813398,1.020354433354406,0.9988153214602596,0.9810920514070472,0.9952391397091293,0.985353222582373,0.9862054568174384,0.9664336225639262,1.0237260523633778,1.0259523504112869,0.9866210848982312,1.0010920222096389,0.9944131280659124,0.9428034915007552,0.9866548166868372,0.9398800698216828,0.9091841421914262,0.9515737565379716,0.913569274710034,1.0027336359217336,0.925262961426322,0.9553771878041112
363,18.175,1.0007605609846189,0.9979026481528984,1.000467594174549,0.9658698503011928,0.9845159864073936,0.9777355732778662,0.9784136145908188,0.973836835728388,0.9959605414146746,1.001495705594453,0.9841521911644828,1.0055548259929568,0.9896873553442612,0.97396525264372,1.029205072942916,1.0742691368712074,0.9579747783465842,1.00013148331176,0.8852908042686947,0.97396525264372,0.98704836797774,0.9716660657086033
364,18.225,1.0007281603002576,1.017323130601418,1.0053959889916289,0.9803014623451952,0.963611893166833,0.9823244404274212,0.976929832208152,0.9856960705644636,1.002246884194878,0.9894022701535664,0.9886682922083488,1.0169264430992335,1.0062837628935752,0.9787484690699512,1.0091084658948686,0.926702760227236,0.959954185321193,0.9960970386841892,0.9122456188820371,0.9642913277247528,0.98742275387707,0.9989589625831372
