,r ($\AA$),g_full(r),O (DOL),O (DOL),O (MtBE),N (TFSI),O (TFSI),O (TFSI),O (TFSI),O (TFSI),S out (PS),S in (PS),S in (PS),S in (PS),S in (PS),S out (PS),S in (PS),S in (PS),Li
357,17.875,0.999146980501692,0.9980334913149148,1.00406540590264,1.0355988081272571,0.9874260556344914,0.9745827174969351,0.9874260556344912,0.983648603241093,0.948140550743142,1.0118993684135436,1.0267802414784484,1.0178517176395043,0.9449354396214702,0.9717210111382996,1.005947019187581,0.9657686619123378,1.0312445033979198,0.9901550722615592
358,17.925,0.9990039470863176,0.9882393289086268,0.9957195751857134,0.9957904911742128,0.970280223841058,0.9890622645658176,0.9766661176874762,0.9608892034786788,0.9466148525278616,0.991464089167588,0.9988630749076448,0.9352317975431576,0.9441105804312256,0.9056358545829308,0.9781459148354866,0.9529893633192936,0.9544691604673048,0.9642086416965632
359,17.975,0.9989746348243592,1.0068196008480703,0.989836932457102,1.0224336582355011,0.9346319240123832,0.9626484684971676,0.9921592286878056,0.9936534443936608,0.9712402088058344,0.9874275456192648,1.0286316756898148,0.9521097198445058,0.9830128173974196,0.991842273841109,0.9844843934713686,0.94916656769661,0.8947182529605253,1.0173245656522332
360,18.025,0.999441098534654,1.0025676302637188,1.0105931960078594,1.0155797383560616,0.953228921473585,0.967345327949032,0.9554578277591824,0.958058218425712,1.007094156708843,0.9409811940052548,1.0039083967147826,0.9073224576722516,0.917566420904036,0.9365909240487764,0.9658593904253012,0.9556154271935176,1.015615783265392,0.9579748239728498
361,18.075,0.999211119411372,1.0029971655068044,1.0075082930848511,1.0045274275029656,0.9789947636240808,0.9837973794456328,1.0018995467730212,0.9889694272534584,0.9583065723927796,0.9721658693323634,0.9386930923942732,0.995451279376252,1.0434774375917732,0.9750765455878494,1.0027279700149674,0.9910852649930232,1.00854932252594,0.9820859292235102
362,18.125,0.9997308198941568,1.0105157256715234,1.0066506289815704,0.9929932513479726,0.9905011082240152,0.9658855391398132,0.9993186255079088,0.9783770219586622,0.9761726426376888,0.9335212427455228,0.9827301144561396,0.9393105217703012,0.9523363995760528,0.9364158822579118,0.9436524810388852,0.9581256786008316,1.0232550676295888,0.9498700485629458
363,18.175,0.999528120661257,1.0167009563856702,1.009974201475746,1.0022783664626829,1.005885348255773,0.9660591575692932,0.9865203197568428,0.9868856976530488,1.0015008135012975,0.978769879534286,1.0003603915828367,0.9514218976061222,1.0536169879692607,1.0089965964022574,1.0233902711012908,0.9686943072449627,1.0133146988119668,0.9843951626054392
364,18.225,0.9994382521195002,0.995975343689026,1.0131096693412502,1.0299467260617805,1.0014637890373874,0.9429602803164088,0.9825682458480028,0.981478118356308,0.9760274808978312,0.939051237290632,0.976269731451542,0.9476401205585346,0.9476401205585346,1.0435493170501082,1.0907881750235702,1.0091937839784997,0.904695704219024,0.9582739760330804
365,18.275,0.9992462835099194,1.0054689369885508,1.0155847284545396,1.0009439705940375,0.9522631117663028,0.969248450002741,0.9725009615799312,0.9786445945590694,0.991654640867831,0.9168359233750204,0.9552746965599976,0.9524273800277774,0.996560786277196,0.9737822540194312,0.946732746963336,0.9310725060361223,0.9467327469633362,0.977007275805926
366,18.325,0.9997242725933068,0.9927647832160824,0.9797331840077098,1.018506341048982,0.9582157231864868,0.9621693514516978,0.9643258759599944,0.9747490777500952,0.9686389249765875,0.9826345512046756,0.9075918549311188,0.9953776505718824,1.0378546484625746,0.9939617506421932,1.0052889500797113,0.9019282552123604,0.9996253503609518,0.9673919550228114
367,18.375,0.9998656480458824,1.0072470017669035,1.0078513902605302,1.00186837422565,0.9805330303486172,0.998406399476372,0.985895041086944,0.9976914647112614,0.9962615951810412,1.0195403044268254,0.943497243046924,1.0124992802249828,0.9378644236854508,1.0181320995864571,0.9998254366616658,0.958987496290978,0.9829269785772434,0.957392488767704
368,18.425,0.9995660678235596,0.9949750714147372,0.9894314766689885,1.0147663857206926,0.951397998278042,1.0043719525917294,1.0114825504861849,0.9606417755408336,1.010771490696739,0.911772575466217,0.9299800155292904,1.004210348094129,1.039224655907732,0.9495880279049084,0.9257782985916588,1.0028097757815846,0.9860029080310548,1.0488857465534431
369,18.475,0.999838283895832,0.9982990753365896,0.9927190166243008,0.9977322994927188,0.9794944818739318,0.980908914338732,0.9593388192505332,0.989749117243731,0.9932851984057312,0.9555991455367828,1.0196772223512025,0.9792801739247204,1.0614672724475631,0.9792801739247204,0.9973891956331434,0.982066177264478,0.936097122158481,0.9798913889431364
370,18.525,0.9998864594667912,0.9991941826186292,1.000317392372283,1.0121737484737394,0.953815492091573,0.9647182502976336,0.972103989727547,0.9858203629545276,0.9629597409095596,0.8964134826117613,0.9892414630367812,1.0003254009979774,0.9795430173207345,0.9878559707916316,0.9850849863013325,0.949062187927444,1.032191722636417,0.9774082282491268
371,18.575,1.0004953826243668,0.9942164795080548,0.9875134534713156,1.0229731928215653,0.9707255579449132,0.981219888301074,1.0228473987138464,0.9878662975266423,0.9938130847284672,0.8640331993239402,1.01010579761475,0.9935692770535262,0.9467158021300588,1.0252642747958711,1.011483840994852,0.9232890646683248,0.988057103533118,1.011596334332004
372,18.625,0.999595490675912,1.0001934718620802,0.9945722041467392,1.0134774116526677,0.947775904611663,0.9696958319209628,0.9561263531104444,0.9648247369633404,0.974566926878586,0.962199406564103,1.0156549291509978,0.9197091193796482,0.9813885685183732,0.989612495070203,1.011542965875083,0.9950951127714232,0.974535296391848,0.9664792050757696
373,18.675,1.0000110715713606,0.990098831452466,1.0035567379539216,1.0060631413303376,0.9634720808783132,0.9697014262288194,0.9634720808783126,1.0122686194572788,0.969355351487124,0.9897737612471172,0.9175175500265972,0.9652339159269409,0.9856837870270873,1.0047703333872255,0.9747771891070096,0.9447840448267936,0.9734138643669998,1.010891383240331
374,18.725,0.9995158845183368,1.009779894833472,0.9968464347651596,1.004445001834358,0.9507605370155878,0.9517932240579658,0.9882814995553054,0.9968872249084514,0.9944776218095708,0.9763586582478556,0.98313892670791,0.9614420676357356,0.9980555173200302,0.941101262255572,0.981782873015899,0.966866282403779,0.9492375844076374,0.9707960706540962
375,18.775,0.9999211937891256,0.9901289594719244,1.0002920450040862,1.0000889353880071,0.9720679590778172,0.950154486241966,0.9611112226598916,0.989530257743885,0.9919270438353064,0.9725141140645316,0.952281504201886,0.971165273407022,1.0574910754876463,0.9495838228868662,1.0183746964198632,0.9590257074894344,0.9576768668319248,0.9937927636207572
376,18.825,1.0000812742756615,1.007845868303783,0.9959451997217302,1.002308108173832,0.9992663623185732,0.9808749568771276,0.9614618066889348,0.9686140199161636,1.0088026466215452,1.0102888207986325,0.9539380499174333,0.9552797349384144,0.9700382701692046,0.9552797349384144,0.9754050102531286,0.941862884728605,0.983455120379014,0.9469558115429416
377,18.875,0.9998707766417768,0.9957671455559738,0.9967854425219008,0.9883268057790708,0.9631503104319704,0.983138304915082,0.9695871222146668,0.9855097618876542,0.9990609445880686,0.9595674598543592,0.9141915299029716,0.9422178395788292,0.9101877713778492,1.028965940956483,0.9689095630796456,0.9875937695302184,1.0289659409564829,1.0246353450007393
378,18.925,1.000178206559562,0.9982992983713418,0.99291814291687,0.996923057338564,0.9597526939511382,0.9836791129365774,0.9715474075355092,0.9722213911689022,0.988396998370326,1.0275186847267996,0.9783995744750013,0.937245725345117,0.9664516827921318,0.998312727279784,1.0022953578407408,0.9531762475889431,0.9478660735076678,0.9655847155951892
379,18.975,1.000104198620815,1.0032469748888653,1.013574795106163,1.011962585516192,0.9842005754843745,0.999620611748776,0.9382756848708328,1.0046488844436892,0.9741440300945484,0.9098634046129092,0.9640062196914712,0.9547623244341548,1.010225695978048,1.0023023571860636,0.9719295584834554,0.9904173489980864,0.9336334209888628,0.9942981679982412
380,19.025,1.0000852186619666,1.000799575967566,1.00950708354515,1.007077547904993,0.9750326780600612,1.0000420661771972,0.9520240409922964,0.9787007216505744,0.9957071055702266,1.0325087991147144,1.0036090617349136,0.966827577796984,0.9825910709132396,0.9983545640294956,0.9996681884558496,0.9379278404171826,0.9484368358280196,0.9939445391695908
381,19.075,1.0004810248000195,1.001355184024184,1.005094141709258,1.0107268292760416,1.007411336766905,0.9765620597437498,0.977888910368402,0.9931476925518976,0.9788840483368906,0.9630724117264572,0.9460847029714444,0.9081890449794944,1.0088085506822582,0.9983545760637896,0.923870006907198,0.9865938546180116,0.9526184371079875,1.0041415977275845
382,19.125,1.0001647339820594,0.9979859037168776,0.9938325367034576,1.0167543832413046,0.9787221011212284,0.9453940727283608,0.9295550097297708,1.0150199538263316,0.9823518863917388,0.912546015941512,0.9697426323253102,0.9775421709231013,0.9580433244286244,1.0191397101113184,1.0204396332109498,0.9554434782293612,0.9320448624359892,0.9691324643397702
383,19.175,1.0000604299764482,1.0033949141912075,0.9884096665636216,1.0077800030741,1.0005420721768885,0.9732963398964816,0.9325918723932224,0.9903659553010742,0.990694217135778,0.956932984802918,0.9258973204309312,0.9258973204309314,0.9621055955315826,0.9789165803997422,0.9996070233143995,0.95305352675642,0.9103794882449384,0.965391258979128
384,19.225,1.0001933028460777,0.985360891853882,1.0011885042370408,1.0045314806792158,0.9871805481851116,0.9940382364126632,0.9705261624896304,0.981629086286618,0.9747713980590668,0.9107959948972794,0.928806085191858,0.953248350591644,1.0034193164122565,1.0034193164122571,0.975117745949347,0.9481026105074788,0.9403840003812306,0.9647081237892876
385,19.275,0.999779125180684,0.9942311559322308,1.0027142527755537,1.0011990382562803,0.9414575616574464,0.980441311622558,0.9567261970604488,0.97816725954126,0.940158103325276,0.8945589291236604,1.0020595729668471,0.9751844120060504,0.9636664858799948,0.9726248728669272,0.9918214164103532,0.979023720714736,1.0058988816755328,0.9566930476131996
386,19.325000000000003,1.0003384310308887,1.0045751114218224,0.9913394427230452,0.9985084891077716,0.9540441865618068,0.9517818866614228,0.9605079005629034,0.970526657264602,0.9572760435623554,0.967598398951984,0.9306768810972368,0.9319500368853318,0.951047373706752,0.9803299568329312,1.0223440978400564,0.9956078262900674,0.9854225799853096,0.9491766141813892
387,19.375,1.0000180384113642,1.0163092137715108,0.9996989062838624,0.9979942855656052,0.9578074784880214,0.964559394247756,0.9729189089979028,1.003463289815749,0.9909240176905278,0.9588110099790051,0.971476941418622,0.8929481664929969,1.0196074808891666,0.9740101277065456,0.9993419905857794,0.9512114511152348,0.94741167168335,1.0035682758722653
388,19.425,1.0006410286338738,1.011204166284252,1.0070579167315066,1.0054609283444804,0.9784723688116715,0.9775127685807352,0.9819909029917724,0.967277032784078,0.9560816967564846,1.039566916847965,1.0131052135100174,0.9400205090528267,0.970262455724768,1.0269661057346569,1.0181455379553408,0.9753027801700908,0.990423753506062,0.9704038934005298
389,19.475,1.0000253048643235,0.9975294120558638,0.988801179156418,1.006418439042734,0.9807737801315104,0.9712269879822742,0.9785461952966888,0.9750457048419688,0.9674082711225797,0.9427216166760704,0.9652867617560826,0.9590186659005234,0.951496950873853,1.0166851477716663,0.9991344793761012,1.0304749586538962,0.9251709482805054,0.9823129568249588
390,19.525,1.0001606471509952,1.0032517167917778,1.0042033427977453,0.9920455002042574,0.958344119560144,0.9896873861067104,0.9760736440713332,0.9662590858597824,0.9744906508114056,0.9354051081390116,0.9653380715994608,1.0326872393854698,1.0127319304118376,0.945382762625828,1.006495896357577,0.9852933805730923,0.979057346518832,0.9764483934961322
391,19.575000000000003,1.0005149606013903,0.9994349065405232,1.006535687404044,1.0014065683533653,0.984952955005024,0.9884177719238136,1.0082617233677915,0.9468399688983378,0.9692037871923436,0.9815072279866142,0.9790255409373436,0.9653762621663536,0.9753030103634373,1.0224550642995829,1.0361043430705728,0.992674819708333,0.951726983395364,0.9756448754161418
392,19.625,1.00045584153576,0.9878139385116608,1.0029440524753952,1.0076491754162558,0.9943559806044516,0.9677186473704844,0.9533031493850432,0.9705390708893746,0.9758665375361684,0.98021587750806,0.9172549080459548,0.9444145419315694,0.912316792794026,0.9555253012484112,1.007375511393673,0.9654015317522704,0.9382418978666572,0.9777468198820952
393,19.675,1.0004908438309064,0.9914099252509324,1.0153077894540743,0.9962446665407502,0.9821373376698492,0.9512701642002254,0.9933617643860764,0.9749661761567042,0.9815137584078364,0.9887510571154372,0.9850662705671812,1.0182293495014878,0.983838008384429,1.0391098066082736,0.9605010269121396,0.976468435287917,0.9519031916328748,1.0133163007704793
394,19.725,1.0002526617291985,0.99227607794309,1.004222785876274,1.0167278585080064,0.976854290088778,0.995156736298762,0.991434204866222,0.9628947972167567,0.9998099005894352,0.9409732232251374,0.9617479567249128,0.9568597841367308,0.9715243019012784,0.9947431216951454,0.988632905959917,0.9409732232251375,0.9910769922540084,0.9950174579118296
395,19.775,1.000319471032901,1.0039055128937042,1.0149221495721037,0.9998324706579262,0.9669823853315748,0.9811800200986518,1.000315962610799,0.9935257894613276,0.9734639142469794,0.984855692340721,1.003093760717401,0.915551032509337,0.9581065253882568,1.0249794427694168,1.0286270564447535,0.977560464990049,1.0383540262456492,1.0125105592874015
396,19.825000000000003,1.0001938943827209,0.996078935673588,1.0004057004237048,1.0020718956112216,0.964567662711916,0.9922057046234316,0.9614967691661916,0.9421501398281305,0.9535124459473092,0.9653772619194252,0.8976314891531496,0.8964217432108944,1.0331230346857,1.0367522725124647,1.005298878013837,0.9508603106123664,0.9774747213419744,0.984190045756124
397,19.875,1.0000974092015098,0.9987077639194288,0.9927381330528487,1.015625016909036,0.9572762296934936,1.0034137051750502,0.965220430769788,1.0351905094802285,0.9618594226221252,0.980988466239403,0.9460821281768964,0.9268234589010304,1.0327461399182916,1.015894804301909,1.0423754745562248,0.9894141340475942,0.9027501223061992,0.9776231120419624
398,19.925,1.000392950316033,1.0013548057388937,1.0043246597227196,1.0061536688880148,0.9965599852685572,0.9600782286388356,1.0312176540667926,0.9856154582796404,1.0056804244259872,0.952118572646896,1.026371844979107,0.8886440011371026,1.0467316131992292,0.9365493381256264,1.0108026104578374,0.9688854405928788,1.0251742115543936,0.978368741996731
399,19.975,1.0003918829384717,0.9936771724938062,1.0111230658917014,1.000154332382775,0.9897622283376653,0.9728225324981454,0.9707050705182048,1.0033744839229943,0.9891572392005392,0.984298993099378,0.9437830539161108,0.9235250843244772,0.9747658309386088,0.9997903816106272,0.9592744424273598,0.9914488647199546,0.9402081181058224,0.9650502740936427
