,r ($\AA$),g_full(r),O (DOL),O (DOL),C (CYC),C (CYC),C (CYC),C (CYC),C (CYC),C (CYC),N (TFSI),O (TFSI),O (TFSI),O (TFSI),O (TFSI),S out (PS),S in (PS),S in (PS),S in (PS),S in (PS),S out (PS),S in (PS),S in (PS),Li
289,14.475,1.000966699581896,1.111961586503804,1.124071069262213,0.7161572410270743,0.7443632418744427,0.7249286193393657,0.7271644608699492,0.7165012166471639,0.7115135701558611,1.2844631766742958,1.3016130073020835,1.30102163383216,1.344191897136591,1.3234938256892606,1.395462184938158,1.393132531874822,1.38847322574815,1.3558580828614488,1.358187735924785,1.3022760624047254,1.337220858354763,1.416429062508181,1.2983061434090422
290,14.525,1.0015158090575815,1.1334470826864826,1.1205381652646662,0.7354896366181354,0.7360020539218638,0.7260953193831148,0.7197755059704652,0.7276325712943003,0.7160177790764568,1.2991276484709957,1.3208580838206454,1.28679415813741,1.307937284423557,1.2803337584388654,1.3488531491810056,1.3141485227012202,1.413635118609939,1.422889685671215,1.3835577756607915,1.374303208599515,1.4090078350793007,1.378930492130153,1.2987321137955743
291,14.575,1.0020138962263268,1.1309434694815736,1.1274370077992355,0.7245148006797926,0.7182382734905747,0.7214613550201728,0.7341840452685888,0.7368982191882508,0.7367285833182716,1.280896966166981,1.2925626944562976,1.2692312378776645,1.3269765929097814,1.3088947140613414,1.4407174437306205,1.385570364544759,1.2729784112069598,1.3097431306641998,1.3488056450875177,1.3832725695786814,1.4108461091716116,1.3028497457659676,1.2666243047191337
292,14.625,1.0017017154478427,1.1276857364828874,1.1165851820415391,0.742482327690753,0.7288356137032449,0.7158628115175878,0.727993223950929,0.7246236649416676,0.731699738861116,1.2536159177425563,1.2877949099545758,1.3486219299929156,1.3364565259852472,1.299381009009498,1.309931381027691,1.2391859580105156,1.2939566080883285,1.2962387185082374,1.3418809269064147,1.2756997247290578,1.3555735894258685,1.3852410248846827,1.2748846852933753
293,14.675,1.0018434870911082,1.1205548778013,1.130066677670743,0.7391047655110803,0.7442920527492156,0.7539972998399203,0.7528259769151802,0.7299015139595502,0.7135029930131869,1.2744315213185906,1.2916924448578953,1.31758383016685,1.338296938414015,1.2876648960320574,1.325952762791968,1.418882785483371,1.29195397400243,1.3508852079042957,1.2715547007287076,1.3055534895182452,1.2511554274549843,1.3690178952587149,1.291398891736478
294,14.725,1.002207875086965,1.1251964897833402,1.125518557283517,0.7335953128107034,0.7224600871744741,0.7419051826884866,0.7309361544498127,0.7344262997984821,0.7595221068293874,1.2572193904326197,1.2892213385527227,1.330366700421426,1.3446532844036156,1.3275093836249887,1.2561803661430064,1.278692559084637,1.2584315854371697,1.364238892262834,1.3574852343803452,1.334973041438714,1.3552340150861824,1.364238892262835,1.3394984516524908
295,14.775,1.0018015366968769,1.1227121018481072,1.1335884086567785,0.7355717333968064,0.731444872235469,0.7492729124524471,0.7327654678070968,0.7509236569169819,0.7319400955748291,1.2901596531122954,1.265752761302428,1.2566711271406168,1.273699191194013,1.3185397598679556,1.4489334503616875,1.343841055042244,1.2029725251459693,1.2409846681338528,1.227568617667541,1.3997412653185437,1.2432206765449043,1.3617291223306602,1.3056007479307832
296,14.825,1.0014140417047726,1.1102798087356318,1.1184350644136485,0.7501299849220329,0.741112028819145,0.7573443498043427,0.7276670760839301,0.7334057754221319,0.7302904814956794,1.274142603392914,1.2983851396521602,1.2825993020880002,1.2651221247848232,1.2628670051328006,1.2992564358813508,1.3703268733996463,1.363664019882307,1.301477387053798,1.330349752295605,1.2970354847089038,1.3214659476058188,1.3036983382262446,1.2848429160275123
297,14.875,1.0026710759388622,1.138491634325798,1.1333367562919814,0.7527501082240826,0.767896313344126,0.7205033489362488,0.7555187693750587,0.737929627945331,0.7475385107634229,1.2487914578751254,1.3490307722068058,1.3019910939729449,1.32887091010658,1.235911545977759,1.3677482199311743,1.3633361288991386,1.2817124448064714,1.4339295854117156,1.3478938102870115,1.3523059013190484,1.3125970820307236,1.4604021316039313,1.2843912143616358
298,14.925,1.0016958748364817,1.1355787399081512,1.121889514277529,0.7517593353793028,0.7598479875783485,0.7467443710158943,0.7409205414325819,0.7252285561664328,0.73347898140946,1.3294384313548373,1.2827133986210266,1.274925893165392,1.3105259181054378,1.3060759149879322,1.382703620185588,1.3125823589400432,1.244652387108421,1.387086199013434,1.3980426460830508,1.2490349659362676,1.4133816719805137,1.3717471731159714,1.2189829968310348
299,14.975,1.0030927678441983,1.161120843600534,1.133405908392118,0.7581569389337871,0.7600852736661324,0.7428909556360532,0.7559072150793849,0.7253752484839161,0.7369452568779884,1.2194603430550928,1.3200229993469037,1.2255383057980045,1.287423017362196,1.3454399344536248,1.3038318423981554,1.2624749058279303,1.2929484380375695,1.2646515867000472,1.3930757581549569,1.373485630305903,1.2885950762933356,1.3451887789683812,1.308340681347541
300,15.025,1.002295088590821,1.121544314879198,1.140310616737064,0.7528001162413069,0.7342834043066185,0.7283772117067608,0.7451380285441943,0.7290157190148538,0.74290325296587,1.2717334240082956,1.3112521147845564,1.3074100198479754,1.2827108381128125,1.3134475976054596,1.2584108350723595,1.3643595136265612,1.2908441040175225,1.388143910853015,1.3016551936659106,1.310304065384622,1.2973307578065558,1.522201422493026,1.2406718226696958
301,15.075,1.0025800268049334,1.1241549082583555,1.1328613471833635,0.747814703289195,0.7470218547912203,0.746546145692436,0.750986097281091,0.7419476244041862,0.7624031156519181,1.2311424662557406,1.2982064712820711,1.2834851043250723,1.3205611396241832,1.3020231219746277,1.2951828908632947,1.3531761546332923,1.331697168051812,1.2844433975725538,1.35532405329144,1.329549269393664,1.2285980324607038,1.2651123096492212,1.2989965068481686
302,15.125,1.0026974207265231,1.1141909559092729,1.1324046710789313,0.7361051599560976,0.742721127582495,0.7494946182476168,0.7472892957054841,0.7644593069263728,0.7343724065301361,1.2533478099094126,1.278804744682854,1.2658054588410956,1.3275520665894422,1.3140111438376123,1.3869187545814057,1.3250408409154664,1.3079710716283108,1.3101047927892049,1.2588954849277376,1.3058373504674166,1.2631629272495268,1.224755946353426,1.2861113160615956
303,15.175,1.002726237627982,1.1190918430917338,1.1093878581818968,0.7572391736871186,0.7520751123662517,0.7470675377520776,0.7702275703426326,0.7395561758308167,0.7453461839784555,1.2251934101499815,1.265548924318295,1.211203498571633,1.2644727772738058,1.2881480122525502,1.2612117256238426,1.3184431820807234,1.252732991333935,1.2569723584788883,1.301485713500907,1.3375203342330173,1.3862730563999883,1.3947517906898963,1.2633746680447373
304,15.225,1.002703509100304,1.1330426739673185,1.1425826060799562,0.7525846098961106,0.7516518464878529,0.7682861272684528,0.7653323764756361,0.7448115814939611,0.7581811903456588,1.272217537832419,1.2583193630493754,1.220366654987988,1.2577848178654123,1.2572502726814494,1.3329613087373295,1.267682002938187,1.227672105835487,1.233989458009597,1.461414136277578,1.366653853665919,1.3413844449694776,1.2866340594605188,1.2536720926745122
305,15.275,1.0024668513501422,1.133019728617126,1.1181548928714231,0.7570868876657599,0.7563146652181206,0.7513724415532277,0.7456579954406958,0.7515268860427554,0.761874666841125,1.313821255308721,1.2862065805811336,1.211328327954403,1.281427117647512,1.3005449693819962,1.2970529038715717,1.4518624440110823,1.3326172576874056,1.3347092785001018,1.4434943607602977,1.4079300069444656,1.261488550055739,1.274040674931915,1.23420689088609
306,15.325,1.0023143835765225,1.1206828151771495,1.1473445006182623,0.7434087576477119,0.7523081813718748,0.7661176319783337,0.7722551655812043,0.7532288114123054,0.7731757956216347,1.2435339453420955,1.2947103529357242,1.218737129291574,1.2799377816715842,1.2678031695617549,1.2719759413149372,1.2511920207052167,1.3052302142904906,1.328092526961184,1.392522680851321,1.446560874436595,1.3010734301685465,1.3530332316928495,1.2919539547989751
307,15.375,1.0028085719277455,1.116064382563397,1.1158674416100602,0.7622099536326832,0.757331809929434,0.7617526276605034,0.7510816883096458,0.7708991471040958,0.7625148376141362,1.219734100400238,1.289448168020879,1.3240431188702193,1.2532807194056592,1.2564257149374165,1.4722708880740978,1.2678461785098114,1.2926249311842704,1.3050143075215,1.3442473325893936,1.2967547232966794,1.3318579562521633,1.261651490341197,1.2703535522923466
308,15.425,1.0027407112271272,1.1386797946863054,1.1269398191418118,0.7616687772776554,0.7631833304239624,0.7542474668607526,0.7440999607804973,0.7663638920312064,0.7489465308486791,1.2165263684217842,1.2701660156595596,1.2930800397222992,1.2566259105315776,1.2607920967248027,1.2616916141983403,1.2842584560783112,1.2534854898783507,1.243227834478365,1.317082953358267,1.245279365558362,1.333495201998246,1.2986191736382908,1.2275901434910377
309,15.475,1.0026055384598962,1.1316251048449155,1.1404704823179348,0.7605167569402257,0.757206236826912,0.7594634096314443,0.755550976770256,0.7585605405096315,0.7608177133141633,1.283185376508564,1.2619714247195102,1.222130588432753,1.2997426071731908,1.254727636303737,1.2943176054592116,1.1964794242591452,1.227053855884166,1.3045090826675518,1.3289686279675683,1.3513898778259177,1.3045090826675518,1.225015560442498,1.253988474220496
310,15.525,1.0031412922799634,1.1346815221069853,1.141248748552068,0.7856775983183623,0.7707265498251484,0.7536823545428856,0.7521872496935645,0.7497950819346494,0.7584666900607135,1.2708207206326818,1.251285450655319,1.2600249135399293,1.268764376424539,1.2990954534946562,1.308271110605235,1.2070117367193804,1.1887850494199266,1.310296298082952,1.3244726104269715,1.3447244852041418,1.281943673394912,1.2657421735731762,1.2547896290508282
311,15.575,1.0026530564860994,1.1337411610190795,1.1271200742556156,0.7798984603203779,0.7614780014480492,0.7849492313015006,0.7867318563536613,0.7745505851638956,0.7580613034314077,1.2907679471437796,1.219257257551326,1.288724784583995,1.2703363215459358,1.2631852525866896,1.2536040584616406,1.3682997748858996,1.177140247512134,1.243543030705127,1.3401288971676606,1.261652880666852,1.2294575918460071,1.269701702872063,1.2528443482024754
312,15.625,1.0029320812108549,1.1475679970678407,1.144612313459574,0.7617784445961246,0.7667969423904023,0.7738818804529128,0.7737342775766103,0.7731438660714008,0.7787527753708875,1.2358277899757484,1.2875955249151838,1.2779525154656812,1.2713546668949691,1.3266750895263266,1.3375638466080615,1.311572321935558,1.3095729738838275,1.3875475479013375,1.363555371280566,1.3555579790736414,1.241595140124972,1.2935781894699792,1.25695747770613
313,15.675,1.0031259813837,1.1380797126479394,1.1335323201392324,0.7651394821404207,0.773939246167338,0.7702726778227891,0.7745258971024658,0.7594196355229248,0.76807273681606,1.1825698268557248,1.250145245533195,1.193664298578892,1.2148446536867552,1.2531710105486034,1.3191112935864344,1.3171246801924787,1.239646757828215,1.2813656391012809,1.3091782266166567,1.3568569480715875,1.323084520374345,1.3191112935864349,1.239585943132482
314,15.725,1.0029062661129924,1.1445976665580735,1.1219109293559604,0.7713570674711424,0.777914986994324,0.7684424365719503,0.7717942621060216,0.7662564633975563,0.7717942621060211,1.2522296883980908,1.2141466726644952,1.2597460730823529,1.2452143960261128,1.3238858890547236,1.3146840120473229,1.2988920119026095,1.2159840111428686,1.354164012409104,1.3442940123186586,1.3975920128070642,1.2495420114503828,1.2732300116674518,1.2848927260600402
315,15.775,1.0026551083613802,1.11939371323311,1.1081689078860746,0.8010844750265039,0.7845762266257406,0.7925407324331262,0.7544559137541728,0.772991490905907,0.771253780547932,1.2358395560877338,1.2472917356969273,1.24081876461347,1.2507771816649425,1.2647189655370037,1.2494795697461147,1.2239799866900718,1.3299013316920971,1.3161707869696122,1.1690578078001328,1.3416703700256556,1.25732559530182,1.2534025825239674,1.207407259240776
316,15.825,1.0025663613730749,1.1205109060194438,1.1336168402997209,0.7648049909431494,0.7584735855618704,0.7728631432465953,0.768690171518025,0.779338444204722,0.7881160743924044,1.2631718249068733,1.2572344720283444,1.2201260165375438,1.2206207959440871,1.2587188102479772,1.3351547319013517,1.229901658145624,1.2513420990958648,1.2961721119918226,1.247443837104912,1.3410021248877806,1.298121242987299,1.2143086101818126,1.2608291958799696
317,15.875,1.002189827721888,1.1127247685200865,1.1407114544055006,0.7707192057817727,0.7828734047597783,0.7701472434769251,0.7744369607632803,0.7665724790716293,0.7755808853729748,1.1932772571104122,1.2085189526070843,1.2198273073304216,1.2070439498170835,1.2606357178537693,1.2977044748388329,1.4158536882196815,1.3383787941994527,1.388737475312602,1.3170731983438897,1.2550932831277064,1.2434720490246725,1.27639887898327,1.255508327202815
318,15.925,1.0022215435416926,1.1279607232005122,1.1260332128101465,0.7665975967582732,0.7759758064683835,0.770718325267261,0.7768283709874846,0.7820858521886073,0.7960110726672562,1.1926361102988012,1.1867730896828297,1.2287914040972898,1.2405174453292325,1.2576179221258146,1.3165146292226164,1.1606115810252016,1.3280630031631655,1.312665171242433,1.2241276376982222,1.252998572549596,1.3049662552820671,1.235676011638772,1.2314337518238756
319,15.975,1.0024831914643704,1.1224616050020295,1.124559493586058,0.7901887837004304,0.7856701916563968,0.7907536077059346,0.7756445655586965,0.7870822516701574,0.7828460716288757,1.2230536085187214,1.240532739089056,1.2259667969471104,1.24198933330325,1.2147995746382854,1.243254657570127,1.2987229422924864,1.3178499370243346,1.270032450194715,1.2948975433461174,1.2719451496678993,1.26811975072153,1.233691160204204,1.2598053632156423
320,16.025000000000002,1.0027079804887846,1.125801541548369,1.1442929678346705,0.7918608372291484,0.7744603864376522,0.7782491942712845,0.7911592061488463,0.7772669107588613,0.7988771480321714,1.265614016405988,1.283466749386172,1.2081957670913444,1.2221884496974342,1.213503336355723,1.262119501105199,1.2107983768132706,1.290631236822937,1.264020283486382,1.2279054182439135,1.3001351487288495,1.2564171539616518,1.2773257601546593,1.260916965313022
321,16.075,1.0021512758143287,1.1515084982686683,1.1153859207981425,0.7943335580528823,0.7994933792691671,0.7820615508357733,0.800190652406503,0.7755071833448174,0.8006090162889039,1.2639867069809405,1.2496014257937516,1.1992529416385933,1.2798105162868478,1.2337776164878451,1.2920598011765438,1.2467243695563148,1.208944843206123,1.1617204352683843,1.2977267301290727,1.2486133458738244,1.2391684642862768,1.1806101984434798,1.2238253505236478
322,16.125,1.0022908134876507,1.133008957639043,1.1363213257990177,0.7891379175044126,0.7835942721408414,0.7880291884316981,0.7855345480180912,0.802026892974717,0.7905238288453054,1.23138009421204,1.2275677719389388,1.1984988146065332,1.234715876201005,1.2423405207472094,1.214600099964523,1.2465138583870836,1.2239864995005705,1.2859367364384826,1.263409377551969,1.2371274588510366,1.2183546597789416,1.08319050645986,1.3439408543877698
323,16.175,1.0017643647166663,1.1218334674372852,1.114093003350757,0.797489332361694,0.7998308381734642,0.8038251716170717,0.7824761480391675,0.7943214127340052,0.7917044356502617,1.233250980466353,1.2526685266257689,1.188259105218924,1.2360925725872425,1.1773663354221775,1.2742674970396042,1.309715641173942,1.218296743143282,1.2798645724292368,1.199639825177841,1.2724018052430603,1.31344702476703,1.2556105790741634,1.2332413151870292
324,16.225,1.0018702475578978,1.1142225119991347,1.1253638528857226,0.7782084775869742,0.7939506015838964,0.7823151186296491,0.7965514742442573,0.8039434281210726,0.7935399374796284,1.2369581895095858,1.2520200852722605,1.1917725022215642,1.2411943476928382,1.2313099785985833,1.318343773999943,1.271988507684896,1.1978200815808202,1.3350316698733604,1.2330500839802556,1.2701342970322935,1.234904294632858,1.2367585052854602,1.216910883095874
325,16.275000000000002,1.0017455386620318,1.121447751387982,1.1167021845378178,0.8039090117737607,0.7791482332760755,0.7996915165351443,0.7952019248295198,0.7961542624640456,0.7927530566264517,1.232176292545143,1.189606800281814,1.2045762920667205,1.2134644278140096,1.2022373089753289,1.2254853833382529,1.2236425481753384,1.2604992514336313,1.151771976821666,1.205214196546191,1.2918274492031805,1.2752419327369486,1.258656416270717,1.1970342649557029
326,16.325,1.0016721445776842,1.1160736024990257,1.1412284935242034,0.8152180888766986,0.7873635646921564,0.7922313456176104,0.811026388635335,0.7995330170057912,0.7972343426798826,1.2432374891056852,1.1911647146928812,1.231149166474141,1.23486865036077,1.256720618194714,1.247295107891098,1.344368001750464,1.228979467540274,1.2527897999963444,1.234474159645521,1.1758641105228849,1.2143269552596143,1.3113998491189809,1.221784037402451
327,16.375,1.001707274365487,1.1268040767349452,1.1130879716406368,0.7895509481056586,0.8153541450480061,0.7883414232489865,0.7993615386097805,0.8025869382275739,0.805677946194626,1.2338083941795386,1.2074686644161554,1.196840352406369,1.1760458289089613,1.2107033680713075,1.2615344255094147,1.2360488815597304,1.2014613576280146,1.2287672975741055,1.2997627414339432,1.2305876935705122,1.2342284855633243,1.188718585653172,1.2314978915687156
328,16.425,1.001503734606171,1.1206444896323116,1.114518391790928,0.7947693623251751,0.8058560609929046,0.7987766028074871,0.80318456733803,0.8081268305995479,0.8007802230486428,1.187727584001148,1.2529469640971127,1.200128452047564,1.1730302589091,1.2074771145935883,1.1977763233159762,1.2647215256765365,1.2231069404253776,1.1561617380648168,1.2194882808383205,1.2448188979477215,1.2285349298059636,1.1615897274454028,1.2124355871533403
329,16.475,1.0009372350344925,1.1165112901041914,1.114796087262031,0.7835798662981289,0.8110622506294932,0.8068137660951755,0.7872972902656565,0.8062827055283865,0.7983167970265413,1.230745118778861,1.225267024778362,1.2193324229444873,1.2111152819437383,1.2033546487763642,1.363160057599015,1.183323638390701,1.260653298650276,1.2354761999611124,1.3074107676444375,1.235476199961112,1.1509530829332053,1.2408712925373613,1.2002429423202996
330,16.525000000000002,1.001606654460545,1.1237446996136409,1.1109584062857152,0.7649891507235536,0.7970561446214017,0.799431477502724,0.7981118481242121,0.8080090684630533,0.823976583943052,1.1910924015475517,1.2092423809997044,1.2278461099381623,1.1797486643899562,1.2001673912736286,1.2744860571364218,1.2637610692783317,1.2083486320115309,1.2172861218932722,1.2601860733256347,1.170811174508214,1.1529361947447296,1.2869985429708606,1.2327169717707294
331,16.575,1.0005726126556718,1.1224825231001638,1.0881675003151727,0.8002558630970422,0.8103557977730744,0.799993527131431,0.789106584558565,0.804322070564016,0.8125856534807694,1.2281167421486026,1.1870742803287264,1.2190964208695083,1.2209004851253271,1.2470594168346991,1.2525946139832336,1.2366040444430222,1.2277203946984605,1.3005663226038684,1.266808453574533,1.3165568921440798,1.1975159855669504,1.2703619134723576,1.2222995553645335
332,16.625,1.0011171900444362,1.1266052316027275,1.1074873884709475,0.8116166795648732,0.8015774049742718,0.8013166445952948,0.7991001813739931,0.8285661041983563,0.8026204464901779,1.184427799236881,1.2781240180258702,1.1534945978185072,1.2202923805915185,1.2059465480496638,1.2079843083539048,1.2556678994731372,1.2256448976573238,1.1956218958415108,1.1479383047222778,1.2344751923090336,1.2662642530551895,1.2168146030056144,1.2506400378245106
333,16.675,1.0005287710629558,1.112575884571236,1.1011068931350991,0.8241230432785809,0.7879647905541393,0.8076639103179927,0.8212718548917074,0.801572735127854,0.8027391303770295,1.2129852624874753,1.200953446878673,1.243733235709972,1.2165502448900836,1.2285820604988866,1.2657037901381685,1.1831960534717407,1.2341050824786854,1.216550244890084,1.2499044363084266,1.197239923542622,1.292036046521071,1.2270831474432449,1.227190626040726
334,16.725,1.0008380115314928,1.1070986769195932,1.1238249873571184,0.8204911778268256,0.8002655356665475,0.8246136017066278,0.8072221259637132,0.8211353065580447,0.8137922390221475,1.2008709948918082,1.1822665751996446,1.2048576562544144,1.2230191135729551,1.1942265592874644,1.1551921779997207,1.2651273852715976,1.2284823161809717,1.2790874115918356,1.2232473063108829,1.2581473721114786,1.2180122964407931,1.2110322832806744,1.2363170248300854
335,16.775000000000002,1.0007195640753443,1.1104352408865583,1.1187072554938775,0.8181684948032507,0.8083079573013178,0.8174001412316716,0.8101007823016695,0.8162476108743023,0.8171440233744786,1.213537630952187,1.149250078659365,1.2166199108566382,1.2280683790731677,1.2355539159839752,1.2471891890432,1.1830083823747743,1.2732084349898598,1.2506584218360877,1.188212231564106,1.1014814117419087,1.2107622447178774,1.1795391495818863,1.2394719160957557
336,16.825,0.9999991379831202,1.1170018164458229,1.1151105442301086,0.8226057321365133,0.813312909721477,0.8119126214123615,0.8115307246007848,0.8148404969677846,0.8327896471118956,1.1940796984250868,1.1936419859256646,1.2150898983973764,1.2019585234146957,1.2203424483904486,1.2535820703163036,1.2070253771958923,1.1880578355542415,1.2415118165443455,1.217371309000428,1.2656523240882631,1.2363388506420772,1.1708146158800157,1.1926325673045457
337,16.875,1.0006235201833271,1.1161960867791156,1.106795680336084,0.8190037137538481,0.8171055283851348,0.8276088207586786,0.819509896518838,0.8203957163575707,0.8082473299978099,1.2061595484132512,1.2109458958275892,1.2026785684755503,1.2631605948930988,1.192235628662449,1.249592684454106,1.1913126415577555,1.160458501200864,1.098750220487081,1.1741714524705942,1.203311473918769,1.1998832361013367,1.1296043608439723,1.2305974483840465
338,16.925,1.000317733519356,1.1078231492983437,1.1066042431706034,0.8116558652698151,0.7970631683740774,0.8202102048293853,0.8321611203905493,0.8209649994964058,0.8037305212660957,1.1826064781755332,1.1955831403354698,1.154057821423674,1.205964470063419,1.173522814663578,1.2098443609718443,1.2302924346784103,1.1655402012742837,1.1706522197009253,1.2268844223939828,1.1808762565542084,1.2268844223939828,1.250740508384977,1.223337307567334
339,16.975,1.00067326459829,1.1037300336086768,1.1160089595479668,0.8121339157898616,0.8215133496802588,0.8337691432970451,0.8215133496802588,0.8010036542399233,0.8168861622943298,1.19414046127118,1.2091908451906943,1.193710450302051,1.2048907354994038,1.1691998250616986,1.1840938413560749,1.2145855282579483,1.184093841356075,1.2721809368503758,1.1756239283277767,1.2027276500183308,1.187481806567394,1.1400502936089254,1.2475144758475551
340,17.025000000000002,1.0002859298927398,1.1015932273213336,1.1159684688238865,0.8268898055761921,0.8219167801329434,0.8277600850287609,0.8272627824844362,0.8301222721143038,0.8195545930474006,1.2204808606331643,1.1961139923122923,1.2080836820137737,1.1832893247749912,1.1965414812302022,1.1333638008469515,1.1973575964371217,1.2849280535605117,1.2327225887369526,1.1569404623801722,1.2057778326989863,1.2815599590557658,1.1923054546800032,1.2611795504709264
341,17.075,1.0000808102094887,1.1203004562838692,1.1048116956995562,0.8096943477337853,0.8302117132846644,0.8234137909635899,0.8130315096004942,0.8038852141139583,0.8157506785289244,1.2031438303020705,1.131320691015229,1.1674447551535814,1.2163184889878231,1.2188684229270002,1.2004007195493198,1.2288621034159,1.1585457432749362,1.2807622739961353,1.1635683404278614,1.265694482537358,1.1702651366317631,1.175287733784689,1.220542359152378
342,17.125,1.0001686420818283,1.1034495634639496,1.1113869074681504,0.8418364807776733,0.8132059304899492,0.8125915409987958,0.822544650755473,0.8265996213970821,0.8337265394944554,1.2434496581398846,1.2202115571552792,1.1750028879670469,1.1792279972369757,1.1910583031927735,1.1717636375267677,1.203387940244109,1.2266900580358346,1.1934013183333696,1.211710125169725,1.2233611840655882,1.175092511497014,1.2033879402441092,1.202216040734175
343,17.175,1.000037458928077,1.1199186478275454,1.1105281236525542,0.8236262756293512,0.8464708489818714,0.818006754911619,0.815929975515935,0.828757142371628,0.8436610886230046,1.2227785768838253,1.184133565178805,1.1988354718057153,1.179092911478151,1.177832748052987,1.2129391190287593,1.2476890801469092,1.1533677571119303,1.237760519827438,1.1268915962600066,1.179843917963855,1.169915357644383,1.1963915184963068,1.1673656763378508
344,17.225,1.0001785660895068,1.1048748426238033,1.11232802092738,0.8343979225793621,0.840713598267008,0.8210378393939578,0.826381872668119,0.8305113529254267,0.8155723508181101,1.15889378917871,1.2060847795128335,1.17601618390171,1.2252952711532732,1.188962384789833,1.2371657857505942,1.28487563653087,1.2865208037991551,1.2075527749214574,1.1779397640923208,1.110487906092621,1.1499719205314702,1.1351654151169013,1.223752636287737
345,17.275000000000002,0.999626891754057,1.090688199128224,1.0991903098129825,0.8408048789072311,0.8352502294127988,0.8316276319164299,0.8207598394273231,0.8293333201687295,0.8228126446752654,1.1924699241739756,1.193715540390035,1.1717096539063223,1.16049910796179,1.2065869079559797,1.2496424502928938,1.120425495354231,1.2022083782268025,1.234921531375831,1.189123116967191,1.1498673331883562,1.1302394412989394,1.1449603602160023,1.17592102301776
346,17.325,1.000046866847966,1.1020060068566653,1.1096835997263912,0.8015023189121263,0.8220321116823438,0.8238329706972752,0.8267143451211652,0.840881102705292,0.8167495919052118,1.2120169047814475,1.1794047332972062,1.1983940989715745,1.1888994161343909,1.202522221944264,1.166007097831299,1.1855218609749194,1.276590755645146,1.2717120648592417,1.2001579333326344,1.131856262329964,1.1383611833778375,1.146492334687679,1.1642149257058634
347,17.375,0.9994852966503376,1.1077011529236007,1.0901210427421597,0.8272152869197288,0.8347354258917263,0.8236342683616348,0.8189789442361122,0.8269765523491887,0.8301994690514738,1.2013573512397364,1.177551841717391,1.212849666181557,1.1997155919623324,1.1882232770205108,1.1997280295326156,1.1884098405747612,1.2110462184904711,1.2158968709009803,1.138286432332832,1.185176072301088,1.1350526640591594,1.172240999206397,1.2146924572072142
348,17.425,0.9999088695726024,1.0926136303153755,1.0906203694124714,0.8394465136329538,0.8325628860646362,0.8403959795044459,0.8197450967994929,0.8453806753297796,0.8240176932212071,1.2075316083116077,1.2087558715170603,1.14713462350927,1.1932485375813249,1.1883514847595138,1.2330432749060427,1.2619804052167458,1.1590928307786927,1.1381937922209628,1.1864223427388003,1.242688985009611,1.226612801503664,1.1896375794399898,1.2136862376233717
349,17.475,0.9993953489860362,1.110609946170955,1.1013103982345898,0.8377178206950308,0.8354757248233299,0.8399599165667316,0.8400779216126106,0.8440900931724968,0.8424380225301908,1.1933278419136455,1.158838597927702,1.1316529585505466,1.192922086102046,1.1669537141596888,1.1061149336810974,1.1956271248460415,1.2339894924881605,1.1972255568311296,1.1876349649206004,1.2068161487416595,1.1700522130846291,1.358667187325047,1.1906034814643356
350,17.525000000000002,0.9997034109625592,1.1035995783201713,1.1025384977558914,0.8458511047017351,0.8311845229167831,0.8239098983514475,0.8408058005677124,0.829424533102589,0.8314191882253432,1.188948934434029,1.1594975356509671,1.1687767434867269,1.2192072208549838,1.191369597347706,1.1633852669971745,1.1935824255667733,1.1157055429399132,1.1474920256447545,1.1395454049685438,1.139545404968544,1.1300094601570916,1.1522599980504795,1.1736510035033805
351,17.575,0.9994029724004594,1.0978566689446048,1.108482546918328,0.8223785865588517,0.8389451576031641,0.8237785784780898,0.8465284471657014,0.8360285077714187,0.8336951879060229,1.1886119854778343,1.18821083394713,1.1613336813899195,1.2086695620130667,1.1709613181268317,1.1077860300943465,1.1757386681743138,1.237370130618935,1.2184066037128978,1.2436913062542807,1.19944307680686,1.0983042666413274,1.1899613133538414,1.1754967864535733
352,17.625,0.9993778269397586,1.0986803177725029,1.0980059129941666,0.8512446746929723,0.8260715901456334,0.8514766846888002,0.8334959100121297,0.8473005047638965,0.8178352352937388,1.161135964389757,1.205810381432579,1.177489992057219,1.2121924410101248,1.1583438133245814,1.2209315112271053,1.1329364473548824,1.2162174899482363,1.1423644899126202,1.1753626388647045,1.0857962345661905,1.1643632558806762,1.1690772771595457,1.148200897210267
353,17.675,0.9993588260161612,1.0959750948768738,1.1004457254902813,0.8355925327799802,0.8518568269713084,0.8480502900329123,0.8412446633854772,0.8365153296135306,0.8498958837000129,1.145453512611877,1.1763902764566578,1.1708375239716973,1.193841784266534,1.196221535331517,1.198408983280139,1.190596669177921,1.153097561487278,1.179659429434817,1.1234107678988523,1.1812218922552604,1.1780969666143737,1.149972635846391,1.2016933439027024
354,17.725,0.9992378199040768,1.1061005651168208,1.085873794785459,0.8295085847136546,0.8511868372732341,0.8377669666411137,0.8429284553457759,0.8470576463095049,0.8369640683981663,1.1776505566902151,1.1618749296749415,1.1405778332043213,1.1780449473655976,1.1484656467119585,1.2351598879004422,1.1636915170282152,1.2367135481367948,1.0860085052105772,1.1528158953737453,1.107759748519516,1.2242842662459723,1.1745671386826844,1.1698110359183391
