,r ($\AA$),g_full(r),O (DOL),O (DOL),O (TEGDME),O (TEGDME),O (TEGDME),O (TEGDME),O (TEGDME),N (TFSI),O (TFSI),O (TFSI),O (TFSI),O (TFSI),S out (PS),S in (PS),S in (PS),S in (PS),S in (PS),S out (PS),S in (PS),S in (PS),Li
296,14.825,0.998779286091386,1.0052075283844564,1.0095073206289802,0.9832028782643846,1.0100446150825226,0.975249771059011,1.009381856148742,1.0242939321588185,0.9746991713294072,1.0065192473693714,0.988097098083076,1.0020532717848152,0.969116701848712,1.0467976105012984,0.9566322701009764,1.0204077547743744,1.05779338372085,1.0380009919256563,1.0138102908426423,1.0467976105012982,1.0402001465695667,0.9056702272813808
297,14.875,0.9988774885597318,1.01054481463219,1.005753034251499,1.0157737248689307,1.0006325740769764,0.9729835161090602,1.0022783513369713,1.0230151448129086,0.9981006090615993,1.008636115490583,1.033588630717123,0.977029596203632,1.014181118874258,0.9742402914712376,0.9458431529305958,0.9960842441948078,0.9633183151094524,1.026665778007806,1.0572473118208046,1.0113750111013071,1.0506941260037337,0.8414825543063549
298,14.925,0.9988983023608832,1.0057513176295765,1.0065790964918233,1.0083253697080694,1.002113248429064,0.9988437109137976,1.0076714622050162,0.992631589634792,1.0404448032522715,0.9837132973046891,1.0090496980191437,1.0145576112179382,1.000237036901073,0.9655538743947254,1.106589833575977,1.0610243698404955,1.0501754499034768,1.015458906105014,0.8961207867978012,1.028477610029437,1.0588545858530916,0.9162244996606854
299,14.975,0.9981362994868188,0.991132077825529,1.006549459519382,0.9847149740233954,1.0389522433709912,1.001278451488829,1.0266108287889033,1.014594188274765,1.0017756056389977,1.0449980375589771,0.9880976208541944,1.0428095599934082,0.9733253972866074,0.954806234856758,1.036708349810611,1.01084452403571,1.0431743062543362,1.056106219141787,1.0841253637312624,1.0884360013604126,1.086280682545837,0.9014071115732052
300,15.025,0.9988225689427068,1.0037412329843576,1.0128280979762818,1.012046732950041,1.0049491785589344,0.9926897664288415,0.9920445342114684,1.001723017472068,1.0244674531344768,1.0326197140347513,1.0353371343348423,0.974466919612794,1.013597771934111,0.9934229848576748,1.03624294110154,1.104754871091724,0.9934229848576748,1.098331877655145,1.0405249367259266,1.0790628973454055,1.0255379520405736,0.9365117675029448
301,15.075,0.99828044276843,1.0173786549848702,1.0054106875550812,0.9998963083202506,0.9979734308042498,1.0107926142442536,0.9915638390842488,0.9954095941162492,1.0333395857331509,0.9723325986966584,1.0284806221638725,1.0171430405022237,1.0128239617739767,0.9825904106762468,1.0251267920908027,1.0485218018688085,1.0400145255858977,1.0251267920908027,1.0506486209395365,1.09531182142482,1.0719168116468143,0.8816099092875059
302,15.125,0.9978953576171248,1.004618069177288,1.003409021255301,1.003165647453654,1.0018921905860514,0.9923412640790348,1.024496049985991,0.976423053234007,0.994339611778964,1.0721061941457115,1.004529715675297,1.0082839644792083,0.994875933036666,1.0542775753669629,1.0775181632007036,1.090194847473653,1.0268114261089054,1.0542775753669624,1.0183603032602726,1.003570838275165,1.0479392332304878,0.8800594025613413
303,15.175,0.9981300528261904,1.008117968900846,1.018527447531276,1.009849225708541,1.0019424826322132,1.023132554076771,0.9804361414646028,0.9655714644811076,1.02988856192999,1.046937932846575,0.9718141422453708,1.0218966693128413,1.0080440554431158,0.9885728988849688,1.0767258962377688,1.055737087344245,1.0452426828974832,1.1774721789266829,1.083022538905826,1.0620337300123024,1.032649397561369,0.9484799904679536
304,15.225,0.998381937154968,1.018510735148775,1.013340125148996,1.0201938622359878,1.002913091548283,1.0113963789767924,1.01862288308256,1.0142241414529625,1.0167836290275467,0.9929651681705766,1.0691842429128808,1.0628326533510224,0.9913772707801116,0.975835123594654,1.0321333038020375,1.1363891930749708,0.969579770238278,0.9612392990964432,1.115538015220384,1.117623133005843,1.128048721933136,0.9001325819552473
305,15.275,0.9979562590224138,0.9984190783493014,0.9949616065236137,0.981063156178788,1.000415976949735,1.0054102532777207,1.00197668830223,1.0550408742870832,0.9996212147071551,0.94598556825785,1.0311715949714522,1.0043537717468,0.9917336196410812,0.930098836377292,1.079246088535789,1.073031619695851,1.079246088535789,1.0398877858828524,1.0274588482029776,1.0212443793630397,1.0274588482029778,0.9507503195630704
306,15.325,0.997543721451184,0.9909333289950424,1.0305824391182477,1.021808422129435,0.9988603725884396,0.9948289584798864,1.0121950500244232,1.0230488572397585,1.0098262960541309,0.9826607671380349,0.9978107736489348,0.9920642194551448,1.0625901118334733,1.0701571997250203,1.0207653289684808,1.0660412104953088,1.072215194339876,1.105143108177569,1.00635936666449,1.1421870112449737,0.9981273882050666,0.9306965646509642
307,15.375,0.9975097795537644,1.0375409404804996,0.9950291605679444,0.9932985744119384,0.9701914425630258,0.9896014333161122,1.0145571357129384,1.006546663338649,1.0198777009437907,0.9980787882518626,1.0053450924825056,0.99185052748274,1.0058641142132654,1.012092374982389,1.0632081514966507,1.0652527825572211,1.0468511030120866,1.0161816371035295,0.983467540134402,1.0570742583149393,0.9916460643766836,0.9163911231983386
308,15.425,0.997680567607479,0.9958543391978308,1.019781967775833,0.979523057015297,0.9948281047811608,0.9835023694344212,0.95778988918777,0.9966647105130644,1.0761873840817604,1.0101825996244218,0.990587429238649,1.0003850144315358,1.0478259532602472,0.946631117998475,1.0502323776935876,1.005541638217265,0.9811648712301804,1.0197614189597315,1.0156986244618846,1.094923117169911,1.1578964318865477,0.9672352900947022
309,15.475,0.9978204570350137,0.9986693033629478,1.0123365201206134,0.9756365843509298,0.9984460431496568,0.9458322248539252,1.0282504026466628,0.964383918010223,1.0477261713132686,1.0000789664564786,0.9631908078576746,1.0415781448801342,1.007251663961802,1.053548166041616,0.9869445463493296,1.0797859556173648,1.110060328204768,1.0656579150765768,0.9990542953842904,1.1241883687455554,1.0474932915241348,0.9147803276103764
310,15.525,0.9973543109999342,1.0156761319994625,0.9998017098252878,1.0140836244990714,0.990514338828354,0.9829600806005598,1.0038098333092718,0.983866591587896,1.0750941383338837,0.998738020554488,0.9865210417097844,1.0155363664659551,0.9951747350581162,1.0126826529731894,1.0407570235506638,1.0006507798685575,1.030730462630138,1.1951660617267743,0.9765870336592938,1.0347410869983484,1.1590704424128784,0.9001191598633593
311,15.575,0.9976572054206476,1.0278835707203302,0.9989986931552556,0.987767709908296,0.9790609428604724,0.9460352747480368,1.0291999117220785,1.0159896444771046,1.03836164776418,1.0039687631816352,0.9690701008846412,1.0201536500440094,1.0333038706196884,0.9464173899162808,0.9882590008388952,1.0838969686620137,1.0978441723028858,1.00619111980573,0.9205154402975196,1.061979934369216,1.0739346803471057,0.9091096367369804
312,15.625,0.9982912042710146,1.0064934472793678,0.9936538347824172,1.013077499175216,0.9844392659829836,0.9775780226140116,0.9907038794937848,0.9895106197774418,1.013635118619584,1.0186605778095674,1.0457980574354755,1.0251936747565449,1.0412751441644907,0.960167278571007,1.0690522276873071,1.0848900384678597,1.0611333222970305,0.9878834474369744,1.049254964211616,1.06113332229703,1.045295511516478,0.9552987678591276
313,15.675,0.9975817967364397,1.0169680483553385,1.0071182517427282,0.9755012398892808,0.9674980391973907,0.9716478469635564,1.0048463090928783,0.9965466935605484,1.0306480808961342,1.0031841058722544,1.0031841058722548,1.0441303959078576,0.9971919658670448,0.9776569841833944,1.0150322008825583,1.0347033675663289,1.0583087675868534,1.0012623842039188,0.9147092507953288,1.013065084214181,1.117322267638165,0.9478892901098912
314,15.725,0.9981294836865466,0.9988596319924836,1.0157310012898555,0.9946374270067392,0.9651841422271492,0.9846233101816788,0.997877288332494,0.9849178430294746,1.0429589391435916,1.0290660512767882,1.059332699843753,1.0375010189102054,1.0067381957765686,0.9675404050095172,1.0828634027783277,1.0750448944550193,1.0379069799193006,1.0222699632726815,0.8952192030189072,1.0222699632726815,1.0574532507275738,0.9668822142578092
315,15.775,0.9978737645646758,0.9967983704952508,1.0105990541231822,0.96551411417586,0.9740015071164784,0.9453199723516302,0.9862935934442706,0.9895129493872632,1.0585444957369137,1.0205808598860788,0.9998734221492592,1.0171296202632758,1.028469407595343,1.0060886415565586,1.056587299240865,1.004146385491778,1.112912725119514,0.994435105167873,0.9458787035483476,1.011915409750902,1.0527027871113028,0.942450027025826
316,15.825,0.9984365611759608,1.005787696521399,1.0171083303676771,0.9873414975838452,0.9765810747824902,0.9602950294615196,0.9707646300250004,1.003336720666942,1.052845851023866,1.0489264620949723,1.0611745524977625,1.0327589827632893,1.017081427047717,0.9553510514176536,1.0576411639936854,1.1020312128474348,1.0923812022270545,1.0422011470010768,0.9920210917750988,1.0537811597455329,1.036411140628848,0.950801760696618
317,15.875,0.9983733054289228,1.0124491614031796,1.015924596645576,0.9741959870060436,0.9640812259424985,0.9452966696816288,0.9999163794247734,0.9993383930782852,1.0525531513945814,1.0213952412700424,1.006789970899165,1.0243162953442186,0.9960794392938548,1.014549942833591,1.0740037202019113,1.070167992629762,1.0740037202019117,0.9742748033260196,0.9761926671120942,0.9838641222563936,1.0855109029183605,0.9474051402823388
318,15.925,0.9983132217090932,1.005828882372462,1.0150083092378832,0.9887652495488478,0.9916370626465788,0.9339136193821822,0.9959447822931754,0.964642019527906,1.0691760162853212,1.0357945026546933,1.0415999832861065,1.0338593424442215,1.029505231970662,0.9452964422059166,0.928143885794922,1.0653643370828776,1.0977636103036452,1.0234358658560023,0.9624489986169106,1.0253417054572238,1.027247545058446,0.9620017097309096
319,15.975,0.998520482130587,1.0031551676862895,0.9981877116475084,0.9805877818915064,0.9959986492437012,0.9628938230797276,1.0011356050277664,0.9900055341622924,1.0427822666429354,1.0023978911712867,1.0423015002682725,1.0158593496618356,1.0523975941361852,1.124993316710221,1.0094637000110234,1.0814329694301956,1.0814329694301958,1.053024047291048,0.9621154964457784,1.0549179754336586,1.0946904664284638,0.9164486372520336
320,16.025000000000002,0.9980978493139808,1.0130608386682742,1.0142276492381943,0.9863897703652588,1.0005701868454957,0.9668207956225324,1.0008537951751002,0.9909275036389346,1.0238631571161854,1.0659070011788192,1.0424962243712153,1.0563515820736753,1.0367629729081298,0.93918187477378,1.0652844511462114,1.0069384829738928,1.057755939123977,1.1085733952740615,1.0125848669905686,1.057755939123977,1.0577559391239766,0.9329209183471252
321,16.075,0.9983729968094398,1.0066793584358995,1.0032898656465532,0.9605338700860592,0.9630704912218496,0.9650434187719088,0.9765991372794,0.9554606278144772,1.0445675754050725,1.0094321205959922,1.027949454887264,1.0360211134244854,1.0027848723888693,1.019388604923546,1.0212590427307453,1.0998174306331103,0.9894616000083596,1.0343521073811397,0.9801094109723638,1.1203922465123013,1.030611231766741,0.923977190656314
322,16.125,0.9987598593040182,1.0045237339848327,1.0132995767014317,0.963549562751224,0.9719526112635896,0.9797954565417972,0.9674709853903278,0.9901592163737142,1.0664114950538706,1.0248875076358432,1.0555586347059769,1.0036536504334437,1.044233910864697,0.9889114909885448,1.1134548554551476,0.9777583538721334,1.0353828956402629,1.027947470895988,1.0093589090353003,1.0446771765706058,1.1394788420601094,0.930774815373232
323,16.175,0.998391782906184,0.9940943009655152,1.0144448666800694,0.9578801174891254,0.9609422160919676,0.9628908242937766,0.9715203749017868,0.9681799036986862,1.0785867596165537,1.0373190922920938,0.9998030310880396,0.9833897543112662,1.043415452237752,1.0123652273397006,0.9643333004951156,1.0973447902185802,1.0197547545465595,0.9865018821156932,0.9255382826591052,1.0788709722014325,1.0640919177877135,0.9536448772137656
324,16.225,0.9985264791066828,1.0169577037185908,1.00268614920235,0.972458295492966,0.977438167276429,0.9489422342932778,0.985737953582201,0.9962510162361796,1.0663565445656007,1.033265935009588,0.9880576374471476,1.0239446365431053,1.0174197276165675,0.949218893836804,1.035511520549241,0.9987912538630976,1.0208234138747834,0.9841031471886398,0.9749230805171036,1.092427933912763,1.0134793605375552,0.9372660723338656
325,16.275000000000002,0.999393340383514,0.9950554069830496,1.0103706454289625,0.9816152362578262,0.9744662177304586,0.9623678786841432,0.970341783964669,0.9618179541820384,1.07371066960654,1.0537928271591366,0.993112888540303,1.0463815369461495,1.009325085881213,1.0638289493225574,1.0510557029327494,1.0784269451966235,1.0218597111846175,0.9835399720151944,0.8704055039911832,1.116746684366047,1.1057981874604974,0.9591665324754592
326,16.325,0.9994741623716232,0.9925153935722582,0.9965802439990532,0.9717855646979456,0.9786175779480716,0.960034501907728,0.9791641390080816,0.9862694327882128,1.0602380636288862,0.9994688823874566,1.0404420424669043,1.0284723552526838,1.0178837857939504,0.9557613881658326,0.9829652227436072,1.086339794139153,1.0591359595613778,1.0373728918991576,0.9213031977006508,1.0500680147021195,1.0591359595613778,0.978949418591649
327,16.375,0.9991217006254434,0.9930823188649146,1.013712437148268,0.9905769527118968,0.9558103363293576,0.9731936445206272,0.9764530148064912,0.9775394715684452,1.0368432960517386,1.0231163327324304,1.040961385047531,1.0276919871722,1.0464521703752538,0.969761428840816,1.0256398754840597,1.0310474670946963,1.0004044479677563,1.0544803640741214,1.031047467094697,1.1031486885698505,1.0364550587053332,0.9754081316451196
328,16.425,0.999432110279456,1.0093442324637856,0.9837133479421052,0.9799658551458308,0.9526995875508638,0.9718669637809888,0.97078711159901,0.9575589223697688,1.01871593536838,1.0282663972624586,1.0541890795463855,1.0387264269559728,1.0269020455633042,0.960283094919761,1.0068639913151225,1.0946510652909958,1.123316232303526,1.0229881477596705,1.1054005029206952,1.0624027524018993,1.0606111794636162,1.015328259380684
329,16.475,0.9999868061818012,0.9834410058426076,1.0074729378565492,0.9697334558059034,0.9850280897242588,0.9750999940228704,0.9700017827167516,0.9678551674299648,1.053224406142944,1.035595328100208,1.0265547752577793,1.0066655590044364,1.0337872175317226,1.0043232339498074,1.1004818414556397,1.0737711171484643,1.1165082760399452,1.082674691917523,0.9348753507511506,1.0078846638574313,1.0915782666865816,0.9953833180592424
330,16.525000000000002,0.999920112765981,1.0034956413228546,1.0142995308080358,0.9692081691385576,0.9628072346148032,0.9729420476107484,0.974008870031374,0.974008870031374,1.0926887611628384,1.0378746045584526,1.0396717900208916,1.051802791892354,1.0567450519140609,0.929226574329194,0.9079871097730984,1.017724343312927,1.0389638078690226,0.906217154393424,0.9699355480617116,1.061973227804793,1.063743183184468,0.9893689356997716
331,16.575,0.9997642536618035,1.009531661956027,0.996192051364238,0.97503393720943,0.9538260212288004,0.9646950781688732,0.978215124606524,0.9795406193553136,1.0128655965625677,0.9994679034863424,1.012865596562567,0.9954485955634754,1.0021474421015877,0.8690907569243769,1.050297939036139,1.0203899575225472,1.0327050087340266,1.0010377341902228,0.91483237570987,1.0415014738850823,1.036223594794449,0.9466791699506342
332,16.625,0.9999891547557836,1.022982397918846,0.9997991333373308,0.9784006320864151,0.9623267191973036,0.9554755432117806,0.9670698410334349,0.9928935043634828,1.0671537657260928,1.0360802367740023,1.0334167914352512,1.0245386403060823,1.0733684715165108,0.895348089632541,0.9198302639584304,1.0754669436015876,1.0002716938863545,1.0317487751624987,0.923327717433558,1.0422411355878798,0.9670458858726468,0.9945794099140818
333,16.675,0.9999097382561764,1.0059148074094575,0.9953873100430796,0.9604932343514369,0.9539450121374232,0.970184603228176,0.9872099809846098,0.9636363810141624,1.0585573953908918,1.0514974044253833,1.03561242475299,1.0497324066840064,1.0492911572486618,0.9994968270298126,1.0203558912460868,1.0551209982732108,1.0342619340569363,0.9490874218404828,0.8760806970835227,1.1263894676788149,1.056859253624567,0.984526546248745
334,16.725,1.0000274457917524,1.0135051647542068,0.9947182397490062,0.9701205066491916,0.9784521910863294,0.95527969374554,0.9779314608090076,0.9748070791450812,1.0750456547206322,1.0412722906188414,1.020218764944998,0.9903929369070532,1.0044286206896156,1.0177199879079506,1.104113874827131,1.1127532635190502,0.958972144802908,0.9848903108786616,1.0090805992160323,1.0436381539837047,1.0298151320766362,0.9961038847726634
335,16.775000000000002,1.0004520482519126,0.981507474337056,0.9930565483486992,0.9583932438570014,0.9933333162093368,0.9638283662229206,0.9886746398956924,0.9778043951638548,1.0302782120863896,1.0080419916816474,1.0725706312875656,1.03856229419796,1.0350742596246667,0.9601343653075568,1.0322732621642967,1.0511667827696332,1.001356592082837,0.9841806642598034,0.9498288086137372,1.056319561116543,0.9738751075659834,0.9965368164182083
336,16.825,0.9998369892396036,0.9887914995238806,0.9982364776155116,0.9969575166394764,0.9614529650791542,0.9629966412339502,0.9714868600853324,0.9689140664940048,1.009861066035981,1.0328321546625503,1.0618710780206662,1.093943918744556,1.0081273989698247,1.0210248312347154,1.0244396300013865,1.0415136238347424,1.0210248312347148,0.9510214565179538,0.9919990417180096,1.0039508374013588,0.9834620448013308,0.959575875877318
337,16.875,1.0004579085153391,0.9818075132380258,0.9981574817189892,1.000521386018556,0.9752014429674728,0.9731553869633452,0.9864547509901764,0.954229368925162,1.0702368096361303,1.0198271048344287,1.0400771571906675,1.0392154528350823,1.0125026178119587,1.05571839685719,1.108334587054252,0.9912211314543384,1.025167060613734,1.0132859854079457,0.955577905836974,1.0031022066601272,1.0930589189325244,0.9573271603497784
338,16.925,1.000094717309552,0.9923491270645932,1.010855597446889,0.9963983589503046,0.9597866305275328,0.962074863553956,0.966397081492755,0.9656343371506146,1.073773883073709,1.0433638528789604,1.05021681742989,1.0300862340615358,1.0245182003639053,1.003933348512062,1.0444281390402796,1.1136067395259848,1.0764865148751186,1.0629882513657127,0.978624104431926,1.0326171584695496,1.0444281390402796,0.959065396081562
339,16.975,1.0004367935666212,0.9844320664148648,0.992191058081578,0.951107812651464,0.9538880906050028,0.9791633447280814,0.9753720566096196,0.9736027888210042,1.046593834227822,1.0010342165458137,1.0559612322558984,1.0316911555467914,1.0082726604766,0.9829316553427948,1.0282203152306024,1.023188241909735,1.0131240952679998,1.0919599106282585,1.0282203152306024,0.9846090131164176,1.0517033240613176,0.966979640597732
340,17.025000000000002,1.0002209486837883,0.9781811651503228,0.9836680768156648,0.951057426516918,0.9598518809232832,0.959098070545594,0.9827174623798324,1.0080957450953427,1.0383390040176286,1.038762297537407,1.0442651132945326,1.0057454029946529,1.0078618705935476,0.943816278343366,1.0488700337066734,1.028859794589853,1.0722153126762974,0.920470999373742,0.9921743562090154,0.9771666768714,1.1005631514251264,0.9264944897201306
341,17.075,1.0009917076702672,0.9957031197366364,0.9926199580320134,0.9509913187887004,0.9847144151996476,0.9614829487832168,0.991209233767682,0.9724741802060444,1.0718237673134603,1.022588046553479,1.0255337734365546,1.023008864679632,1.0036512308765622,0.9631634263148062,1.075891675866281,0.9979765622057032,1.0626295288602252,1.1322558006420185,1.007923172460245,1.1040737382541497,1.0775494442420377,1.0176498746649405
342,17.125,1.0006487426786042,0.993591226996382,0.9933554436012716,0.9630786306202784,0.9526481761370268,0.9898997992914988,0.9655620721639104,0.9789726564995196,1.0521864235454246,1.0676659057208444,1.0249927386426598,1.0484211440973497,1.0279212893244962,0.9839169628454782,1.1124689278403648,0.9789726564995204,1.013582800921221,0.9723802480382449,0.9608435332310108,1.0613777622654736,1.0201752093824978,1.0427945700468242
343,17.175,1.000819799642264,0.9841420866126834,0.9884396503096818,0.946862639300031,0.9871073877239958,0.9824162820794844,0.9784658773262116,0.9572324517773716,1.0315114565372232,1.0473168740164227,1.0310955244982976,1.0285999322647397,1.0502283982889076,0.9962202532343862,1.0453758578347674,0.9929432129276944,1.0928929422818023,1.02407509584127,0.9765580113942346,1.0470143779881138,1.0535684586014973,0.9705222381762956
344,17.225,1.0005846957855051,0.97416428076577,0.9750188108366163,0.9561017356401832,0.9644476814711888,0.9931675538896486,0.9713208133320168,0.9698479993618392,1.0106449463357543,1.0213964883180495,1.0830110942935105,0.9916229874440008,1.0519970308830435,0.9937031226060772,0.9969611656310152,0.9594936708442294,1.0132513807557055,0.9562356278192916,0.9415744342070712,0.9985901871434844,1.0490898540300222,0.9824495760352446
345,17.275000000000002,1.0004871994534297,0.9782649632832592,0.9885372860463008,0.9969446710275248,0.9981649215428589,0.964241957216586,0.9620455062889856,0.9818135646373888,1.052905359660722,1.02782639560789,1.0298820483991054,1.0578389263596402,1.0191926538847835,0.9701435324361988,0.9750023481245268,0.9701435324361988,1.0640806357438772,0.9766219533539694,0.9928180056483972,1.0252101102372515,1.0689394514322057,0.975134560796318
346,17.325,1.0009265047005047,0.9727033545127196,0.9879846340223132,0.9768826429750044,0.9921691820975642,0.98537516470976,1.009154225567075,0.955287373420912,1.0202672968656974,1.0231286234194077,1.0272162327818497,1.0182234921844764,1.028033754654339,1.020911405007659,1.016080593942954,0.9999778903939373,1.0112497828782487,1.0080292421684458,0.966162212941002,1.0466757306860854,1.0257422160723637,0.9787321805073264
347,17.375,1.000693582227398,0.9838335576199492,0.9888725933799152,0.969097149596306,0.990085810789952,0.9893620638522408,0.9869495740598672,0.9845370842674936,1.048135882478587,1.0485422942205325,1.0188742370584791,1.0058690613162091,0.9900190033803168,1.023049194043924,1.040660369528248,1.050266465246971,1.0166451302314423,0.9654126197315904,0.9173821411379792,1.0390593535751282,0.997432938793998,1.0173149430281565
348,17.425,1.0008572265755031,0.9814597528349888,0.9664292763046056,0.966661863587292,0.9899289109242574,0.9704997270655557,0.9913681097286056,0.9863309139133865,1.0364722312315475,1.0477865479857322,1.0619294439284628,1.003337446451436,1.0473824652445114,1.0553906504796169,0.9901251653066684,1.0569824915813957,1.0155946229351362,1.0108190996297983,0.98694148310311,1.0108190996297983,1.023553828444032,0.9723550207623166
349,17.475,1.0010901188955443,0.9916262699292222,0.9874749953938204,0.9499287937199982,0.978309794586852,0.9604226091665656,0.989042105839024,0.969246953973907,1.0068449004357884,1.0313530963362607,0.9851491204583216,1.0164874693146628,1.0462187233578584,0.979719087983602,0.9528124248241174,1.031949669410838,1.0715182917041974,0.916409292314226,0.9907983022257428,0.97180536352493,1.017704965385228,0.9971777331669178
350,17.525000000000002,1.0012719634036695,0.9944563772937864,0.986726469599178,0.9817465955637096,0.9869636064580092,0.9734468055045968,0.9748696266575874,0.99739762824661,1.0458501608949988,1.0242780032600374,0.9855280163972352,1.0494455205008255,1.023079550058095,1.0465280738173106,1.043380620963724,1.0481018002441032,1.0543967059512749,1.0024637338671072,0.9646942996240768,1.0433806209637244,1.0197747245618298,0.9718884775751296
351,17.575,1.0008963900518788,0.9907462244934718,0.9973875149943322,0.9563621874644692,0.9844211372446148,0.9896085061115324,0.9893727166175812,0.9709811360894192,1.041893919512454,1.0212387598423642,1.0422911341214949,1.0160749699248408,1.0387162026401326,1.0546649710334142,1.0656184647978562,1.1141267943260995,0.9952031477407294,0.9545187423299452,0.9873792236232708,1.090655021973724,1.0218044897400882,0.9900776790841894
352,17.625,1.0011984620555046,0.9826101988729524,0.9828327942513884,0.9788436953386068,1.0048680426877297,0.9678243770916816,1.004399135528286,0.9858773027302616,0.9945196223766228,1.050604525624232,1.0067635097053265,1.0249318586446932,1.022957038107805,1.0253507599706997,1.0222389215489374,1.0020119718074827,0.9631139915354516,1.042465871290393,0.9895646181204324,0.9957882949639572,1.0144593254945315,0.9760852772016751
353,17.675,1.0009371337833488,0.9881994119305576,0.989010983793424,0.9607245544360664,0.9567613616611546,0.9572276196346738,0.998491450291112,0.960025167475788,1.0218904273621774,1.0262104868168214,1.0544872396108558,0.9904718131465836,1.0324942096599403,0.9870681299398956,0.9839738724792688,1.1108384283649606,1.013369318355222,0.9623140702548826,0.9963509023217754,0.988615258670209,0.976238228827702,0.9950563660372268
354,17.725,1.0007039489569087,0.9957641911039912,0.9904820116477556,0.9729300207415232,0.9525302490414388,0.9907798209790972,0.9886934806915886,0.9933297924416076,1.0422981605059438,0.997388348419701,0.9876253457922564,1.033706718193793,1.0157427933592962,0.9430468840982176,0.950738946774386,0.9768919598733572,1.0030449729723292,1.0107370356484977,0.9522773593096197,1.0276595735360676,1.0676582994521415,0.981161839562986
355,17.775000000000002,1.0011883506964037,0.9976840243156566,0.9981946844626453,0.9644674638348564,0.9720744012886208,0.9912070015511192,0.9734574808256686,0.9801423652547342,1.0480923536383484,1.016249607066157,1.016637933243866,1.0162496070661569,1.0247927829757693,0.9989396735082512,1.0019992130902056,0.9943503641353184,0.9622251985247936,1.0035289828811835,1.0203564505819351,1.038713688073664,1.0463625370285503,1.0101631886073603
356,17.825,1.0011043865555267,0.9743943395247572,1.0020331307218184,0.9606688520184182,0.9469155398921704,0.988175476270914,0.9625026269685844,0.9888631418772268,1.0306361825929873,0.9920211139308304,1.004377935902721,1.0368145935789337,0.9970410728569106,1.034415778707496,1.0161613826126576,1.0085553842398087,1.0268097803346468,1.0283309800092162,0.9583557949790034,1.0846153679683008,1.0572337738260438,0.9896490454272971
357,17.875,1.001120119240364,0.9949203075117704,0.983955408531072,0.9856181942212476,0.9876696659483498,0.988353489857384,0.9888093724634068,0.9833387811911336,1.0344782892190572,1.053677960511171,0.9849431372854052,1.0648137698605964,1.041006177458376,0.9968702058153558,1.05586555942203,1.058890962171091,1.0800687814145125,1.034687740178608,1.0119972195606566,1.0059464140625356,0.957539970077572,0.9897234636071162
358,17.925,1.0001425594913274,0.9992771051219552,0.993538255989884,0.9755938705359376,0.9783139277957964,0.9944075999166264,0.9706070988928636,0.9706070988928636,1.0458986325710375,1.0206962558825796,1.040934528071796,1.0100043384995971,1.054681278992774,0.970256788488185,0.991316625757696,0.9988379962110924,1.0108721889365275,0.916102921223728,0.9326499362212012,1.0590089598382666,1.0409576707501145,0.960402258220673
359,17.975,1.0006466577552788,1.0129152555604974,0.9838097252929654,0.98302241144821,0.9951946678614652,0.9760346346183788,0.9807682898901996,0.9850511208504196,1.0529990143071442,1.0138865373963482,1.0355313061722262,1.0146460029674322,1.0024945538300976,0.9798256572386692,0.9828174913065733,1.0217113341893291,0.955890984695434,1.027695002325138,1.009743997917712,0.9364440632540562,0.9678583209670508,0.996372331369323
360,18.025,1.000922703721033,0.9943921315289852,0.9897099683927282,0.978024644550594,0.9775763178742016,1.0053725718105466,0.9874395047548398,0.97824880788879,1.0392350305451588,1.04943101376635,1.034325853438659,1.029794305340351,1.0448994656680424,1.0532416337581088,1.024976674660081,1.0368777100697764,0.9803477918737196,1.0264643040862929,0.9372065385135712,1.0234890452338683,1.0547292631843206,1.0349346838804383
361,18.075,1.001045000825053,0.9883338669810536,0.9957416088636304,0.961474963764712,1.000263891122713,0.966825160641678,1.014531082794622,1.0029389895611962,1.0169695379097003,1.0090831419362494,1.0154673672480907,1.065790084412012,1.0038255446206168,1.050381455049744,0.9897256245468716,1.0577785075500945,1.0370667605491142,0.994163856047082,0.9749315195461714,1.0770108440510058,0.9764109300462412,0.99085782646019
362,18.125,1.0002282916976937,0.979310292973484,0.9859054475471698,0.9856632471751844,0.974135022062025,0.991649056368556,0.9654888532271548,0.9581728642130332,1.0446055614630767,1.0020295750466337,1.0804590237085023,1.0184624119091203,1.0024030486116904,1.0416517250849018,0.953376155162452,1.0578355795706842,0.976916307141772,0.9857438641340176,0.9872151236327243,1.0490080225784388,1.0372379465887789,0.9873802650050284
363,18.175,1.0004655907500275,0.9797208654092824,1.0016304410619077,0.977160829339585,0.9862004489250824,0.996562939669432,0.9813499213426208,0.977160829339585,1.0180663799554563,1.025494810309017,1.030323290038831,1.0065523129074374,1.0050666268367257,0.9071689189348056,0.9934962838011824,0.9481378378544424,1.0768972973161564,1.0037385135310914,0.9539905405572472,1.08128682434326,1.0242229729909094,0.9563346077111762
364,18.225,1.000477462827189,0.9971829696567004,0.9934357267644618,0.981454435690446,0.9843049512543371,0.9832085991143786,0.995049202225926,1.007328346193456,1.0139654933792013,1.0154430387247442,1.025785856143549,1.013596107042815,1.02837156049825,0.99823859026944,0.9735008992569324,1.0418933391150424,0.9880524822054664,0.9705905826672256,0.9807766907311996,1.0331623893459223,1.0375278642304828,0.98882460701498
