,r ($\AA$),g_full(r),O (DOL),O (DOL),O (DFEP),N (TFSI),O (TFSI),O (TFSI),O (TFSI),O (TFSI),S out (PS),S in (PS),S in (PS),S in (PS),S in (PS),S out (PS),S in (PS),S in (PS),Li
358,17.925,1.0016219297324342,1.0355126827299497,1.0450307967797416,0.9147139395635197,1.0976269001719687,1.1235398678645423,1.1424911427441848,1.0771285824450083,1.1250869107118595,1.1807921732368714,1.1152772526572772,1.150320117153339,1.1640325423909286,1.1731741592159883,1.1914573928661076,1.080234388161215,1.1366076919157495,1.127683732634143
359,17.975,1.0007514647106122,1.0296875956219544,1.0437770687218269,0.9278839781836556,1.121528728322905,1.096144333237408,1.142297778847404,1.0661445935909095,1.0753752827129093,1.0772633782151355,1.1605959883442951,1.1818079254680816,1.0848390700450594,1.0863542084110442,1.1439294663184634,1.2196863846176995,1.08180879331309,1.140296226359215
360,18.025,1.0014496401013082,1.0397188669924042,1.0403655476975129,0.9305404710001284,1.0824219022716728,1.0938963393982275,1.1535634124563134,1.0938963393982275,1.1023109266243676,1.1315649461268165,1.1164975034353808,1.1044435492822324,1.1707402971245493,1.209915648122282,1.1421121560108214,1.0426670342473463,1.1451256445491087,1.1355009311564164
361,18.075,1.001174590275183,1.030330300453592,1.039047985220589,0.9372210993437284,1.0840490477599392,1.1004048754980713,1.151374199147135,1.100785243585005,1.111435550019138,1.1417958391398138,1.1193195430937546,1.1717642338678929,1.0533890746919805,1.147789518085429,1.1148242838845426,1.1492879378218337,1.0458969760099608,1.1221634825934612
362,18.125,1.0004001832094451,1.0302675198857243,1.022308493659541,0.9162554922067356,1.0527320900636927,1.096989960900003,1.1291431149263822,1.0724022548798304,1.0905593300947265,1.0177820128350177,1.2308754650098457,1.1280541489254887,1.125073820923043,1.1563672649487176,1.168288576958498,1.1310344769279337,1.1265639849242648,1.0944038128570643
363,18.175,1.001396864908685,1.0280696653651988,1.0447483235783142,0.9154956261455948,1.0657575616912234,1.077419575250146,1.0909625587379272,1.096605468524502,1.1270771813720102,1.158905472531845,1.0640589888463745,1.129265946380135,1.075914799307058,1.0788787519222292,1.1944729039138966,1.1203740885346225,1.1144461833042805,1.1323055100314088
364,18.225,1.0012288133832865,1.0286917892766028,1.0348065874227534,0.9128548224274724,1.0767537783128731,1.1253910233374298,1.0995758702090113,1.0973310742848008,1.0823657681233991,1.064123966900904,1.1451860419418314,1.2159311256139136,1.1422383301221612,1.1496076096713366,1.1216043473844708,1.0611762550812336,1.1672938805893571,1.1112121592855304
365,18.275,1.000605128607518,1.0380293433940804,1.028592712999589,0.9158248450149138,1.0656606575087313,1.0812883626816945,1.1170088316484674,1.0894743034865797,1.0824046273369052,1.1154753771726225,1.0773645232876183,1.077364523287618,1.111077970955121,1.194628689087631,1.134530804115124,1.127201793752623,1.0832277315776182,1.1263641925683376
366,18.325,1.0008636174947163,1.025837638470413,1.030078360613724,0.9264164822063664,1.105740758239005,1.0979694878497752,1.1190629360491142,1.065404164313955,1.0961191853761492,1.157504371682996,1.1327215324907909,1.1502153013323475,1.080240225966121,1.1254324621401424,1.1691668842440344,1.097733994807678,1.1472996731920884,1.105499086079185
367,18.375,1.0010082463211822,1.0313252012402392,1.045983349715898,0.927654544986748,1.0938425236068166,1.1173976788931002,1.1369042918645542,1.07065541762188,1.0489405088423367,1.1613628408905103,1.0497212194815602,1.0685698049142407,1.1570131673291235,1.172961970387545,1.1468639290192189,1.0917680639083078,1.1236656700251513,1.112673127657427
368,18.425,1.001435350060345,1.046503148240887,1.0456091713104674,0.93901908388165,1.0923065059043229,1.082423035509076,1.0934046692815722,1.1095110654812337,1.102556030758653,1.1867929265852588,1.2488003334420823,1.1493000759276442,1.1045970616820266,1.0945028326588229,1.074314374612415,1.1031550289644263,1.054125916566007,1.1352917580995234
369,18.475,1.00081390126209,1.0396152649373414,1.0395468691962266,0.9373500934828632,1.0645576133584698,1.0641935375673073,1.1104311630449155,1.076572114466824,1.0707469018082278,1.1244425647047958,1.1674697036603363,1.0928893294707331,1.10723170912258,1.217668032441801,1.135916468426274,1.062770332201855,1.1057974711573952,1.1339846376976574
370,18.525,1.0011262114815924,1.0342149646826984,1.038840802846115,0.927214389445188,1.0566460934963886,1.0776486546419637,1.1153084194547207,1.0823561252435592,1.1095146094835275,1.1825736753702798,1.0499085947798867,1.0784387196380358,1.168308612941206,1.1098218569820004,1.1611760817266683,1.091277275824203,1.128366438139797,1.1004913416584932
371,18.575,1.0011411218135189,1.0515918619363052,1.0411720223572165,0.9227108341000482,1.0549270433560245,1.0333170663668272,1.098146997334421,1.1013884938828005,1.1060706555637931,1.1265564771843628,1.1237188034383057,1.112368108454081,1.0556146335329546,1.1662839096291513,1.0939232291047147,1.0627088178980957,1.1861476258515458,1.0883637050308086
372,18.625,1.0008044436438432,1.0413097166029857,1.0295997773094467,0.9328478874046892,1.0704064826477522,1.1205593968280354,1.1216341021318983,1.0940499993327428,1.090467648319866,1.1402731830079902,1.1134598284570596,1.0640668069158716,1.0951138490274754,1.110637370083277,1.1233384327652969,1.1233384327652964,1.0795903279716734,1.0986851228881798
373,18.675,1.0009064898268258,1.046518346169614,1.0381510189807173,0.9213100923117428,1.0457974687502627,1.1227624613397194,1.0917626726578555,1.0981764220403096,1.0942569085288092,1.111716559625493,1.138386527596306,1.1524233528441028,1.1299644324476277,1.0822392266051193,1.1117165596254923,1.1075055120511534,1.1046981470015935,1.075321077018705
374,18.725,1.0008859864682578,1.0273542793259252,1.022094331946356,0.9335707406224116,1.0650292286191172,1.062902714352324,1.1075595139549888,1.069991095241636,1.0561687525074777,1.1155607923830766,1.086240671431832,1.163031464399377,1.1420885208627742,1.0932216526106993,1.1532580907489625,1.070882512838322,1.1253341660334908,1.1180112592458629
375,18.775,1.001103422884733,1.0508972674298944,1.0196379083281228,0.9280158837202128,1.0812212910800556,1.051960982257218,1.0967327800945728,1.1020207877131585,1.1422096456144055,1.1346248266059298,1.020745713042054,1.1651777595133113,1.0971280453105077,1.1082382027313735,1.104071893698549,1.1665665291909193,1.1735103775789604,1.0620261831530011
376,18.825,1.000774471010326,1.0431483168534663,1.0324105097396612,0.9257880664556531,1.0677707825287766,1.0891612645433104,1.073732064401679,1.0639134824933691,1.0737320644016797,1.1272242086943591,1.055391293434425,1.1299870131274337,1.0830193377651685,1.0899263488478546,1.0844007399817055,1.07749372889902,1.1286056109108964,1.1089558691777035
377,18.875,1.000317191121778,1.0320591832883712,1.0284551670927613,0.9481667152458304,1.060725981760643,1.0645628728488925,1.096304426397139,1.0889794525013898,1.0868866028168902,1.0937782088486778,1.113015514029433,1.0896559291670878,1.1295046327557956,1.103396861439056,1.1267564463014017,1.063548157850347,1.1391232853461732,1.1549113360994752
378,18.925,1.000820323939429,1.0530767744481628,1.0328052420853644,0.929248826374704,1.0419437270926444,1.085314678103827,1.1068266698053733,1.0749056498611431,1.0572103018485806,1.154981568140213,1.113976305366004,1.1440468314004235,1.0907399897939525,1.1030415686262154,1.049734727019744,1.152247883955266,1.1098757790885831,1.144674462973499
379,18.975,1.0006177051458855,1.025229760011164,1.0380029868466176,0.9431589481918664,1.027831288756721,1.089956752818578,1.077531660006207,1.0513009085134224,1.1058332603010526,1.1624992138847468,1.1135518785632834,1.1325869534105195,1.1053939893430398,1.1339466016138933,1.1393851944273896,1.086358914495804,1.1339466016138935,1.08782955438925
380,19.025,1.0000384545889105,1.01971899217478,1.020815464209376,0.9400437929198556,1.0825185597092104,1.1168515302042687,1.1151348816795157,1.0770252844300008,1.085951856758716,1.0725411904047373,1.0197932630077826,1.175332023280853,1.1198790739661069,1.1036489424593512,1.077951234240322,1.156396869856306,1.0536060369801898,1.0875844245393995
381,19.075,1.000193179134433,1.0283030264731998,1.0303561678500732,0.9301000934652264,1.0949521413327372,1.0891460944198683,1.0942690769900465,1.0553344094566923,1.11612713595614,1.139579011721844,1.0951798294469663,1.0924889699151568,1.10594326757421,0.9969634565358748,1.1395790117218438,1.0911435401492509,1.155724168912708,1.0891391243755553
382,19.125,1.0000924034080454,1.01967820317639,1.03320923591759,0.9480648661928978,1.1204912706272911,1.0702084604232764,1.0698687117056824,1.0756444399047924,1.062054491201004,1.1322898170019435,1.1028449281437371,1.0988297160267084,1.0787536554415684,1.116228968533831,1.0881224837146335,1.0680464231294933,1.118905776611849,1.0762407335724076
383,19.175,1.000203478787733,1.0229389734752026,1.021288150229572,0.9438047356158628,1.105191974302617,1.1244567885335792,1.0690282002199316,1.080181513722068,1.0757877841606205,1.1956270139939538,1.192964147593076,1.155684017980793,1.1516897183794768,1.1623411839829862,1.1184038883685097,1.1476954187781607,1.103758123163684,1.0988807301130954
384,19.225,1.0001582784498102,1.03448963593488,1.0264678882389635,0.9475537849363548,1.0688543949316598,1.0829757804576516,1.0947436017293122,1.0490172105022897,1.07255285304561,1.117892077858502,1.1046469110592307,1.0728585107409792,1.0861036775402508,1.1112694944588664,1.067560444021271,1.0688849607011977,1.1496804781767531,1.070425725002336
385,19.275,1.0004270896565195,1.0301349755836942,1.03289976385536,0.9463329443491556,1.0562921927356952,1.0589680437622582,1.084054147136285,1.0884024050544496,1.0940885884858955,1.0251347455551865,1.146358905697959,1.0936527491141452,1.0857468256265728,1.106829288260099,1.1700766761606758,1.1173705195768608,1.1252764430644338,1.044469299934658
386,19.325000000000003,0.9999848706139294,1.0391263947302272,1.0286244856696078,0.9242059219663312,1.0634779367928593,1.065807206366561,1.0751242846613671,1.0717967566989366,1.0621469256078873,1.1679623148131846,1.1810707583015478,1.1299478286969304,1.061783922557441,1.0893116538830037,1.097176719976022,1.0880008095341678,1.123393606952749,1.0849778419541978
387,19.375,0.9997015247362532,1.0356357592179026,1.044404428049328,0.922760870248484,1.0785204338530336,1.051375352338009,1.05369261539417,1.0685893064694885,1.0646168555160698,1.1136906688093076,1.065439433743799,1.0706557834806107,1.0745680457832196,1.0876089201252488,1.08369665782264,1.1084743190724955,1.0354454227571317,1.0969504443988236
388,19.425,0.9997806587748388,1.0278982588205714,1.025176005095514,0.9607201749293394,1.0835140927908893,1.075280703028041,1.0637539573600527,1.0733046894849572,1.0703406691703317,1.1287228874887143,1.0560694602480616,1.111856913307848,1.0106610682226531,1.0975857043855777,1.1170464438250378,1.0846118780926033,1.0223375118863296,1.1114068009670706
389,19.475,0.9993006209553632,1.031982920211956,1.0389998624107015,0.9595162906558078,1.0668176348844316,1.0609199943967411,1.085821143122545,1.0802511493286158,1.0333976721208535,1.1216438483070343,1.156493542097933,1.1500398950996178,1.00676893173704,1.0893756133154635,1.0971199897134407,1.0725961311198458,1.0609795665228805,1.0700673551531603
390,19.525,0.9996935756588822,1.0317869410277023,1.0307459072573022,0.9330389137283928,1.0959136791723376,1.043432387576042,1.0453882121075808,1.035609089449886,1.09754353294862,1.159566877562424,1.1082017888553397,1.1274636971204963,1.0619732090189635,1.0992128983316,1.105633534419985,1.0709620995427038,1.1248954426851423,1.0611345953257876
391,19.575000000000003,0.9999013721260726,1.038403078395621,1.02116134692496,0.9308796521682692,1.0796201427984966,1.057891530732561,1.0815659886551476,1.064053375945289,1.085781988011224,1.0399465078323358,1.057832565706602,1.2021986042631791,1.0731634724559729,1.094882257017583,1.1038252859547153,1.1523731573277238,1.0565549901441544,1.085404732181874
392,19.625,0.999829578875804,1.0286937156294145,1.0314213814831248,0.9525604401578154,1.071221989563936,1.0586383577588172,1.0699313606608467,1.0654141595000353,1.0779977913051535,1.161761562613973,1.0880392752708543,1.0410095402416242,1.0842260535117274,1.096936792708817,1.0880392752708543,1.1643037104533909,0.9863533616941396,1.0417877487638942
393,19.675,0.9999879809072044,1.0295629492765856,1.0309500127626072,0.9396790029341656,1.0677104424480006,1.0811932562131286,1.0458811249235076,1.114900290625949,1.077662043084167,1.0698700273367876,1.012962047159299,1.1014855718798369,1.04584221348407,1.0812516233722853,1.059753053083012,1.102750193661559,1.098956328316393,1.0692893336615066
394,19.725,0.9995210696123452,1.0333502469279048,1.0238099676768575,0.958296841832868,1.080509781168592,1.081148569097158,1.0351558382404396,1.0639012950258884,1.0853006906328333,1.0782933806285693,1.122331033279678,1.0732605060398717,1.1122652841022818,1.0480961330963812,1.1059741908664091,1.1525282808118664,1.137429657045772,1.0842121438566046
395,19.775,0.9996048597849836,1.0213853623006346,1.0232360225514563,0.948465603819998,1.053125792875408,1.024843295722146,1.0674259318854848,1.095072867304966,1.0658370275510325,1.0778549221534386,1.100388474532953,1.0803586501956068,0.998987488825138,1.026528497288989,1.1241738909335517,1.0778549221534384,1.0578250978160924,1.0812656129047609
396,19.825000000000003,0.999478059311715,1.0123789870146729,1.0273472752526278,0.9633410008862652,1.0639455624278462,1.03833498573939,1.0595190430002122,1.0633132025096133,1.0968282781759875,1.0848805082057282,1.1172650009879883,1.0911082952792397,1.0437771135205514,1.081143835961621,1.122247230646798,1.0475137857646588,1.1085460990850722,1.0972089846573734
397,19.875,0.9994658355729188,1.022302935996914,1.0235440252358972,0.9423095766328564,1.0504197445143686,1.0630033892524862,1.0749578517536975,1.0195898149059803,1.0661493004370155,1.1872478149130044,1.0831467538976676,1.2318625553481486,1.055882190298413,0.9926779746819588,1.0583607869892542,1.1029755274243986,1.0992576323881365,1.0462080756632417
398,19.925,1.0000440985569732,1.0285864517903347,1.02182407802199,0.953172568364673,1.0667524751400252,1.0814641436645491,1.0636223329007644,1.102436096667596,1.059553147989725,1.1233416527140525,1.1258078253874089,1.0851159762770202,1.1060784440005542,1.0690858539002015,1.1060784440005536,1.055521904196738,1.000033019046209,1.0309985851132049
399,19.975,0.9988521064733922,1.0287678706142305,1.0333315909070078,0.9382065554550072,1.0807285715808164,1.03027380829664,1.0539439441583525,1.081351469892967,1.053943944158353,1.0637404357948983,1.1128172725097725,1.082144249562976,1.0060751526549212,1.042882780191077,1.118951877099132,1.0207982036693837,1.1582133464710314,1.0799658389536932
