,r ($\AA$),g_full(r),O (DOL),O (DOL),O (ETFE),N (TFSI),O (TFSI),O (TFSI),O (TFSI),O (TFSI),S out (PS),S in (PS),S in (PS),S in (PS),S in (PS),S out (PS),S in (PS),S in (PS),Li
359,17.975,1.0004045670656798,1.0342865006428186,1.0397137911259522,0.915984594321438,1.092938106567236,1.1004419727297297,1.1323334039203288,1.1120729652815955,1.138336496850325,1.070096792748373,1.0907892721661594,1.0656626900159902,1.1159158543163286,1.123306025536966,1.2090320116963662,1.154344744663645,1.1720811555931767,1.100426658717154
360,18.025,1.0005786844087068,1.0270143326602286,1.0234395489470378,0.9202424904186196,1.0887486367364716,1.142850265361142,1.0962109303398746,1.13688043047842,1.0995689624614062,1.0803365966744538,1.1112033565794384,1.0994445909013493,1.0920953623525431,1.1053239737403942,1.1259018136770504,1.111203356579439,1.133251042225856,1.1269966987465665
361,18.075,1.0008742386140237,1.033957118670534,1.0367453802997946,0.9158910035355774,1.0786518801792613,1.121694060468492,1.1558309620771925,1.1543467489637709,1.1250335399736913,1.087523426743577,1.1372220779657305,1.067059276240338,1.2249255801224703,1.1591479535049152,1.1737652038643718,1.1021406771030335,1.0743679014200664,1.1306144841807917
362,18.125,1.0008416259731738,1.0388667396804177,1.037549612491446,0.9199532327608352,1.1531528526927195,1.1044436761949787,1.138392496178253,1.1413445674811462,1.114775925755106,1.1280490645298569,1.0626338481589248,1.0946146206069358,1.1542151510782308,1.0873462632323885,1.125141721580038,1.1484004651785915,1.1411321078040442,1.1072526624092118
363,18.175,1.0011321321007716,1.0304010313980885,1.037915664906879,0.9103089672972906,1.0807602126256677,1.1391102546655592,1.1068158917755566,1.1372753476831734,1.1013111708283971,1.043784056768484,1.1189596398044408,1.114622586936982,1.1406449041417366,1.1449819570091957,1.1623301684790324,1.2028093285753163,1.0987200597562987,1.1216149782947222
364,18.225,1.0012328853893155,1.0305829381177525,1.0205040550159423,0.9114469467624728,1.0726484304481665,1.0868822816858248,1.1189996896066956,1.119364660151251,1.143817686636459,1.0452535201795714,1.022249316159113,1.1530857265254693,1.1789654560484848,1.1530857265254693,1.0811975889615373,1.1228927087486178,1.1243304714998963,1.1488751356110103
365,18.275,1.0007892677252004,1.0310883763385752,1.0162913273560032,0.9052717696486242,1.0994548339880068,1.1092551907122306,1.1219593568362258,1.1208704283113122,1.1328486420853645,1.1124669798968263,1.0667099832943865,1.1496445396363089,1.1853921932319655,1.186822099375791,1.1853921932319658,1.156794070355441,1.2111305038208378,1.1430786440779224
366,18.325,1.000549630206618,1.0258084678756776,1.0384225347158775,0.92006079840038,1.0891312920829106,1.1079031937031667,1.108264191811248,1.1219821199183575,1.143281008295187,1.0964497082740252,1.1007160495513555,1.1035602770695767,1.1618669411930982,1.2386610841850527,1.113515073383348,1.062318978055378,1.07369588812826,1.0875252188673632
367,18.375,1.0007072965520276,1.043300990485509,1.0352745605742226,0.9306581021391976,1.0789036808870898,1.1108578997220158,1.1227060932226056,1.1237832017226597,1.1079856103885393,1.1597956172295043,1.10604899106521,1.103220221267089,1.0537167497999764,1.1230216098539347,1.145651768238901,1.1046346061661498,1.0947339118727273,1.0982843066193482
368,18.425,1.0002880149358455,1.0292608296301755,1.0150391457429575,0.9162120292411294,1.104122824124166,1.124476964154916,1.0926959384928685,1.1469736452415336,1.0816261430375484,1.2027446381806517,1.0283114976725805,1.1183415056767465,1.1900841683050658,1.223845421306628,1.2252521401816932,1.1028675980510303,1.1056810358011606,1.138753283639427
369,18.475,1.0007984034967157,1.01755895734093,1.04024403015556,0.920961255285741,1.1425496026540076,1.099220087104181,1.1034820066664597,1.1301190039306968,1.0942478476148572,1.0969061661297126,1.1206911212626272,1.1318840413251754,1.092708821106257,1.1248884662860823,1.2256247468490151,1.1304849263173564,1.0941079361140758,1.1406070950984113
370,18.525,1.000718887254852,1.0310527586345208,1.0212976736426127,0.9014642708492244,1.145574699900591,1.1197877886786527,1.148753908133432,1.135683829842861,1.0954138588935338,1.0854266491923854,1.072902495547858,1.0729024955478583,1.096559230209744,1.1758788699584175,1.0701193502935191,1.0923845123282343,1.079860358683707,1.1049370654141324
371,18.575,1.0008037081401733,1.024915438534414,1.0244534081332206,0.9087591575786064,1.1056864762745808,1.1004162833466749,1.1552262897968928,1.1415237881843388,1.078632819244666,1.0948160379323737,1.1501796808113818,1.0782069450686718,1.087895582572498,1.1778615022508854,1.1584842272432323,1.1377228611636043,1.1128092218680512,1.1153090598245794
372,18.625,1.0008456042670484,1.0232276517217835,1.0228993995558262,0.9153877571070992,1.0941664798084596,1.088225620607967,1.097661102867573,1.1158331427749637,1.1448385141656063,1.1013357519630638,1.0889457247534793,1.060035661264449,1.1674158970808477,1.150895860801402,1.115102448862602,1.083439045993664,1.0834390459936645,1.1468782329307214
373,18.675,1.0009934833236254,1.0387822537989968,1.0270936679660814,0.9234196064148178,1.0900533037834137,1.1369784300623542,1.1338500883104254,1.1074329801830214,1.14914420354208,1.040673956534102,1.0844918073355374,1.1570651227254165,1.1132472719239803,1.1310482738120633,1.198144357851762,1.1310482738120642,1.0995541935485316,1.084030713880038
374,18.725,1.0006259199254124,1.0379835252283915,1.0340215081431698,0.9466002876662076,1.115010533302625,1.118813670005362,1.1395580520202948,1.1163934921036207,1.136100655017806,1.105947962371859,1.1645141722018963,1.1304640502076886,1.1331880599672248,1.1209300160493103,1.1182060062897734,1.1549801380435183,1.0950519233337128,1.093842796552694
375,18.775,1.0012115482592192,1.026712449492721,1.030717997684802,0.958882113681084,1.105296732931598,1.0953236136861049,1.0881016997497128,1.0898212030679015,1.12008446146802,1.094646233591061,1.1054843151117648,1.097355753971237,1.1325795189135237,1.1434176004342271,1.089227192830709,1.1556104421450184,1.1407080800540512,1.1103780406963677
376,18.825,1.000464700551971,1.0218440778386668,1.0132971146066343,0.9325172084141624,1.0775402228561928,1.13124619586839,1.1226942893377854,1.108669162627594,1.1090112388888185,1.074015800770855,1.0659303618691915,1.0753633739211317,1.115790568429444,1.1669983481399746,1.1157905684294445,1.0403264720139265,1.0969245443255653,1.1539488897765768
377,18.875,1.0001376577473542,1.0204007258162466,1.035997905362646,0.9227678517112444,1.0983797395471795,1.118115187159862,1.1313855743476997,1.1051850663101743,1.068096035451858,1.1353553482927796,1.0616309750270143,1.1018442695356134,1.1273126893910597,1.1742281996510917,1.1608237681482254,1.0482265435241482,1.0683331907784477,1.083296913292872
378,18.925,1.0002100365892708,1.018576828405674,1.029640713051569,0.9347190862226415,1.1186458009831983,1.1108609739264317,1.117968859500001,1.0773523705081751,1.091906612396913,1.1133636060764345,1.060028822551815,1.0600288225518149,1.130697410721936,1.188032303010902,1.1506979545436684,1.1226971931932432,1.0613621921399303,1.106315795396394
379,18.975,1.0003825960230894,1.0204265109089798,1.0411095499635403,0.9210456011310107,1.1356530789432189,1.1144416517349702,1.13800990418858,1.1504674090569167,1.126225777961775,1.189737627106242,1.0597551438772432,1.1141355705342728,1.1884112752365583,1.1525997747550996,1.1552524784944664,1.088934885010285,1.128725441100794,1.1107655540490575
380,19.025,1.0000779147819776,1.0197888680619775,1.0233752430298657,0.9191868688961272,1.0972042322810938,1.072085087769165,1.1008883734761776,1.0928502472323594,1.1229932206466755,1.0937738198184552,1.1900892466540969,1.1465493961667517,1.0871768727749178,1.1201616079926036,1.1346748914883849,1.0964125986358702,1.0950932092271626,1.0613949266761964
381,19.075,1.0004619516570143,1.0294711375721315,1.0105691261697256,0.9090015153990944,1.106785467654763,1.09112655224845,1.112449330674068,1.0821310051001416,1.1204453725836752,1.1024845663245948,1.1051095295777489,1.1654836844002856,1.124796753976402,1.1602337578939783,1.162858721147132,1.136609088615594,1.027673113609711,1.146881266244007
382,19.125,1.000431082900306,1.0098371849585526,1.0308196827285157,0.9333785488108904,1.0874173482494487,1.115588782141922,1.118240211214155,1.124868783894736,1.0996802077085257,1.0862824562601967,1.0418911058841789,1.0954218519258472,1.1398132023018643,1.124145666875035,1.1763707849644676,1.0653924090244236,1.1228400389227993,1.0494450961792592
383,19.175,1.0002217597312266,1.0333170091488693,1.0240881993207105,0.9254789425684228,1.1015358758920546,1.1331873108174175,1.105162602810586,1.1002170661034982,1.1249447496389382,1.0741306088465157,1.131279033017309,1.0468552245831817,1.179335662433659,1.1143942713304844,1.1897262850101664,1.133876688661436,1.124784893906992,1.1353875700054696
384,19.225,0.9999939790863902,1.0194460548240143,1.0286269228910307,0.9325453284821624,1.0600627460028915,1.106965274678143,1.1361563589585455,1.098437542191735,1.1223807910958843,1.1318626754688843,1.075011125559489,1.0737190448797294,1.1266943527498494,1.1525359663450283,1.186130064018763,1.0659665608011757,1.1060210618737047,1.0755385054287765
385,19.275,1.000382855554437,1.024707099756541,1.034882452903612,0.9332976054175116,1.1211334236343125,1.1031874578892928,1.0901358464383697,1.1038400384618394,1.1142813276225778,1.136281202984929,1.1259981151751104,1.078438834054701,1.0771534480784737,1.1259981151751102,1.1658450804381568,1.0990050096743371,1.1774135542242024,1.089876146006438
386,19.325000000000003,1.0001153053591103,1.025936384021748,1.030753845644295,0.9464220996565598,1.0825544578135038,1.0916433708026425,1.0874235183433996,1.063402819729247,1.103653720109719,1.0728655191833063,1.0626355738275663,1.1048340984199962,1.037060710438214,1.1291302186398806,1.1406389071650895,1.1495901093513623,1.0715867760138396,1.0988840281620669
387,19.375,0.9998380948160452,1.003964860272956,1.0258046904559448,0.9375049669095736,1.1196011611354186,1.082141185741214,1.1276744316945149,1.1021628967277712,1.090537387122674,1.0418922623356843,1.074968207171738,1.062246689927102,1.1589302209863357,1.125854276150282,1.2034555313425614,1.129670731323673,1.1309428830481365,1.1163520816369426
388,19.425,1.0000696322123774,1.0239104820808262,1.0262039449938278,0.9364913461795284,1.0865368760456915,1.0801114657793065,1.1045280247915694,1.0916772042587997,1.0817178183459022,1.1529717240120712,1.0960192239236597,1.0517228349660055,1.1276595017505546,1.0795662794536736,1.1238626684113266,1.1643622240297538,1.0580508905313846,1.0961225391165632
389,19.475,1.0000115501673743,1.0351719847750385,1.023523297707385,0.9117022863660196,1.1001422828592775,1.0982245450042056,1.106534742376182,1.1273102358061216,1.106215119400337,1.105508074635588,1.0878803832404875,1.0387746714969932,1.105508074635588,1.15839114882089,1.168464115332375,1.0740300542871943,1.1218766452167528,1.1138208416418784
390,19.525,0.9999815360598586,1.013927047782582,1.017571044124698,0.9270278299289354,1.0770256245444143,1.1120043132659632,1.0862472788437323,1.0967408854601963,1.1371253715296212,1.0572621836166198,1.045988060805542,1.1286649614201116,1.1386864039188471,1.0472407411178837,1.126159600795427,1.0898318717375106,1.059767544241304,1.101796246965593
391,19.575000000000003,0.999955008735084,1.0196301755437875,1.0259300588853388,0.9390614835765856,1.071846973492884,1.10031988601188,1.0661523909890849,1.081654310027205,1.114872707966034,1.0730549152361146,1.0556068678339017,1.0730549152361146,1.20640784895303,1.1303842138433868,1.0580994460342177,1.076793782536589,1.1428471048449675,1.1486334470957007
392,19.625,0.9999553162947036,1.0192899223493994,1.004329929870319,0.9414302983111276,1.123363074041512,1.0899989704134927,1.0538020655340383,1.0915727488865123,1.0855923906890368,1.0502348343285268,1.0985927546813157,1.0440351009499638,1.1122321681141532,1.122151741519854,1.14943056838553,1.1593501417912302,1.0750337678427777,1.0726424421110463
393,19.675,0.9995154821466264,1.0254701114809557,1.0161161015144902,0.946030357100193,1.0938607312290043,1.0941738891824055,1.0559686188675077,1.027784403061435,1.0816475710463729,1.0609411875821142,1.0782123231939156,1.0288662214459103,1.159633391078125,1.1522314758159231,1.122623814767121,1.0720440604754151,1.0930161537183174,1.0917069714270444
394,19.725,0.9997992432971838,1.0226191639652096,1.0098591057118518,0.9447267953573908,1.0908147865188476,1.0948652270286292,1.061215413562752,1.0892569247843162,1.076170886214253,1.0347034393169094,1.143942592459501,1.1635810919008664,1.1427151862444165,1.0739804381996396,1.0936189376410046,1.092391531425919,1.1144848432974548,1.119657483775313
395,19.775,0.999777879159828,1.0176873787584684,1.0205409799921832,0.9679102822909914,1.09088561021632,1.101735566555499,1.0961555890096355,1.0626757237344544,1.079725655124593,1.02703526109303,1.0636714773032454,1.099086486306453,1.1454923601727256,1.0624502700962375,1.143049945758711,1.1283954592746253,1.0013899097458796,1.0996098608237412
396,19.825000000000003,0.9994545687983571,1.014240858983982,1.007171767073788,0.9593797769065836,1.0823056059841072,1.077679050244648,1.0767537390967572,1.0761368649981622,1.1048215105828076,1.0218612908990952,1.076538767819974,1.1385065749969698,1.0376570064540152,1.1421517401250283,1.1057000888444428,1.1069151438871283,1.1008398686736984,1.0801591359063454
397,19.875,0.9999335445955168,1.013641053928668,1.013583401724486,0.9583968144671208,1.0968145584666198,1.0885286062901791,1.0820839768196138,1.1127726885842089,1.0882217191725334,1.0239800158786472,1.0578305949159583,1.0965169709585991,1.1339943977499067,1.1255317529905795,1.0880543261992717,1.0529947979106282,1.089263275450604,1.1048562535494242
398,19.925,0.9999901877033373,1.0155011068336268,1.0117724974485405,0.9411315056982926,1.1050574504523694,1.1087216365273709,1.0806295432856965,1.090706054991949,1.082156287483614,1.0513253076808289,1.024861741583599,1.0380935246322134,1.1307160059725156,1.0729773163058338,1.1030495505072309,1.076585984410002,1.0549339757849958,1.0883816648457332
399,19.975,0.9995775431118366,1.0235511852384314,1.0215535110353786,0.9571242191943388,1.052743571559525,1.0740111184597176,1.1071277272043027,1.081606670924072,1.0825181372197945,1.0927468145384582,1.0257218182469423,1.092746814538458,1.1262593126842169,1.134637437220656,1.1130936884126683,1.0269186931807202,1.122668687882885,1.068027683253104
