,r ($\AA$),g_full(r),O (DOL),O (DOL),O (BTFE),N (TFSI),O (TFSI),O (TFSI),O (TFSI),O (TFSI),S out (PS),S in (PS),S in (PS),S in (PS),S in (PS),S out (PS),S in (PS),S in (PS),Li
358,17.925,1.0010678522511245,1.0022815410641643,1.0056093071270462,0.9666427020701384,1.0041598090246564,0.966148614489728,0.9938266687627336,1.0137548678392982,0.9989932388936952,0.8839084483791481,1.0409185017096545,1.0278343305987787,0.9798590365255688,0.9900356140562498,1.0351033145492654,1.0060273787473204,1.008934972327514,0.9962216677447248
359,17.975,1.000607268240206,0.9983679639025748,1.0136044337611805,0.9853240050202196,1.0147287399254774,1.027573407519471,0.960047155025334,0.9974801862992582,1.0000491198180566,1.0438099570322252,0.9614039077928392,1.0438099570322257,1.0163412739524305,1.0076669529798632,0.9975469118452016,1.001884072331485,0.9295980642267604,1.0086996102385006
360,18.025,1.0012451475346251,1.0022297580584238,1.015736343250482,0.9849624980364916,1.0204206653776149,0.9715163845619498,0.991224079816023,1.018230921460495,0.9762608297157084,1.020774563384422,1.0337139592583091,0.9402627668357916,0.9977711929419558,1.0912223853644738,1.0509664870901585,0.9819563757627614,0.9934580609839938,1.0350636468097798
361,18.075,1.001447503502393,1.0044654024856667,1.0039881245996092,0.9919987012446552,0.978125956949612,1.0122424096224378,1.0314782818741364,1.0122424096224378,1.0046206489189335,0.9836800538547628,0.9908288914554516,0.9593740060124212,1.046589824740823,1.0337219170595835,1.083763780264404,1.0465898247408227,1.050879127301236,0.944609467947325
362,18.125,1.002125083691415,0.984149268850176,1.0059830889252594,1.0082492962139926,0.9925886192757576,0.9983636803333616,1.0319312227306876,1.029765574834086,0.951080367924226,1.010963813549953,0.9882135730199963,0.956931992291306,0.979682232821263,1.0863239853054352,0.9953230231856076,1.0521986245105,1.003854363384342,1.0227161699461689
363,18.175,1.0012597883728238,1.0010626322318807,0.9932402499254546,1.004123556361808,1.0093902532893977,1.0011342163670447,1.0047237976376333,1.0079544207811626,1.0068775463999855,1.0054090813347458,0.9573304473468678,0.995510539043124,1.0987381943700387,0.9573304473468678,1.0916678070188797,0.9686430671087206,1.045003250501234,1.037572129101547
364,18.225,1.0015129221901116,1.0075819755043467,0.9954432416407756,1.0089772195287847,1.0027883879539723,1.0045733441447058,0.991007677095133,1.0035023704302657,1.0224229060520396,0.9577101307007266,0.975992409260358,0.9886493713401038,1.0884987388580938,1.0322455740592256,0.974586080140387,1.0505278526188586,1.0308392449392545,1.021468500905157
365,18.275,1.0012817369667508,1.010279974401874,0.9776644790904256,0.9801953417179268,1.0352980140806043,0.9802667410413404,0.9994389264872776,0.9621596770090663,0.9799117005701192,1.0741588074760728,0.9762537078363268,1.0154157476922248,0.9748550635557588,1.068564230353802,1.023807613375632,0.9804496406780302,1.0266049019367671,1.0144738035849037
366,18.325,1.001475853060746,0.9970131945685224,1.0106781791381243,0.985855412495576,1.0081166323666753,1.0176504849319647,0.9999952024036514,1.0180035905825302,1.0035262589093137,0.9542412702272476,0.9305938918105368,0.9973629602812482,0.991798871242022,1.0752602068304111,1.0794332736098304,0.990407848982216,1.0015360270606672,0.998172024248687
367,18.375,1.0014127443374603,0.9875702219013196,0.9894834783937464,1.0085440712869518,1.0261672535392592,1.0300303061706535,0.9935068994738412,0.9861319808139088,0.9917509664595716,1.0458975554086911,1.0099275336618312,1.0113109960367108,1.050047942533328,1.0196117702859857,1.0209952326608644,1.061115641532362,1.0680329534067583,1.0034619646037215
368,18.425,1.0014570709515698,1.0062332916843235,0.9900915642794108,1.0122091183129056,0.9786914062066334,1.008031191403406,1.0321317292436123,0.9940598651192292,0.9884713346055576,1.0333489281244328,1.0402287478855807,1.014085432793218,0.9851901897963964,1.049860495551188,0.9851901897963968,1.029221036267744,1.034724892076662,0.9943164813162864
369,18.475,1.0015418980940607,0.9932238032265452,1.0020341858690047,0.984094840887272,0.9938975088394334,1.0130042417951028,0.9501257206137196,1.0328057650400684,0.998066250575216,0.9880760083851724,1.0455541141361109,1.0222891665702545,1.0455541141361104,1.019552113915448,1.05376527210053,0.996287166349592,1.0359744298442868,0.988020150167727
370,18.525,1.0012002224395204,0.9939710760764032,1.005590015710549,0.984234355667353,1.0414045108578638,0.9961410765770472,0.9740276430352746,0.9674627174525612,0.988539583797063,1.0099724429163863,0.9568876379652552,0.9351092564468428,0.9854717637081716,0.9704991264142632,1.045362312883806,1.005888996381684,0.9881940613979732,1.0225700143686816
371,18.575,1.0007832115922843,1.00347625703969,1.0023787149712555,0.9905118859500148,0.9643233060934336,1.0213716556342425,0.998002452207887,0.9921601513512984,1.0117490424586846,0.9679890634936472,0.9693428943516804,1.0140193126667716,1.0316191138212016,0.9964195115123414,1.0614033926979292,0.9977733423703748,1.0086039892346392,1.0357634939988534
372,18.625,1.001292198055792,1.0102323589976976,0.9928300599074116,0.9969527417438816,0.9882075587752256,0.9714582781180188,0.9608617944369284,0.9639381929249866,0.9950439998598,0.985690505466815,0.9816507902804756,1.048979376719466,1.1216942500735747,0.980304218551695,1.015315083499971,1.0718710961087223,1.0543656636345846,0.977611075094136
373,18.675,1.0007176141102263,0.995824145864965,1.0119198218804857,1.023888117246479,1.0029826928596577,1.0210023819178144,0.9798630918039092,1.012162534455323,1.0002627397942765,1.0567635830160769,1.0286367956354212,0.988455670805912,1.0272974248077709,1.0728360329478803,1.0406911330842732,1.0701572912925796,1.0246186831524702,1.005307142545635
374,18.725,1.000893664683272,1.0055699627635986,1.0060782114180156,0.9912983965529358,0.975313529405664,1.0284079205695642,1.0186006763418374,0.945215435051605,1.0084552512786709,0.980519464690601,1.0271474283647464,0.9578715966203016,0.9552071415532084,1.0564564341027811,1.0831009847737214,0.9592038241538487,0.9698616444222252,0.969440225508552
375,18.775,1.0008137449645358,0.995481712662141,1.004518333300158,0.9797612411933228,1.0182283305284865,0.988963096053436,1.0000637022336274,0.9936724441298808,0.9866084220152136,0.9421754171121338,0.9647028180838726,1.037585585933616,1.0746895404753023,1.0468615745690375,1.0640884106062496,1.0004816313919285,1.0230090323636674,0.9754391664461524
376,18.825,1.0010700149725311,1.0148409556760487,0.9993150519255384,0.9903809169270016,0.9884009846737009,0.98572420475583,1.0168417713010751,0.9873971922044988,1.0205223436881474,0.9569488206387212,1.0268087207679948,1.0254906094448009,0.9332228168212324,0.9503582640227528,0.984629158425792,0.9793567131330166,1.005718939596894,1.0279654307046748
377,18.875,1.0007546769561797,1.0145359910321494,1.013598111094674,1.0001592992302475,1.0091318787360073,1.0111288415567248,0.9984814103588464,0.9558795368502015,1.0061364345049306,1.0253092947179827,0.9912197273744174,1.018753608690374,1.0410429411842428,1.0135090598682872,1.0030199622241138,1.014820197073809,0.987286315757852,0.948353568124504
378,18.925,1.0005595845977682,1.012354215986614,1.0101151822718304,0.9986755156024943,0.9882463294721046,0.9925502498349654,0.9932123914292508,0.9998338073721128,0.9915570374435358,0.9612088810387528,0.9833805919989412,0.966425754205856,1.0616336895054888,0.9612088810387536,1.0303324505028693,0.9664257542058564,1.0185944858768874,1.0052728276108926
379,18.975,1.0008118700565445,1.012222963394014,1.001829133074951,0.9737231482850752,1.0126845941362064,0.99358355138502,0.959004077438906,0.9790931051599814,1.008073997610058,0.962636668641326,0.9120398626076176,1.02101759868022,1.0612355727070144,1.0132334746750342,1.0300990766862703,0.9704207926465116,1.0145308286758985,0.9929921046003238
380,19.025,1.0007912261119931,1.0089403972260471,0.9965086563306188,1.0068587765906096,1.015558665989112,0.9841091073004176,0.9785399146159612,0.981488310743026,0.9850919060094394,0.962745644453805,1.0040430447520916,0.9988808697148056,1.0298539199385206,0.9743605382876982,1.0040430447520914,0.9898470633995556,1.032435007457163,0.9890832721950577
381,19.075,1.0007504506288152,1.010208651903994,0.9960665878721274,1.005672053566508,0.9848226344647072,0.9639660333377248,1.0314241026078086,1.00176862288038,1.009915732695608,1.0616918499819572,0.9923673519178388,0.9975024999225888,1.0013538609261508,0.9666916118940924,0.958988889886967,1.1104757560270773,1.0552729149760205,0.9622900564614494
382,19.125,1.0001144087639655,0.9961027250038954,1.0068213652338227,0.9910165382832208,0.9803283345396429,0.9994551109079752,0.9806525171899536,0.9813008824905745,0.968657759128456,1.0114498689694724,0.9744144571006406,1.034437365991506,1.0561477798456484,1.0050644531300192,1.0267748669841616,1.0242207006483803,1.0088957026336909,0.9929582259568496
383,19.175,1.0005063756755153,1.0003658324205045,1.0245995008415434,1.01172561484068,1.0058594186387189,1.0003770171905446,0.9848972954545208,0.9520028867654702,1.0184366925492396,1.00491148113342,0.941389895726757,0.9922071640520878,0.9972888908846204,0.9972888908846204,1.0074523445496866,1.0226975250472865,0.9617168030568892,0.9693912476611238
384,19.225,1.0003228099250503,0.9963142580415918,1.0115624285869014,0.9934869069574536,1.009296297312183,0.995501084093994,0.9679106576576154,1.0099379351362856,0.9781768628432442,0.9630400432655686,1.059091281176571,1.0426614641654783,1.0148571584543988,0.9693592036544512,1.0249678150766095,0.9832613565099908,1.0060103339099644,0.9686112214043384
385,19.275,1.0001939681779568,1.0030235397456186,0.9936702208263568,0.9988547819543626,1.0078966742476363,0.9830024562009874,0.974385226877148,0.9644913709868128,0.9737469135939004,0.9982832893453942,1.0372590852770154,0.9530210747151248,1.057375625112691,1.113953393400528,1.0548610576332311,1.0334872340578267,0.9982832893453948,0.9987323192524408
386,19.325000000000003,1.000009373188917,0.9938435968844485,1.0067274173698069,0.996080617750784,0.9550618289818684,0.958871916065572,1.022690874717619,0.9791923805119952,0.9709371918306368,1.0356509436614303,0.9981273587461612,0.9906226417631072,0.9981273587461617,1.0231430820230072,0.9693592769777886,0.9868702832715804,1.0268954405145347,0.9813566136513788
387,19.375,1.000113321417149,1.0138214627760946,0.998452439723182,0.9980728608009782,1.0199462489752025,0.966879983930968,0.9795148089415,0.9912020220762424,0.976040232063604,0.9519192024980422,1.0489776309880383,0.9568965578052214,0.9693399460731694,0.9705842848999644,1.0863077957918832,1.0328012262397053,1.045244614507654,1.0068859655714597
388,19.425,0.999831363897284,0.9961526883950854,0.98487704755809,1.000931739952582,0.9832776594377548,0.9955332774365004,1.0140738277422938,0.9813921797456406,1.0087316352813027,0.9891150283835448,0.9878770871715502,1.0522500301952609,0.9680700277796396,1.0324429708033498,1.0039703229274777,1.0460603241352882,0.9891150283835448,0.9729460003085152
389,19.475,0.9996302850905484,0.9963888387549232,1.0154767475433315,0.9929996933818293,1.021691499573944,1.0191904187916323,0.9866763686215924,1.0082481903690226,0.9948048811641026,0.9741899122917234,0.9224630142939322,1.0345379599558124,1.004979732528503,0.9655687626254256,1.0493170736694672,0.981579469148551,1.073948929858891,0.980812865461023
390,19.525,0.9999389252748896,0.9978950035125496,1.0202743094233884,0.9875862513159432,0.97883011820397,1.0121109642947954,1.0124220002395692,1.0086895689022803,0.9567465661250116,0.9937127168948268,0.9471515784953156,0.938574526684879,1.05007620022055,0.9826850788528372,1.0022897687052628,1.021894458557688,0.9802344926212836,1.0290211634147566
391,19.575000000000003,0.999998746349505,1.0159989753867642,0.999605331680232,1.0185646960930768,0.9902368964469572,0.952174665739777,0.9859046100250016,1.0069471440744997,0.981262874572907,0.9874237234456884,1.0361853888010308,0.9411001413581128,1.02887113899773,0.9910808483473392,0.9849856401779212,1.0349663471671473,1.0215568891944282,0.986005654606272
392,19.625,0.9992994307339954,0.9902383069796108,1.0133155270301255,1.0101836902942585,1.0276841774783896,1.0098274721776868,0.9787321750161176,1.007980226801752,0.995665257628853,0.921756783547259,1.011506786155808,0.984824352947861,0.9739088120900647,1.0478919223484626,0.9557162439937368,1.0515304359677284,0.9739088120900644,1.028362757412407
393,19.675,0.9995586279781484,1.000806165709365,1.0137535775817548,1.0260082414910925,0.9792776076298584,0.9740703135010792,0.9805028533072188,0.9985752270482756,0.9970436699515758,0.9762052112722372,1.0630862683941165,0.9629317164341714,0.9906853874592172,1.0461927295093068,0.962931716434172,1.048606092207137,0.9846519807146414,0.9528473080182396
394,19.725,0.999337988520357,1.012113073225824,1.0026663791946968,1.0089167012209015,1.0188142805161555,0.9868144302456816,0.9865096697669146,1.0127190709408274,1.018814280516156,0.9592566948323776,0.9664601243304932,0.9868698412418204,1.014482987651263,1.0204858455663597,1.030090418230513,0.9988755570720128,1.0336921329795712,0.9892587336774208
395,19.775,0.999510689426816,1.000564522282814,0.9974884913005612,1.0015407486240344,0.9724306696835928,0.9945658236863693,1.0009334707282636,0.9821337508902892,0.9942626023986602,0.9771076283334116,1.0057758228077418,0.9723295959210236,0.9556064824776648,0.9460504176528874,0.9496339419621788,0.997414266086062,1.0619177036533052,0.9979383869884416
396,19.825000000000003,0.9996341046978652,1.0103731663019988,0.9909331036979948,1.01151341140233,1.0001147076100894,0.9862367961319404,0.9777893717539368,1.0173112500938826,0.9886503459542272,1.0090283859310356,0.9389074498062646,0.9959549910603154,0.9638657491049116,0.9912010292891442,0.9721851822044608,1.0470600801004033,0.9852585770751812,0.9953122360249276
397,19.875,0.999000286196642,1.010202008135784,1.0072132447981046,1.001377862644496,1.0332115817909204,1.0022932805345388,0.9827817311979874,1.0143003878185708,1.00649576808395,1.0086879747926252,0.9791250212523954,1.0039579022261886,1.0820040995723947,1.0086879747926252,1.0382509283328545,0.9578396947034306,1.0027753840845792,0.9954872110485394
398,19.925,0.9994710874168464,0.9945898394629908,0.9984613671016542,1.0160395895495211,0.9772581712513784,0.9865170353433076,1.0128002624429775,0.9826342858854016,1.0062294556680602,0.9801000904350204,0.9600980477730812,1.0201041757588991,0.9789234996902,1.0106914498003394,0.98010009043502,1.037753036931198,0.9895128163935798,0.9837619289775732
399,19.975,0.9992744586966852,0.989393586446661,1.0068120944576848,1.000529459963704,1.016948841575342,1.000603959551192,1.000901139224358,0.9958490847805296,1.002684217263356,0.9974430484820584,0.969346061200874,0.9693460612008744,0.9845652626448488,0.9599803987738122,0.952956151953516,1.0208572045497126,0.9951016328752936,0.9745067323341524
