,r ($\AA$),g_full(r),O (DOL),O (DOL),O (TPE),N (TFSI),O (TFSI),O (TFSI),O (TFSI),O (TFSI),S out (PS),S in (PS),S in (PS),S in (PS),S in (PS),S out (PS),S in (PS),S in (PS),Li
360,18.025,1.0006768928083551,1.082931918419216,1.061942408715871,0.8425890875792973,1.192648430911388,1.1450324765807545,1.185524784200506,1.195647861105444,1.2008968639450412,1.202271602783983,1.156484846412603,1.2140875399120814,1.1668237913996884,1.2096565634890442,1.2022716027839833,1.2067025792070196,1.2007946106429706,1.1996190454695113
361,18.075,1.0010076731136612,1.0665121114786678,1.077018929863129,0.8292549005145372,1.163687788877349,1.194634948914779,1.2047020973606897,1.1416892052362833,1.191279232766142,1.204442227086553,1.2059110590708046,1.2279435388345832,1.202973395102301,1.3513254255117426,1.2470383546298576,1.310198129952689,1.1221876359684468,1.1934859395305513
362,18.125,1.000972808103159,1.0775632927507233,1.0676716392779324,0.8393427565460829,1.1379945438533463,1.1980646370772765,1.1713668178666403,1.230695305001387,1.2425610024283356,1.1963454593250762,1.2620787263209592,1.162748456193847,1.2270209839231545,1.178816588126174,1.2533142907215076,1.2723039011869857,1.1875810237256246,1.2124881187710048
363,18.175,1.0011819029631457,1.0627752014177123,1.070672755225261,0.841695184310757,1.1811564421823486,1.193694474974794,1.197013366008088,1.193325709304427,1.2206143689115123,1.2304481201212722,1.2464279658371338,1.2595023850592015,1.255144245318511,1.259502385059201,1.202846568430241,1.2260899803805838,1.1825085829736908,1.1618000074031372
364,18.225,1.0015390976445608,1.0710757141965608,1.0741760877420932,0.869458329426284,1.1460782550792497,1.1922881303240451,1.193021620407296,1.1878871898245411,1.190454405115919,1.1861423725052922,1.2944988620764213,1.225150708750899,1.1977003980595466,1.2742723173564774,1.15002354264825,1.2511562662479698,1.228040215139462,1.2006783587253114
365,18.275,1.0013016144238778,1.068580370515138,1.0805714936212716,0.8558967367413257,1.1398155480005838,1.1737364587090815,1.2277181230623886,1.181031278216285,1.183584465043806,1.2285139215540848,1.2701828147997791,1.2917356906165172,1.2716196731875609,1.245756222207475,1.2256402047785198,1.1882818866961733,1.1710395860427822,1.2013748922093357
366,18.325,1.0020839691433057,1.0728428582916203,1.0768635486707865,0.8568085672545794,1.171693130103782,1.173144143267997,1.159359518207952,1.1956348473133322,1.2112332388286464,1.3089897545056597,1.2118158425991257,1.276122107831391,1.2032416739014908,1.1517966617156787,1.2446834892733942,1.1460805492505886,1.208957786366581,1.1784669925795828
367,18.375,1.001557850781589,1.0588111964750844,1.056371227004267,0.865937288414629,1.1519763213804504,1.1602743030252205,1.222689556266316,1.1894976296872368,1.179395738989255,1.230812613396835,1.148379436056169,1.213757473257387,1.2052299031876628,1.1967023331179387,1.2293913517185473,1.189596024726502,1.1498006977344566,1.2247069892482747
368,18.425,1.001940293452125,1.0494996889605437,1.094259647433779,0.848794052960645,1.1564973533618204,1.1755151503609438,1.2049389117558145,1.1834093302473732,1.2042212590388666,1.2495856095707956,1.2665483101532042,1.1803212488592922,1.253826284716398,1.2297957922246514,1.224141558697182,1.1619449898950158,1.2029381829691708,1.237584787390045
369,18.475,1.0015598491802409,1.05850963049811,1.0706448118459793,0.852043028566065,1.1823658400934716,1.1741574445842209,1.2159131956530205,1.15024603157901,1.19378621645417,1.2217423460871266,1.2090890881874905,1.192218077654641,1.1809707372994085,1.2597021197860352,1.1612878916777518,1.1598819741333473,1.2189305109983182,1.1987025136757703
370,18.525,1.0019376905583692,1.0596718214974266,1.069207600899234,0.8444877947826319,1.1806064327577317,1.189835466808153,1.220362271744162,1.1727972500996828,1.1752819900363352,1.1508325793176792,1.2109611344946662,1.1815960261524168,1.2179528269571065,1.142442548362751,1.226342857912035,1.1452392253477266,1.1941810725848094,1.172934888755066
371,18.575,1.0019678522403908,1.0738059270697402,1.0714845430396331,0.8698736844557,1.1774365917280791,1.1590777603128293,1.174612156125733,1.1876751707865842,1.1626083048157618,1.2586926083940624,1.1919332214295155,1.2503476850234934,1.193324041991277,1.2211404532265049,1.214186350417697,1.2600834289558238,1.230876197158835,1.2055008179299636
372,18.625,1.0016581130850946,1.074315382977634,1.065607392154604,0.8636672306871124,1.1834139230151215,1.1556721722975567,1.1981627018776244,1.1844674072195855,1.157427979304997,1.2311931561266931,1.1689418167719725,1.1979924418041754,1.2339598823202356,1.1454246441268563,1.2381099716105508,1.2353432454170077,1.1689418167719725,1.1864597106810897
373,18.675,1.0019472510850267,1.0586622503774057,1.0512475463800928,0.8865075784838014,1.1557792256473138,1.1735926860607353,1.1924539970867112,1.1376164816963734,1.1641620305477471,1.1640667714011534,1.2108495967293318,1.1998418731227014,1.194338011319386,1.217729423983476,1.1984659076718724,1.2012178385735302,1.1695706332044686,1.1513882326042306
374,18.725,1.0022027909592133,1.0722045319154436,1.061761828901901,0.870793543496905,1.1735871124799948,1.1676809606409893,1.1899158852113627,1.1353708358746664,1.1642067536768688,1.1592270570282956,1.1578584300424304,1.1345917712827127,1.2002858666042688,1.170176072915222,1.209866255505329,1.1277486363533833,1.1948113586608058,1.146169238336617
375,18.775,1.001840716328129,1.076369128812516,1.0588408016243755,0.8634297814608063,1.1507571521158069,1.1694180789068738,1.1770206787106423,1.170454797061933,1.1587053246379282,1.2660527772390673,1.1421701936597606,1.1557836643827617,1.1775652175395623,1.1680357880334622,1.192540035334863,1.1816492587564629,1.1666744409611622,1.1955405554125862
376,18.825,1.0021400351542171,1.0738231523252209,1.074985508254131,0.8692659616286846,1.1412149595368866,1.1584019318190684,1.161495586829861,1.1745576857643196,1.1790262985576867,1.2295455807204645,1.1645475764533029,1.0873624463860494,1.190275953142388,1.1334026994086224,1.2512115821428516,1.1794429524311945,1.1604852011866058,1.184638371139624
377,18.875,1.0013894147733386,1.0596627182802505,1.0490641640875946,0.8828369956643547,1.170394633706791,1.1488536281784452,1.1980902122432358,1.1567178047999047,1.11944844602864,1.216305261651042,1.260754955598423,1.1987947761566198,1.1987947761566204,1.201488697001916,1.262101916021071,1.152998121786592,1.1920599740433804,1.1488885180481063
378,18.925,1.0021031119962005,1.075603357040043,1.067233151517158,0.8775807343018581,1.179863777307721,1.1373492278227202,1.1938085495388004,1.14993353447028,1.15673586238788,1.167011500166436,1.1844295822584725,1.1562926804174902,1.2165860415053091,1.106718139078618,1.1964882544760358,1.200507811881891,1.2206055989111635,1.154556340993874
379,18.975,1.0019030506576971,1.056150124538416,1.069878741430773,0.8766766305073138,1.1391446983256377,1.1347464562471603,1.1733156560122693,1.1618125613454826,1.152001098247341,1.170198953000947,1.1901909624485718,1.2075173706365128,1.126216532216173,1.206184570006671,1.2395045857527114,1.1155541271774403,1.2035189687469885,1.1920133633097834
380,19.025,1.002369052978503,1.072861162028509,1.0734934097520212,0.871335617714134,1.1459538623105905,1.1705220361574846,1.1584062243973725,1.1617717276640698,1.168839284524135,1.1865948638796533,1.0712498882846482,1.175988429342182,1.24227864520138,1.1534497559500545,1.173336820707814,1.185269059562469,1.2263689933951731,1.1906669771395746
381,19.075,1.001646811217874,1.055231393854918,1.0596968503433968,0.8773602101157948,1.141628059045878,1.1332583518681223,1.152676072520516,1.153345649094736,1.1838113832217676,1.1210335068387949,1.1632371212139014,1.1605993953154576,1.2146727762335645,1.1474107658232366,1.1909332431475663,1.175106887756901,1.188295517249122,1.153789756006209
382,19.125,1.0015971420829233,1.0587304668213884,1.0432768310038207,0.9059814478577862,1.1603115320578392,1.136332648502108,1.179960894971562,1.140662169144115,1.1456577698848924,1.1414190783472624,1.0994358478793167,1.1873382366715777,1.1020597997835635,1.2358813469001395,1.20439392404918,1.1466669821557554,1.1952100923843172,1.1738302393685949
383,19.175,1.002002700623366,1.0748133531368234,1.0581331760194068,0.8888948138252144,1.1628821987381095,1.1483047580701673,1.135715150220581,1.1791161667546812,1.1463169252518122,1.1929004822072198,1.172018198054796,1.1720181980547957,1.1681027697762167,1.1106764883570506,1.2451061925882798,1.1772387690929016,1.1459153428642657,1.158047843414557
384,19.225,1.0012055767089107,1.0644623765181085,1.0502835791575544,0.8870274370947311,1.1673879668709877,1.1571708502778193,1.1505791621531951,1.1449762272472648,1.1271786693107777,1.1828085221201088,1.1944937874319428,1.1321723724354928,1.0854313111881562,1.1983888758692207,1.184106884932535,1.1711232568082746,1.0906247624378609,1.166459749563641
385,19.275,1.001843958894231,1.0739763021022646,1.0483526417630504,0.882287450409871,1.1587163243720116,1.1400273513982695,1.1537981735894485,1.1478963926503718,1.133797693740355,1.216720696631823,1.1934712565687944,1.1069316741119664,1.1585970964742518,1.1624720031514235,1.1353476564112237,1.1185563941434808,1.1766799943010515,1.1508472831199104
386,19.325000000000003,1.0016321517193296,1.0449569522675397,1.052065086112789,0.8823120187616426,1.1338095680564766,1.1028222524738054,1.1566423269068655,1.1670801595241866,1.121740824092699,1.166744092943704,1.1731688952176234,1.153894488395866,1.1461847256671636,1.221997392499408,1.1834485788558933,1.1744538556724076,1.1873034602202457,1.189034223281792
387,19.375,1.0018786345889672,1.0560301002216623,1.0611508373006104,0.8606619531885283,1.1776138427450622,1.1347797211572015,1.1990309035389934,1.1620377985312953,1.1620377985312949,1.1824616898393732,1.1926883855352814,1.1581732875615915,1.1671216462955114,1.1914100485732928,1.1671216462955103,1.1965233964212467,1.1556166136376145,1.1536338869210612
388,19.425,1.00171014009781,1.0661264707888822,1.057271902000261,0.8664454541870592,1.1299138886217697,1.1547719941714492,1.163811305280423,1.13507920925547,1.1457326830624743,1.2336116134649802,1.1534904468172538,1.2158069097654856,1.1318704494678675,1.1776539732665685,1.2259810261651969,1.1445880949675074,1.1840127960163882,1.1605500377884823
389,19.475,1.001381930714125,1.0486521606638035,1.0715801135436798,0.8833018307803906,1.144353621635846,1.1533465774050864,1.1604124712237756,1.147565391553432,1.1748654358529111,1.2007153173714216,1.2146329870142931,1.0729258051959591,1.14251415341032,1.1425141534103198,1.1551665803583857,1.091904445618057,1.1602275511376112,1.1878304989079846
390,19.525,1.0017206489935355,1.059075610668335,1.0629174084965265,0.8616626877240333,1.1522401315110595,1.1202867168823558,1.1276360022469585,1.145849448585319,1.1631042924848187,1.1819858556745069,1.1933147935883202,1.1807270847951947,1.0762491018122509,1.1945735644676327,1.1177885408295658,1.1026832902778143,1.134152562260629,1.1546268559506732
391,19.575000000000003,1.0013490308662063,1.069617902957962,1.066691533485883,0.8829565288657739,1.17274738962172,1.128558751194661,1.1587596191843774,1.138413771275516,1.1314198860568454,1.140889568109123,1.149656008259248,1.1659365399666233,1.1659365399666224,1.093300321579873,1.133375476551873,1.1246090364017485,1.114590247658748,1.098974227449633
392,19.625,1.0014687838749643,1.0535387627527195,1.048012898168884,0.8808245811415912,1.1693095108005491,1.1500160620153626,1.1481183457414097,1.170574654983184,1.14558805737614,1.1462973048724656,1.1687248608373613,1.1998742441219394,1.1849225401453425,1.148789255535232,1.1786926634884265,1.1363295022214008,1.106426094268206,1.1399530019096062
393,19.675,1.001630875907659,1.0766257951862055,1.0523290017631033,0.8686139597851551,1.1416609853078283,1.129073763860113,1.15708033158128,1.1665207476670674,1.1375701383373211,1.2247747899580492,1.1590733083105025,1.1280820433824137,1.104528682037067,1.1665112118932432,1.0772563689003496,1.2198161875695546,1.154114705922008,1.19302455527662
394,19.725,1.001296739788719,1.049941613233924,1.0569996488391038,0.8815414936725363,1.1311841274313457,1.1631190239157063,1.1556049306252691,1.115842853630035,1.1649975472383167,1.2111731685067006,1.138404108484404,1.156904716964649,1.119903500004159,1.1001695176252313,1.160604838660698,1.163071586458064,1.1741719515462108,1.1296698076100582
395,19.775,1.0012855176318312,1.060205184811692,1.0525390767799907,0.8903598488925051,1.139800363317233,1.131701207961603,1.139488857342016,1.1189294629777262,1.132324219912036,1.1940118425799136,1.167014658061149,1.1964661320816188,1.1400174735423845,1.120383157528737,1.1436989077949424,1.1387903287915313,1.1486074867983544,1.1371875274842942
396,19.825000000000003,1.001193230182563,1.0611524227350355,1.054572986588585,0.8990781397134385,1.1201111576190683,1.121970777692592,1.1662917227782383,1.1520346355478903,1.148625332079764,1.2172997865121111,1.168461279530682,1.1013083324312172,1.0793310042895743,1.093982556384003,1.178228980926968,1.178228980926967,1.1928805330213956,1.1824400562738384
397,19.875,1.0012698081728082,1.0616711933427003,1.0569207274552128,0.9087810343066028,1.1166411246891723,1.1181830207464627,1.1462455289891338,1.122500329706874,1.144395253720387,1.2464127037654242,1.143152392049965,1.1650192815897102,1.1006334401671294,1.152871009623185,1.1030630945604338,1.1710934175729724,1.1674489359830145,1.096728638463604
398,19.925,1.0009633099501123,1.0550814176921446,1.0512193954573668,0.8860334291052702,1.0717692556747045,1.149704953052711,1.1512391203239316,1.1269992774386464,1.138658948699923,1.1688495010008515,1.1555533846502732,1.1410485304496425,1.1446747439998,1.1120388220483803,1.11687377344859,1.1724757145510087,1.18214561735143,1.1689728415977958
399,19.975,1.000561821198506,1.058982647684764,1.0568605529076658,0.8943412652450982,1.169906879958583,1.1216695921106037,1.158305506931854,1.1451776374542393,1.1555578133202595,1.1593971831815777,1.1425594647536292,1.1257217463256806,1.1365459938865046,1.0511547075733385,1.1401540764067792,1.1630052657018524,1.1136948045914326,1.1501683462589705
